rank,filename,contour_type,layer,channel,mean_activation,mean_abs_activation,max_activation
76,straight_high_BL_0_J000_003.png,straight,h4_exc,163,261.18314,261.18314,502.50632
77,straight_high_BL_0_J000_003.png,straight,h4_exc,25,254.16997,254.16997,513.208
78,straight_high_BL_0_J000_003.png,straight,h4_exc,90,235.34172,235.34172,446.28763
79,straight_high_BL_0_J000_003.png,straight,h4_exc,154,226.74547,226.74547,473.93564
80,straight_high_BL_0_J000_003.png,straight,h4_exc,129,200.76355,200.76355,416.27515
81,straight_high_BL_0_J000_003.png,straight,h4_exc,238,200.35094,200.35094,404.8189
82,straight_high_BL_0_J000_003.png,straight,h4_exc,195,198.50528,198.50528,399.08905
83,straight_high_BL_0_J000_003.png,straight,h4_exc,98,196.96896,196.96896,367.29996
84,straight_high_BL_0_J000_003.png,straight,h4_exc,77,195.1818,195.1818,377.817
85,straight_high_BL_0_J000_003.png,straight,h4_exc,165,187.47511,187.47511,346.3665
86,straight_high_BL_0_J000_003.png,straight,h4_exc,447,185.4345,185.4345,357.00983
87,straight_high_BL_0_J000_003.png,straight,h4_exc,383,181.13464,181.13464,584.8175
88,straight_high_BL_0_J000_003.png,straight,h4_exc,367,173.02664,173.02664,336.9042
89,straight_high_BL_0_J000_003.png,straight,h4_exc,330,171.238,171.238,323.52692
90,straight_high_BL_0_J000_003.png,straight,h4_exc,38,171.1831,171.1831,335.15714
91,straight_high_BL_0_J000_003.png,straight,h4_exc,310,160.89291,160.89291,300.09268
92,straight_high_BL_0_J000_003.png,straight,h4_exc,110,158.56102,158.56102,301.19943
93,straight_high_BL_0_J000_003.png,straight,h4_exc,370,156.49312,156.49312,282.30377
94,straight_high_BL_0_J000_003.png,straight,h4_exc,117,156.20415,156.20415,285.64386
95,straight_high_BL_0_J000_003.png,straight,h4_exc,73,154.57976,154.57976,302.34225
96,straight_high_BL_0_J000_003.png,straight,h4_exc,352,153.8797,153.8797,290.22226
97,straight_high_BL_0_J000_003.png,straight,h4_exc,220,153.69063,153.69063,293.48257
98,straight_high_BL_0_J000_003.png,straight,h4_exc,15,149.38669,149.38669,294.25882
99,straight_high_BL_0_J000_003.png,straight,h4_exc,109,142.5366,142.5366,622.7672
100,straight_high_BL_0_J000_003.png,straight,h4_exc,346,141.12318,141.12318,2129.9536
101,straight_high_BL_0_J000_003.png,straight,h4_exc,369,140.85568,140.85568,281.24075
102,straight_high_BL_0_J000_003.png,straight,h4_exc,230,136.26364,136.26364,258.89056
103,straight_high_BL_0_J000_003.png,straight,h4_exc,226,129.89523,129.89523,249.0191
104,straight_high_BL_0_J000_003.png,straight,h4_exc,329,125.24526,125.24526,248.48288
105,straight_high_BL_0_J000_003.png,straight,h4_exc,135,121.205925,121.205925,214.74481
106,straight_high_BL_0_J000_003.png,straight,h4_exc,433,120.54579,120.54579,216.15717
107,straight_high_BL_0_J000_003.png,straight,h4_exc,5,119.67115,119.67115,250.51428
108,straight_high_BL_0_J000_003.png,straight,h4_exc,273,119.65678,119.65678,224.40076
109,straight_high_BL_0_J000_003.png,straight,h4_exc,248,116.05601,116.05601,1877.1254
110,straight_high_BL_0_J000_003.png,straight,h4_exc,313,112.1659,112.1659,220.67787
111,straight_high_BL_0_J000_003.png,straight,h4_exc,181,110.33258,110.33258,211.5513
112,straight_high_BL_0_J000_003.png,straight,h4_exc,227,110.322784,110.322784,202.74146
113,straight_high_BL_0_J000_003.png,straight,h4_exc,489,109.112595,109.112595,199.61766
114,straight_high_BL_0_J000_003.png,straight,h4_exc,243,103.991905,103.991905,631.29724
115,straight_high_BL_0_J000_003.png,straight,h4_exc,423,103.37249,103.37249,189.50652
116,straight_high_BL_0_J000_003.png,straight,h4_exc,85,100.07408,100.07408,578.4866
117,straight_high_BL_0_J000_003.png,straight,h4_exc,155,98.989334,98.989334,183.30856
118,straight_high_BL_0_J000_003.png,straight,h4_exc,470,97.27172,97.27172,183.52023
119,straight_high_BL_0_J000_003.png,straight,h4_exc,256,96.48295,96.48295,171.43222
120,straight_high_BL_0_J000_003.png,straight,h4_exc,82,95.50115,95.50115,176.54533
121,straight_high_BL_0_J000_003.png,straight,h4_exc,108,94.36135,94.36135,1023.3958
122,straight_high_BL_0_J000_003.png,straight,h4_exc,375,93.59651,93.59651,1326.8989
123,straight_high_BL_0_J000_003.png,straight,h4_exc,52,93.09125,93.09125,171.20071
124,straight_high_BL_0_J000_003.png,straight,h4_exc,376,92.592285,92.592285,184.75246
125,straight_high_BL_0_J000_003.png,straight,h4_exc,328,89.50945,89.50945,168.05959
126,straight_high_BL_0_J000_003.png,straight,h4_exc,290,88.27207,88.27207,238.80444
127,straight_high_BL_0_J000_003.png,straight,h4_exc,64,87.89018,87.89018,181.43912
128,straight_high_BL_0_J000_003.png,straight,h4_exc,262,86.94467,86.94467,157.92981
129,straight_high_BL_0_J000_003.png,straight,h4_exc,480,85.6836,85.6836,169.56839
130,straight_high_BL_0_J000_003.png,straight,h4_exc,421,83.72841,83.72841,175.25362
131,straight_high_BL_0_J000_003.png,straight,h4_exc,355,82.045975,82.045975,184.81357
132,straight_high_BL_0_J000_003.png,straight,h4_exc,103,79.56502,79.56502,155.10085
133,straight_high_BL_0_J000_003.png,straight,h4_exc,445,77.787796,77.787796,132.12189
134,straight_high_BL_0_J000_003.png,straight,h4_exc,498,71.693085,71.693085,132.55872
135,straight_high_BL_0_J000_003.png,straight,h4_exc,474,70.53158,70.53158,159.10373
136,straight_high_BL_0_J000_003.png,straight,h4_exc,416,70.26018,70.26018,140.03978
137,straight_high_BL_0_J000_003.png,straight,h4_exc,58,67.71132,67.71132,134.60667
138,straight_high_BL_0_J000_003.png,straight,h4_exc,334,61.662807,61.662807,115.86343
139,straight_high_BL_0_J000_003.png,straight,h4_exc,364,60.966995,60.966995,108.85763
140,straight_high_BL_0_J000_003.png,straight,h4_exc,377,60.757343,60.757343,118.68089
141,straight_high_BL_0_J000_003.png,straight,h4_exc,136,60.691265,60.691265,117.8651
142,straight_high_BL_0_J000_003.png,straight,h4_exc,37,59.11768,59.11768,110.81421
143,straight_high_BL_0_J000_003.png,straight,h4_exc,482,59.10974,59.10974,122.12627
144,straight_high_BL_0_J000_003.png,straight,h4_exc,506,59.02849,59.02849,108.811615
145,straight_high_BL_0_J000_003.png,straight,h4_exc,280,58.942448,58.942448,107.993805
146,straight_high_BL_0_J000_003.png,straight,h4_exc,361,58.69313,58.69313,111.51771
147,straight_high_BL_0_J000_003.png,straight,h4_exc,440,58.015297,58.015297,110.610985
148,straight_high_BL_0_J000_003.png,straight,h4_exc,270,57.83299,57.83299,453.23526
149,straight_high_BL_0_J000_003.png,straight,h4_exc,291,57.549305,57.549305,113.850624
150,straight_high_BL_0_J000_003.png,straight,h4_exc,60,57.49563,57.49563,488.9433
151,straight_high_BL_0_J000_003.png,straight,h4_exc,67,57.429806,57.429806,119.707214
152,straight_high_BL_0_J000_003.png,straight,h4_exc,140,56.430458,56.430458,116.7246
153,straight_high_BL_0_J000_003.png,straight,h4_exc,221,56.020454,56.020454,118.21831
154,straight_high_BL_0_J000_003.png,straight,h4_exc,149,55.28929,55.28929,113.94361
155,straight_high_BL_0_J000_003.png,straight,h4_exc,459,53.973198,53.973198,117.865875
156,straight_high_BL_0_J000_003.png,straight,h4_exc,159,53.52306,53.52306,1533.6255
157,straight_high_BL_0_J000_003.png,straight,h4_exc,75,52.635136,52.635136,129.54297
158,straight_high_BL_0_J000_003.png,straight,h4_exc,350,51.11162,51.11162,110.58995
159,straight_high_BL_0_J000_003.png,straight,h4_exc,354,50.333046,50.333046,121.02414
160,straight_high_BL_0_J000_003.png,straight,h4_exc,487,49.97951,49.97951,1457.9868
161,straight_high_BL_0_J000_003.png,straight,h4_exc,53,49.931236,49.931236,102.77771
162,straight_high_BL_0_J000_003.png,straight,h4_exc,236,49.229496,49.229496,93.631546
163,straight_high_BL_0_J000_003.png,straight,h4_exc,257,48.73223,48.73223,106.745445
164,straight_high_BL_0_J000_003.png,straight,h4_exc,303,47.8633,47.8633,102.07633
165,straight_high_BL_0_J000_003.png,straight,h4_exc,446,47.485695,47.485695,109.5316
166,straight_high_BL_0_J000_003.png,straight,h4_exc,107,46.840355,46.840355,86.33572
167,straight_high_BL_0_J000_003.png,straight,h4_exc,419,46.41126,46.41126,79.52295
168,straight_high_BL_0_J000_003.png,straight,h4_exc,316,46.33862,46.33862,83.08194
169,straight_high_BL_0_J000_003.png,straight,h4_exc,197,45.982548,45.982548,81.38043
170,straight_high_BL_0_J000_003.png,straight,h4_exc,464,45.72872,45.72872,87.214455
171,straight_high_BL_0_J000_003.png,straight,h4_exc,240,45.36537,45.36537,86.951164
172,straight_high_BL_0_J000_003.png,straight,h4_exc,174,45.28128,45.28128,378.64166
173,straight_high_BL_0_J000_003.png,straight,h4_exc,297,44.515995,44.515995,116.84795
174,straight_high_BL_0_J000_003.png,straight,h4_exc,264,43.67761,43.67761,84.3951
175,straight_high_BL_0_J000_003.png,straight,h4_exc,288,41.839745,41.839745,91.26825
176,straight_high_BL_0_J000_003.png,straight,h4_exc,177,40.61278,40.61278,78.02592
177,straight_high_BL_0_J000_003.png,straight,h4_exc,35,40.44007,40.44007,74.88996
178,straight_high_BL_0_J000_003.png,straight,h4_exc,439,39.110855,39.110855,79.64092
179,straight_high_BL_0_J000_003.png,straight,h4_exc,429,38.611187,38.611187,103.29299
180,straight_high_BL_0_J000_003.png,straight,h4_exc,510,37.594643,37.594643,76.40899
181,straight_high_BL_0_J000_003.png,straight,h4_exc,6,37.41513,37.41513,72.25892
182,straight_high_BL_0_J000_003.png,straight,h4_exc,278,37.24657,37.24657,72.43325
183,straight_high_BL_0_J000_003.png,straight,h4_exc,508,37.159622,37.159622,59.998466
184,straight_high_BL_0_J000_003.png,straight,h4_exc,400,36.154884,36.154884,73.879105
185,straight_high_BL_0_J000_003.png,straight,h4_exc,78,35.516224,35.516224,77.00241
186,straight_high_BL_0_J000_003.png,straight,h4_exc,477,34.61516,34.61516,61.26555
187,straight_high_BL_0_J000_003.png,straight,h4_exc,55,34.34791,34.34791,77.17913
188,straight_high_BL_0_J000_003.png,straight,h4_exc,309,34.31613,34.31613,75.5393
189,straight_high_BL_0_J000_003.png,straight,h4_exc,231,34.30141,34.30141,69.35534
190,straight_high_BL_0_J000_003.png,straight,h4_exc,104,33.72125,33.72125,59.5073
191,straight_high_BL_0_J000_003.png,straight,h4_exc,215,32.59991,32.59991,73.62817
192,straight_high_BL_0_J000_003.png,straight,h4_exc,428,32.34056,32.34056,59.148186
193,straight_high_BL_0_J000_003.png,straight,h4_exc,357,31.84226,31.84226,67.640686
194,straight_high_BL_0_J000_003.png,straight,h4_exc,500,29.672606,29.672606,70.29371
195,straight_high_BL_0_J000_003.png,straight,h4_exc,111,28.804026,28.804026,70.74276
196,straight_high_BL_0_J000_003.png,straight,h4_exc,504,28.715513,28.715513,58.40414
197,straight_high_BL_0_J000_003.png,straight,h4_exc,511,27.743801,27.743801,55.690266
198,straight_high_BL_0_J000_003.png,straight,h4_exc,187,27.339684,27.339684,52.7619
199,straight_high_BL_0_J000_003.png,straight,h4_exc,176,26.21207,26.21207,47.71153
200,straight_high_BL_0_J000_003.png,straight,h4_exc,360,26.082186,26.082186,47.83815
201,straight_high_BL_0_J000_003.png,straight,h4_exc,148,25.789589,25.789589,188.95538
202,straight_high_BL_0_J000_003.png,straight,h4_exc,271,25.37329,25.37329,317.45465
203,straight_high_BL_0_J000_003.png,straight,h4_exc,462,25.246954,25.246954,49.19676
204,straight_high_BL_0_J000_003.png,straight,h4_exc,322,25.17755,25.17755,48.409218
205,straight_high_BL_0_J000_003.png,straight,h4_exc,341,25.176071,25.176071,47.88092
206,straight_high_BL_0_J000_003.png,straight,h4_exc,386,24.639656,24.639656,47.684265
207,straight_high_BL_0_J000_003.png,straight,h4_exc,115,24.048637,24.048637,541.79596
208,straight_high_BL_0_J000_003.png,straight,h4_exc,259,23.861494,23.861494,77.16397
209,straight_high_BL_0_J000_003.png,straight,h4_exc,97,23.1626,23.1626,61.794407
210,straight_high_BL_0_J000_003.png,straight,h4_exc,284,22.175531,22.175531,41.27974
211,straight_high_BL_0_J000_003.png,straight,h4_exc,45,21.06574,21.06574,47.192905
212,straight_high_BL_0_J000_003.png,straight,h4_exc,272,20.57605,20.57605,50.589485
213,straight_high_BL_0_J000_003.png,straight,h4_exc,145,19.802704,19.802704,49.49915
214,straight_high_BL_0_J000_003.png,straight,h4_exc,345,19.602594,19.602594,42.28593
215,straight_high_BL_0_J000_003.png,straight,h4_exc,388,19.241314,19.241314,43.73127
216,straight_high_BL_0_J000_003.png,straight,h4_exc,298,18.388105,18.388105,44.436012
217,straight_high_BL_0_J000_003.png,straight,h4_exc,314,18.314558,18.314558,33.725964
218,straight_high_BL_0_J000_003.png,straight,h4_exc,403,16.710909,16.710909,372.28796
219,straight_high_BL_0_J000_003.png,straight,h4_exc,395,16.594685,16.594685,38.881844
220,straight_high_BL_0_J000_003.png,straight,h4_exc,390,16.484337,16.484337,38.66908
221,straight_high_BL_0_J000_003.png,straight,h4_exc,281,15.39052,15.39052,35.843143
222,straight_high_BL_0_J000_003.png,straight,h4_exc,300,15.08661,15.08661,28.205286
223,straight_high_BL_0_J000_003.png,straight,h4_exc,66,15.06264,15.06264,27.083626
224,straight_high_BL_0_J000_003.png,straight,h4_exc,21,14.284808,14.284808,28.56192
225,straight_high_BL_0_J000_003.png,straight,h4_exc,285,14.0261,14.0261,36.630146
226,straight_high_BL_0_J000_003.png,straight,h4_exc,126,13.874284,13.874284,32.46974
227,straight_high_BL_0_J000_003.png,straight,h4_exc,23,13.651192,13.651192,22.550861
228,straight_high_BL_0_J000_003.png,straight,h4_exc,266,13.572866,13.572866,31.012936
229,straight_high_BL_0_J000_003.png,straight,h4_exc,81,13.515381,13.515381,30.35699
230,straight_high_BL_0_J000_003.png,straight,h4_exc,91,13.249373,13.249373,45.586487
231,straight_high_BL_0_J000_003.png,straight,h4_exc,198,13.094789,13.094789,34.666607
232,straight_high_BL_0_J000_003.png,straight,h4_exc,305,12.938702,12.938702,28.59594
233,straight_high_BL_0_J000_003.png,straight,h4_exc,139,12.855207,12.855207,30.205088
234,straight_high_BL_0_J000_003.png,straight,h4_exc,463,12.812888,12.812888,25.712595
235,straight_high_BL_0_J000_003.png,straight,h4_exc,274,12.212386,12.212386,36.015133
236,straight_high_BL_0_J000_003.png,straight,h4_exc,29,12.001537,12.001537,35.168312
237,straight_high_BL_0_J000_003.png,straight,h4_exc,505,11.309087,11.309087,26.711567
238,straight_high_BL_0_J000_003.png,straight,h4_exc,479,11.203854,11.203854,20.966476
239,straight_high_BL_0_J000_003.png,straight,h4_exc,102,10.8563595,10.8563595,21.446598
240,straight_high_BL_0_J000_003.png,straight,h4_exc,320,10.433656,10.433656,29.7533
241,straight_high_BL_0_J000_003.png,straight,h4_exc,296,9.83429,9.83429,42.67698
242,straight_high_BL_0_J000_003.png,straight,h4_exc,157,9.297284,9.297284,20.729353
243,straight_high_BL_0_J000_003.png,straight,h4_exc,122,8.742304,8.742304,1991.2384
244,straight_high_BL_0_J000_003.png,straight,h4_exc,194,8.326349,8.326349,21.69169
245,straight_high_BL_0_J000_003.png,straight,h4_exc,150,8.083346,8.083346,15.785524
246,straight_high_BL_0_J000_003.png,straight,h4_exc,371,8.052759,8.052759,15.23108
247,straight_high_BL_0_J000_003.png,straight,h4_exc,426,7.485763,7.485763,15.866731
248,straight_high_BL_0_J000_003.png,straight,h4_exc,48,7.1451874,7.1451874,33.548492
249,straight_high_BL_0_J000_003.png,straight,h4_exc,490,6.782203,6.782203,20.282478
250,straight_high_BL_0_J000_003.png,straight,h4_exc,411,6.73483,6.73483,11.840221
251,straight_high_BL_0_J000_003.png,straight,h4_exc,393,6.601139,6.601139,385.84656
252,straight_high_BL_0_J000_003.png,straight,h4_exc,166,6.3497596,6.3497596,11.858869
253,straight_high_BL_0_J000_003.png,straight,h4_exc,292,6.319422,6.319422,13.712706
254,straight_high_BL_0_J000_003.png,straight,h4_exc,501,6.1587095,6.1587095,14.873491
255,straight_high_BL_0_J000_003.png,straight,h4_exc,260,6.0819683,6.0819683,17.906782
256,straight_high_BL_0_J000_003.png,straight,h4_exc,299,5.8007507,5.8007507,28.120214
257,straight_high_BL_0_J000_003.png,straight,h4_exc,344,5.727498,5.727498,14.971483
258,straight_high_BL_0_J000_003.png,straight,h4_exc,333,5.5153193,5.5153193,15.851506
259,straight_high_BL_0_J000_003.png,straight,h4_exc,457,5.32317,5.32317,11.081827
260,straight_high_BL_0_J000_003.png,straight,h4_exc,71,5.2292333,5.2292333,22.247849
261,straight_high_BL_0_J000_003.png,straight,h4_exc,265,5.098674,5.098674,18.824987
262,straight_high_BL_0_J000_003.png,straight,h4_exc,258,4.865918,4.865918,15.762498
263,straight_high_BL_0_J000_003.png,straight,h4_exc,410,4.6817217,4.6817217,16.271446
264,straight_high_BL_0_J000_003.png,straight,h4_exc,206,4.202848,4.202848,96.90694
265,straight_high_BL_0_J000_003.png,straight,h4_exc,59,4.1668606,4.1668606,6.6002398
266,straight_high_BL_0_J000_003.png,straight,h4_exc,365,3.8579998,3.8579998,338.04105
267,straight_high_BL_0_J000_003.png,straight,h4_exc,279,3.5178874,3.5178874,13.837849
268,straight_high_BL_0_J000_003.png,straight,h4_exc,261,3.4823463,3.4823463,8.826847
269,straight_high_BL_0_J000_003.png,straight,h4_exc,244,3.46737,3.46737,6.956992
270,straight_high_BL_0_J000_003.png,straight,h4_exc,190,3.4382725,3.4382725,149.82626
271,straight_high_BL_0_J000_003.png,straight,h4_exc,277,3.0200071,3.0200071,9.925125
272,straight_high_BL_0_J000_003.png,straight,h4_exc,218,2.975711,2.975711,6.806536
273,straight_high_BL_0_J000_003.png,straight,h4_exc,436,2.8446226,2.8446226,26.211153
274,straight_high_BL_0_J000_003.png,straight,h4_exc,9,2.8261755,2.8261755,23.592674
275,straight_high_BL_0_J000_003.png,straight,h4_exc,183,2.6891677,2.6891677,12.5038
276,straight_high_BL_0_J000_003.png,straight,h4_exc,120,2.6413887,2.6413887,82.84291
277,straight_high_BL_0_J000_003.png,straight,h4_exc,17,2.6024156,2.6024156,12.422712
278,straight_high_BL_0_J000_003.png,straight,h4_exc,307,2.4850216,2.4850216,978.22217
279,straight_high_BL_0_J000_003.png,straight,h4_exc,289,2.4521928,2.4521928,22.26558
280,straight_high_BL_0_J000_003.png,straight,h4_exc,471,1.980303,1.980303,4.9962792
281,straight_high_BL_0_J000_003.png,straight,h4_exc,302,1.8969243,1.8969243,12.212443
282,straight_high_BL_0_J000_003.png,straight,h4_exc,435,1.5262963,1.5262963,7.2107716
283,straight_high_BL_0_J000_003.png,straight,h4_exc,191,1.4089644,1.4089644,4.484649
284,straight_high_BL_0_J000_003.png,straight,h4_exc,268,1.3027922,1.3027922,12.698099
285,straight_high_BL_0_J000_003.png,straight,h4_exc,79,1.293767,1.293767,25.430584
286,straight_high_BL_0_J000_003.png,straight,h4_exc,263,1.1745633,1.1745633,5.0051584
287,straight_high_BL_0_J000_003.png,straight,h4_exc,63,1.1692089,1.1692089,9.6656065
288,straight_high_BL_0_J000_003.png,straight,h4_exc,141,1.1531484,1.1531484,4.183297
289,straight_high_BL_0_J000_003.png,straight,h4_exc,207,1.1476423,1.1476423,3.3742766
290,straight_high_BL_0_J000_003.png,straight,h4_exc,72,1.1430527,1.1430527,6.0568943
291,straight_high_BL_0_J000_003.png,straight,h4_exc,213,1.0824208,1.0824208,1.6566551
292,straight_high_BL_0_J000_003.png,straight,h4_exc,173,1.0572598,1.0572598,15.259115
293,straight_high_BL_0_J000_003.png,straight,h4_exc,54,1.0119834,1.0119834,2.6116476
294,straight_high_BL_0_J000_003.png,straight,h4_exc,219,0.91582674,0.91582674,5.8548384
295,straight_high_BL_0_J000_003.png,straight,h4_exc,409,0.85070384,0.85070384,7.930702
296,straight_high_BL_0_J000_003.png,straight,h4_exc,20,0.83550185,0.83550185,3.3364925
297,straight_high_BL_0_J000_003.png,straight,h4_exc,378,0.8348858,0.8348858,1.3775184
298,straight_high_BL_0_J000_003.png,straight,h4_exc,276,0.83132875,0.83132875,2.9288392
299,straight_high_BL_0_J000_003.png,straight,h4_exc,491,0.805147,0.805147,40.27192
300,straight_high_BL_0_J000_003.png,straight,h4_exc,473,0.78937036,0.78937036,2.2787874
301,straight_high_BL_0_J000_003.png,straight,h4_exc,68,0.7779358,0.7779358,92.07395
302,straight_high_BL_0_J000_003.png,straight,h4_exc,217,0.708218,0.708218,3.2249842
303,straight_high_BL_0_J000_003.png,straight,h4_exc,94,0.68564254,0.68564254,1.7724805
304,straight_high_BL_0_J000_003.png,straight,h4_exc,172,0.6846254,0.6846254,16.833506
305,straight_high_BL_0_J000_003.png,straight,h4_exc,211,0.68325645,0.68325645,1.2953784
306,straight_high_BL_0_J000_003.png,straight,h4_exc,321,0.6694674,0.6694674,1.2702701
