rank,filename,contour_type,layer,channel,mean_activation,mean_abs_activation,max_activation
24,C_high_BL_0_J000_008.png,C,h1_exc,61,3.0584404,3.0584404,29.79686
25,C_high_BL_0_J000_008.png,C,h1_exc,11,3.0524702,3.0524702,104.04702
26,C_high_BL_0_J000_008.png,C,h1_exc,1,2.9884706,2.9884706,10.748943
27,C_high_BL_0_J000_008.png,C,h1_exc,86,2.9158795,2.9158795,30.398422
28,C_high_BL_0_J000_008.png,C,h1_exc,33,2.8936815,2.8936815,7.8886113
29,C_high_BL_0_J000_008.png,C,h1_exc,49,2.8678577,2.8678577,26.473948
30,C_high_BL_0_J000_008.png,C,h1_exc,105,2.853313,2.853313,28.388128
31,C_high_BL_0_J000_008.png,C,h1_exc,22,2.6727862,2.6727862,11.053696
32,C_high_BL_0_J000_008.png,C,h1_exc,40,2.6553745,2.6553745,27.030901
33,C_high_BL_0_J000_008.png,C,h1_exc,47,2.6205077,2.6205077,10.000198
34,C_high_BL_0_J000_008.png,C,h1_exc,100,2.6141815,2.6141815,8.784167
35,C_high_BL_0_J000_008.png,C,h1_exc,13,2.5591335,2.5591335,43.783978
36,C_high_BL_0_J000_008.png,C,h1_exc,55,2.5305572,2.5305572,25.026825
37,C_high_BL_0_J000_008.png,C,h1_exc,58,2.530055,2.530055,10.576884
38,C_high_BL_0_J000_008.png,C,h1_exc,62,2.5113745,2.5113745,17.359858
39,C_high_BL_0_J000_008.png,C,h1_exc,107,2.5093021,2.5093021,6.874466
40,C_high_BL_0_J000_008.png,C,h1_exc,38,2.4876432,2.4876432,5.030024
41,C_high_BL_0_J000_008.png,C,h1_exc,90,2.4481037,2.4481037,19.001627
42,C_high_BL_0_J000_008.png,C,h1_exc,71,2.4292562,2.4292562,6.9077334
43,C_high_BL_0_J000_008.png,C,h1_exc,0,2.3897772,2.3897772,31.704056
44,C_high_BL_0_J000_008.png,C,h1_exc,16,2.3770905,2.3770905,11.220343
45,C_high_BL_0_J000_008.png,C,h1_exc,93,2.3762527,2.3762527,10.276098
46,C_high_BL_0_J000_008.png,C,h1_exc,117,2.3532102,2.3532102,6.16284
47,C_high_BL_0_J000_008.png,C,h1_exc,60,2.3485956,2.3485956,10.510162
48,C_high_BL_0_J000_008.png,C,h1_exc,17,2.2904148,2.2904148,14.34843
49,C_high_BL_0_J000_008.png,C,h1_exc,26,2.2847326,2.2847326,25.340836
50,C_high_BL_0_J000_008.png,C,h1_exc,12,2.2441752,2.2441752,7.703355
51,C_high_BL_0_J000_008.png,C,h1_exc,113,2.2392304,2.2392304,75.8467
52,C_high_BL_0_J000_008.png,C,h1_exc,24,2.2355568,2.2355568,7.3121023
53,C_high_BL_0_J000_008.png,C,h1_exc,87,2.229494,2.229494,14.851742
54,C_high_BL_0_J000_008.png,C,h1_exc,20,2.2139022,2.2139022,21.953842
55,C_high_BL_0_J000_008.png,C,h1_exc,42,2.2125406,2.2125406,5.948837
56,C_high_BL_0_J000_008.png,C,h1_exc,96,2.1749706,2.1749706,12.467399
57,C_high_BL_0_J000_008.png,C,h1_exc,67,2.1475844,2.1475844,10.40426
58,C_high_BL_0_J000_008.png,C,h1_exc,21,2.1315207,2.1315207,31.184467
59,C_high_BL_0_J000_008.png,C,h1_exc,83,2.1269562,2.1269562,17.999989
60,C_high_BL_0_J000_008.png,C,h1_exc,112,2.069393,2.069393,18.479437
61,C_high_BL_0_J000_008.png,C,h1_exc,27,2.0419974,2.0419974,13.394694
62,C_high_BL_0_J000_008.png,C,h1_exc,99,1.938849,1.938849,28.418644
63,C_high_BL_0_J000_008.png,C,h1_exc,104,1.9333919,1.9333919,6.199379
64,C_high_BL_0_J000_008.png,C,h1_exc,54,1.9317193,1.9317193,22.153496
65,C_high_BL_0_J000_008.png,C,h1_exc,31,1.9251676,1.9251676,6.0629606
66,C_high_BL_0_J000_008.png,C,h1_exc,18,1.9209765,1.9209765,7.6639385
67,C_high_BL_0_J000_008.png,C,h1_exc,97,1.9129944,1.9129944,21.089968
68,C_high_BL_0_J000_008.png,C,h1_exc,116,1.9086233,1.9086233,8.441661
69,C_high_BL_0_J000_008.png,C,h1_exc,39,1.9064019,1.9064019,18.664673
70,C_high_BL_0_J000_008.png,C,h1_exc,79,1.9032456,1.9032456,22.127523
71,C_high_BL_0_J000_008.png,C,h1_exc,53,1.8862561,1.8862561,13.673321
72,C_high_BL_0_J000_008.png,C,h1_exc,4,1.8832167,1.8832167,6.6894765
73,C_high_BL_0_J000_008.png,C,h1_exc,125,1.8738762,1.8738762,10.66538
74,C_high_BL_0_J000_008.png,C,h1_exc,19,1.8448144,1.8448144,9.197251
75,C_high_BL_0_J000_008.png,C,h1_exc,74,1.8342878,1.8342878,5.3740525
76,C_high_BL_0_J000_008.png,C,h1_exc,14,1.8313174,1.8313174,12.194904
77,C_high_BL_0_J000_008.png,C,h1_exc,111,1.7924371,1.7924371,7.8094187
78,C_high_BL_0_J000_008.png,C,h1_exc,36,1.7872888,1.7872888,39.912834
79,C_high_BL_0_J000_008.png,C,h1_exc,41,1.76487,1.76487,9.146056
80,C_high_BL_0_J000_008.png,C,h1_exc,68,1.7176297,1.7176297,12.560306
81,C_high_BL_0_J000_008.png,C,h1_exc,109,1.699326,1.699326,10.792776
82,C_high_BL_0_J000_008.png,C,h1_exc,35,1.6955042,1.6955042,29.45549
83,C_high_BL_0_J000_008.png,C,h1_exc,57,1.6878073,1.6878073,11.267683
84,C_high_BL_0_J000_008.png,C,h1_exc,84,1.66968,1.66968,13.635443
85,C_high_BL_0_J000_008.png,C,h1_exc,50,1.6315755,1.6315755,10.070524
86,C_high_BL_0_J000_008.png,C,h1_exc,89,1.6272064,1.6272064,19.505516
87,C_high_BL_0_J000_008.png,C,h1_exc,106,1.6175714,1.6175714,8.003084
88,C_high_BL_0_J000_008.png,C,h1_exc,2,1.5719992,1.5719992,13.961442
89,C_high_BL_0_J000_008.png,C,h1_exc,34,1.5673033,1.5673033,3.8627667
90,C_high_BL_0_J000_008.png,C,h1_exc,15,1.5515113,1.5515113,4.994351
91,C_high_BL_0_J000_008.png,C,h1_exc,75,1.5202041,1.5202041,8.840436
92,C_high_BL_0_J000_008.png,C,h1_exc,3,1.5155774,1.5155774,6.9084997
93,C_high_BL_0_J000_008.png,C,h1_exc,30,1.4427063,1.4427063,3.963475
94,C_high_BL_0_J000_008.png,C,h1_exc,123,1.4286543,1.4286543,8.413474
95,C_high_BL_0_J000_008.png,C,h1_exc,81,1.4126244,1.4126244,11.745265
96,C_high_BL_0_J000_008.png,C,h1_exc,114,1.4083285,1.4083285,4.585493
97,C_high_BL_0_J000_008.png,C,h1_exc,77,1.4025344,1.4025344,4.1130457
98,C_high_BL_0_J000_008.png,C,h1_exc,46,1.3988245,1.3988245,6.2989473
99,C_high_BL_0_J000_008.png,C,h1_exc,110,1.3958544,1.3958544,11.119347
100,C_high_BL_0_J000_008.png,C,h1_exc,126,1.3908271,1.3908271,5.4871645
101,C_high_BL_0_J000_008.png,C,h1_exc,124,1.3475146,1.3475146,14.735321
102,C_high_BL_0_J000_008.png,C,h1_exc,76,1.343756,1.343756,16.85977
103,C_high_BL_0_J000_008.png,C,h1_exc,118,1.3217319,1.3217319,11.777035
104,C_high_BL_0_J000_008.png,C,h1_exc,101,1.3140575,1.3140575,17.677443
105,C_high_BL_0_J000_008.png,C,h1_exc,10,1.2750778,1.2750778,6.5954666
106,C_high_BL_0_J000_008.png,C,h1_exc,127,1.2623928,1.2623928,8.994088
107,C_high_BL_0_J000_008.png,C,h1_exc,66,1.2582046,1.2582046,4.848586
108,C_high_BL_0_J000_008.png,C,h1_exc,70,1.218359,1.218359,3.948729
109,C_high_BL_0_J000_008.png,C,h1_exc,43,1.2071878,1.2071878,8.539354
110,C_high_BL_0_J000_008.png,C,h1_exc,95,1.2049848,1.2049848,5.9221354
111,C_high_BL_0_J000_008.png,C,h1_exc,73,1.1767683,1.1767683,8.755429
112,C_high_BL_0_J000_008.png,C,h1_exc,88,1.1637721,1.1637721,4.192301
113,C_high_BL_0_J000_008.png,C,h1_exc,120,1.1382129,1.1382129,5.1692853
114,C_high_BL_0_J000_008.png,C,h1_exc,85,1.1143743,1.1143743,2.9943562
115,C_high_BL_0_J000_008.png,C,h1_exc,91,1.0751252,1.0751252,3.1734776
116,C_high_BL_0_J000_008.png,C,h1_exc,59,1.0553861,1.0553861,3.1298685
117,C_high_BL_0_J000_008.png,C,h1_exc,32,1.0424066,1.0424066,2.8334417
118,C_high_BL_0_J000_008.png,C,h1_exc,8,0.9768495,0.9768495,7.946719
119,C_high_BL_0_J000_008.png,C,h1_exc,69,0.95170474,0.95170474,4.829955
120,C_high_BL_0_J000_008.png,C,h1_exc,51,0.93338424,0.93338424,11.50917
121,C_high_BL_0_J000_008.png,C,h1_exc,9,0.9113735,0.9113735,9.716122
122,C_high_BL_0_J000_008.png,C,h1_exc,44,0.87111837,0.87111837,14.097353
123,C_high_BL_0_J000_008.png,C,h1_exc,122,0.7742634,0.7742634,2.6341524
124,C_high_BL_0_J000_008.png,C,h1_exc,115,0.7732133,0.7732133,4.5066156
125,C_high_BL_0_J000_008.png,C,h1_exc,119,0.71338254,0.71338254,14.333667
126,C_high_BL_0_J000_008.png,C,h1_exc,56,0.7063162,0.7063162,4.131617
127,C_high_BL_0_J000_008.png,C,h1_exc,5,0.6151834,0.6151834,4.7504706
128,C_high_BL_0_J000_008.png,C,h1_exc,103,0.48405302,0.48405302,7.717278
