rank,filename,contour_type,layer,channel,mean_activation,mean_abs_activation,max_activation
81,straight_high_BL_0_J000_003.png,straight,h3_exc,297,18.040218,18.040218,48.669003
82,straight_high_BL_0_J000_003.png,straight,h3_exc,139,17.643589,17.643589,314.98206
83,straight_high_BL_0_J000_003.png,straight,h3_exc,256,17.611004,17.611004,93.39449
84,straight_high_BL_0_J000_003.png,straight,h3_exc,410,17.487713,17.487713,35.284924
85,straight_high_BL_0_J000_003.png,straight,h3_exc,468,17.057158,17.057158,31.654066
86,straight_high_BL_0_J000_003.png,straight,h3_exc,267,16.469158,16.469158,137.89655
87,straight_high_BL_0_J000_003.png,straight,h3_exc,506,16.349085,16.349085,50.052612
88,straight_high_BL_0_J000_003.png,straight,h3_exc,428,15.923862,15.923862,102.55011
89,straight_high_BL_0_J000_003.png,straight,h3_exc,419,15.684022,15.684022,138.40607
90,straight_high_BL_0_J000_003.png,straight,h3_exc,20,15.410449,15.410449,138.31717
91,straight_high_BL_0_J000_003.png,straight,h3_exc,505,14.666984,14.666984,25.460087
92,straight_high_BL_0_J000_003.png,straight,h3_exc,272,14.099104,14.099104,143.75308
93,straight_high_BL_0_J000_003.png,straight,h3_exc,329,13.330906,13.330906,37.77154
94,straight_high_BL_0_J000_003.png,straight,h3_exc,100,12.782192,12.782192,209.24919
95,straight_high_BL_0_J000_003.png,straight,h3_exc,222,12.737487,12.737487,24.874424
96,straight_high_BL_0_J000_003.png,straight,h3_exc,406,12.579665,12.579665,98.45737
97,straight_high_BL_0_J000_003.png,straight,h3_exc,202,12.426228,12.426228,30.664751
98,straight_high_BL_0_J000_003.png,straight,h3_exc,271,12.303132,12.303132,121.18849
99,straight_high_BL_0_J000_003.png,straight,h3_exc,401,12.274389,12.274389,181.30768
100,straight_high_BL_0_J000_003.png,straight,h3_exc,462,12.242285,12.242285,40.031525
101,straight_high_BL_0_J000_003.png,straight,h3_exc,94,12.138644,12.138644,266.10486
102,straight_high_BL_0_J000_003.png,straight,h3_exc,101,11.804888,11.804888,213.29558
103,straight_high_BL_0_J000_003.png,straight,h3_exc,413,11.675804,11.675804,23.964302
104,straight_high_BL_0_J000_003.png,straight,h3_exc,427,11.54799,11.54799,45.981224
105,straight_high_BL_0_J000_003.png,straight,h3_exc,10,11.534109,11.534109,257.32208
106,straight_high_BL_0_J000_003.png,straight,h3_exc,283,11.523975,11.523975,307.95236
107,straight_high_BL_0_J000_003.png,straight,h3_exc,439,11.187731,11.187731,208.12456
108,straight_high_BL_0_J000_003.png,straight,h3_exc,340,11.081515,11.081515,75.67436
109,straight_high_BL_0_J000_003.png,straight,h3_exc,403,11.071541,11.071541,27.94266
110,straight_high_BL_0_J000_003.png,straight,h3_exc,251,10.973538,10.973538,112.29723
111,straight_high_BL_0_J000_003.png,straight,h3_exc,5,10.197406,10.197406,60.883595
112,straight_high_BL_0_J000_003.png,straight,h3_exc,169,9.918281,9.918281,94.35918
113,straight_high_BL_0_J000_003.png,straight,h3_exc,434,9.75487,9.75487,68.02518
114,straight_high_BL_0_J000_003.png,straight,h3_exc,415,9.473141,9.473141,121.55388
115,straight_high_BL_0_J000_003.png,straight,h3_exc,46,9.403115,9.403115,82.32458
116,straight_high_BL_0_J000_003.png,straight,h3_exc,433,9.353595,9.353595,30.586365
117,straight_high_BL_0_J000_003.png,straight,h3_exc,3,9.313404,9.313404,24.913147
118,straight_high_BL_0_J000_003.png,straight,h3_exc,396,8.913962,8.913962,28.19885
119,straight_high_BL_0_J000_003.png,straight,h3_exc,461,8.891424,8.891424,39.50428
120,straight_high_BL_0_J000_003.png,straight,h3_exc,290,8.73918,8.73918,180.39326
121,straight_high_BL_0_J000_003.png,straight,h3_exc,260,8.670725,8.670725,317.3219
122,straight_high_BL_0_J000_003.png,straight,h3_exc,466,8.375135,8.375135,175.04424
123,straight_high_BL_0_J000_003.png,straight,h3_exc,163,8.269358,8.269358,56.083828
124,straight_high_BL_0_J000_003.png,straight,h3_exc,504,7.9818172,7.9818172,17.040169
125,straight_high_BL_0_J000_003.png,straight,h3_exc,442,7.8496776,7.8496776,29.34554
126,straight_high_BL_0_J000_003.png,straight,h3_exc,4,7.769957,7.769957,15.352997
127,straight_high_BL_0_J000_003.png,straight,h3_exc,55,7.740445,7.740445,23.879026
128,straight_high_BL_0_J000_003.png,straight,h3_exc,293,7.7305217,7.7305217,418.18893
129,straight_high_BL_0_J000_003.png,straight,h3_exc,261,7.6037946,7.6037946,93.14323
130,straight_high_BL_0_J000_003.png,straight,h3_exc,460,7.6032753,7.6032753,84.9286
131,straight_high_BL_0_J000_003.png,straight,h3_exc,255,7.557233,7.557233,276.04858
132,straight_high_BL_0_J000_003.png,straight,h3_exc,128,7.3580427,7.3580427,27.24001
133,straight_high_BL_0_J000_003.png,straight,h3_exc,211,7.342439,7.342439,29.534836
134,straight_high_BL_0_J000_003.png,straight,h3_exc,306,7.3008647,7.3008647,19.987112
135,straight_high_BL_0_J000_003.png,straight,h3_exc,430,7.1498113,7.1498113,145.0265
136,straight_high_BL_0_J000_003.png,straight,h3_exc,57,7.0768766,7.0768766,24.28014
137,straight_high_BL_0_J000_003.png,straight,h3_exc,282,6.892796,6.892796,15.607213
138,straight_high_BL_0_J000_003.png,straight,h3_exc,431,6.713673,6.713673,26.359024
139,straight_high_BL_0_J000_003.png,straight,h3_exc,503,6.65669,6.65669,175.78389
140,straight_high_BL_0_J000_003.png,straight,h3_exc,304,6.5147767,6.5147767,14.372715
141,straight_high_BL_0_J000_003.png,straight,h3_exc,426,6.508954,6.508954,35.499187
142,straight_high_BL_0_J000_003.png,straight,h3_exc,493,6.3738832,6.3738832,213.10854
143,straight_high_BL_0_J000_003.png,straight,h3_exc,72,6.3528776,6.3528776,141.82814
144,straight_high_BL_0_J000_003.png,straight,h3_exc,359,6.2532415,6.2532415,22.766926
145,straight_high_BL_0_J000_003.png,straight,h3_exc,324,6.1693316,6.1693316,37.25507
146,straight_high_BL_0_J000_003.png,straight,h3_exc,312,5.8648744,5.8648744,24.151005
147,straight_high_BL_0_J000_003.png,straight,h3_exc,85,5.8569646,5.8569646,19.852943
148,straight_high_BL_0_J000_003.png,straight,h3_exc,445,5.758564,5.758564,16.768612
149,straight_high_BL_0_J000_003.png,straight,h3_exc,227,5.6956987,5.6956987,219.90526
150,straight_high_BL_0_J000_003.png,straight,h3_exc,153,5.5533504,5.5533504,68.08286
151,straight_high_BL_0_J000_003.png,straight,h3_exc,28,5.519591,5.519591,36.383305
152,straight_high_BL_0_J000_003.png,straight,h3_exc,230,5.3707514,5.3707514,22.417406
153,straight_high_BL_0_J000_003.png,straight,h3_exc,423,5.1613197,5.1613197,43.679485
154,straight_high_BL_0_J000_003.png,straight,h3_exc,343,4.9977727,4.9977727,11.619836
155,straight_high_BL_0_J000_003.png,straight,h3_exc,33,4.9776044,4.9776044,12.311823
156,straight_high_BL_0_J000_003.png,straight,h3_exc,318,4.9328384,4.9328384,13.623366
157,straight_high_BL_0_J000_003.png,straight,h3_exc,156,4.9256573,4.9256573,13.535258
158,straight_high_BL_0_J000_003.png,straight,h3_exc,239,4.9225645,4.9225645,125.991425
159,straight_high_BL_0_J000_003.png,straight,h3_exc,374,4.754503,4.754503,166.66197
160,straight_high_BL_0_J000_003.png,straight,h3_exc,158,4.723397,4.723397,35.53678
161,straight_high_BL_0_J000_003.png,straight,h3_exc,499,4.623887,4.623887,72.92348
162,straight_high_BL_0_J000_003.png,straight,h3_exc,36,4.611975,4.611975,22.377844
163,straight_high_BL_0_J000_003.png,straight,h3_exc,463,4.589606,4.589606,13.821997
164,straight_high_BL_0_J000_003.png,straight,h3_exc,316,4.524557,4.524557,11.621627
165,straight_high_BL_0_J000_003.png,straight,h3_exc,411,4.364597,4.364597,13.184323
166,straight_high_BL_0_J000_003.png,straight,h3_exc,218,4.338873,4.338873,7.5914445
167,straight_high_BL_0_J000_003.png,straight,h3_exc,313,4.2570667,4.2570667,27.510363
168,straight_high_BL_0_J000_003.png,straight,h3_exc,225,4.256466,4.256466,7.133294
169,straight_high_BL_0_J000_003.png,straight,h3_exc,248,4.2466335,4.2466335,13.679442
170,straight_high_BL_0_J000_003.png,straight,h3_exc,478,4.196992,4.196992,155.26144
171,straight_high_BL_0_J000_003.png,straight,h3_exc,105,4.135156,4.135156,9.369514
172,straight_high_BL_0_J000_003.png,straight,h3_exc,231,3.9498641,3.9498641,5.43314
173,straight_high_BL_0_J000_003.png,straight,h3_exc,496,3.929161,3.929161,6.6256223
174,straight_high_BL_0_J000_003.png,straight,h3_exc,391,3.774398,3.774398,11.983001
175,straight_high_BL_0_J000_003.png,straight,h3_exc,303,3.747598,3.747598,26.668087
176,straight_high_BL_0_J000_003.png,straight,h3_exc,132,3.630423,3.630423,4.7168136
177,straight_high_BL_0_J000_003.png,straight,h3_exc,502,3.4075098,3.4075098,16.172855
178,straight_high_BL_0_J000_003.png,straight,h3_exc,370,3.3304825,3.3304825,22.110151
179,straight_high_BL_0_J000_003.png,straight,h3_exc,498,3.3241696,3.3241696,8.797127
180,straight_high_BL_0_J000_003.png,straight,h3_exc,360,3.2843158,3.2843158,6.9515123
181,straight_high_BL_0_J000_003.png,straight,h3_exc,193,3.2667353,3.2667353,7.9258995
182,straight_high_BL_0_J000_003.png,straight,h3_exc,348,3.2659228,3.2659228,8.164743
183,straight_high_BL_0_J000_003.png,straight,h3_exc,82,3.2643433,3.2643433,52.928505
184,straight_high_BL_0_J000_003.png,straight,h3_exc,447,3.2463434,3.2463434,8.476469
185,straight_high_BL_0_J000_003.png,straight,h3_exc,436,3.2462604,3.2462604,5.854845
186,straight_high_BL_0_J000_003.png,straight,h3_exc,417,3.2359421,3.2359421,6.4970374
187,straight_high_BL_0_J000_003.png,straight,h3_exc,58,3.2126877,3.2126877,59.11287
188,straight_high_BL_0_J000_003.png,straight,h3_exc,2,3.2006156,3.2006156,11.134489
189,straight_high_BL_0_J000_003.png,straight,h3_exc,165,3.1987762,3.1987762,93.35111
190,straight_high_BL_0_J000_003.png,straight,h3_exc,104,3.1731837,3.1731837,104.73186
191,straight_high_BL_0_J000_003.png,straight,h3_exc,327,3.1410618,3.1410618,11.276559
192,straight_high_BL_0_J000_003.png,straight,h3_exc,438,3.1366773,3.1366773,10.284763
193,straight_high_BL_0_J000_003.png,straight,h3_exc,224,3.1329603,3.1329603,5.526818
194,straight_high_BL_0_J000_003.png,straight,h3_exc,119,3.1019073,3.1019073,268.02628
195,straight_high_BL_0_J000_003.png,straight,h3_exc,372,3.0873945,3.0873945,141.77539
196,straight_high_BL_0_J000_003.png,straight,h3_exc,145,3.0390806,3.0390806,22.085075
197,straight_high_BL_0_J000_003.png,straight,h3_exc,174,3.0153623,3.0153623,5.49774
198,straight_high_BL_0_J000_003.png,straight,h3_exc,469,2.9342825,2.9342825,42.93706
199,straight_high_BL_0_J000_003.png,straight,h3_exc,258,2.9278328,2.9278328,11.585503
200,straight_high_BL_0_J000_003.png,straight,h3_exc,98,2.9068878,2.9068878,18.81745
201,straight_high_BL_0_J000_003.png,straight,h3_exc,175,2.8883698,2.8883698,4.87539
202,straight_high_BL_0_J000_003.png,straight,h3_exc,242,2.8665988,2.8665988,224.3647
203,straight_high_BL_0_J000_003.png,straight,h3_exc,353,2.841122,2.841122,8.019836
204,straight_high_BL_0_J000_003.png,straight,h3_exc,129,2.8329742,2.8329742,5.4136114
205,straight_high_BL_0_J000_003.png,straight,h3_exc,335,2.799988,2.799988,26.359743
206,straight_high_BL_0_J000_003.png,straight,h3_exc,450,2.7611496,2.7611496,8.412182
207,straight_high_BL_0_J000_003.png,straight,h3_exc,213,2.7559402,2.7559402,10.862999
208,straight_high_BL_0_J000_003.png,straight,h3_exc,171,2.7263288,2.7263288,4.441068
209,straight_high_BL_0_J000_003.png,straight,h3_exc,32,2.7136788,2.7136788,6.965165
210,straight_high_BL_0_J000_003.png,straight,h3_exc,397,2.7105553,2.7105553,6.8956857
211,straight_high_BL_0_J000_003.png,straight,h3_exc,212,2.6942103,2.6942103,13.238482
212,straight_high_BL_0_J000_003.png,straight,h3_exc,179,2.676374,2.676374,13.131285
213,straight_high_BL_0_J000_003.png,straight,h3_exc,206,2.6749957,2.6749957,32.01142
214,straight_high_BL_0_J000_003.png,straight,h3_exc,63,2.6641736,2.6641736,10.882813
215,straight_high_BL_0_J000_003.png,straight,h3_exc,50,2.5914729,2.5914729,11.961093
216,straight_high_BL_0_J000_003.png,straight,h3_exc,157,2.5772772,2.5772772,5.1154456
217,straight_high_BL_0_J000_003.png,straight,h3_exc,77,2.554775,2.554775,3.9126751
218,straight_high_BL_0_J000_003.png,straight,h3_exc,173,2.5223608,2.5223608,10.165684
219,straight_high_BL_0_J000_003.png,straight,h3_exc,301,2.5157304,2.5157304,7.0636325
220,straight_high_BL_0_J000_003.png,straight,h3_exc,264,2.5087657,2.5087657,4.216775
221,straight_high_BL_0_J000_003.png,straight,h3_exc,278,2.4948266,2.4948266,4.9124575
222,straight_high_BL_0_J000_003.png,straight,h3_exc,296,2.4946601,2.4946601,11.126557
223,straight_high_BL_0_J000_003.png,straight,h3_exc,65,2.469923,2.469923,16.559029
224,straight_high_BL_0_J000_003.png,straight,h3_exc,88,2.4552596,2.4552596,3.3058782
225,straight_high_BL_0_J000_003.png,straight,h3_exc,452,2.4219058,2.4219058,7.5040574
226,straight_high_BL_0_J000_003.png,straight,h3_exc,286,2.406012,2.406012,5.5987577
227,straight_high_BL_0_J000_003.png,straight,h3_exc,1,2.4031227,2.4031227,5.4826765
228,straight_high_BL_0_J000_003.png,straight,h3_exc,19,2.3778846,2.3778846,6.3855486
229,straight_high_BL_0_J000_003.png,straight,h3_exc,381,2.3689353,2.3689353,20.126694
230,straight_high_BL_0_J000_003.png,straight,h3_exc,390,2.3677044,2.3677044,5.946557
231,straight_high_BL_0_J000_003.png,straight,h3_exc,416,2.3506536,2.3506536,26.706541
232,straight_high_BL_0_J000_003.png,straight,h3_exc,307,2.3397744,2.3397744,4.058322
233,straight_high_BL_0_J000_003.png,straight,h3_exc,164,2.3224251,2.3224251,4.5605087
234,straight_high_BL_0_J000_003.png,straight,h3_exc,134,2.313698,2.313698,4.439003
235,straight_high_BL_0_J000_003.png,straight,h3_exc,357,2.2757025,2.2757025,23.632034
236,straight_high_BL_0_J000_003.png,straight,h3_exc,197,2.269715,2.269715,4.0553107
237,straight_high_BL_0_J000_003.png,straight,h3_exc,395,2.2119162,2.2119162,238.40767
238,straight_high_BL_0_J000_003.png,straight,h3_exc,42,2.1934876,2.1934876,6.277301
239,straight_high_BL_0_J000_003.png,straight,h3_exc,41,2.193444,2.193444,8.188273
240,straight_high_BL_0_J000_003.png,straight,h3_exc,244,2.1847084,2.1847084,3.0194588
241,straight_high_BL_0_J000_003.png,straight,h3_exc,137,2.184326,2.184326,3.3471045
242,straight_high_BL_0_J000_003.png,straight,h3_exc,216,2.1678846,2.1678846,4.398326
243,straight_high_BL_0_J000_003.png,straight,h3_exc,414,2.1367307,2.1367307,6.808596
244,straight_high_BL_0_J000_003.png,straight,h3_exc,189,2.1285844,2.1285844,113.911835
245,straight_high_BL_0_J000_003.png,straight,h3_exc,84,2.122591,2.122591,96.50873
246,straight_high_BL_0_J000_003.png,straight,h3_exc,17,2.1203134,2.1203134,9.249783
247,straight_high_BL_0_J000_003.png,straight,h3_exc,8,2.0937529,2.0937529,4.929744
248,straight_high_BL_0_J000_003.png,straight,h3_exc,449,2.092245,2.092245,15.127733
249,straight_high_BL_0_J000_003.png,straight,h3_exc,276,2.0788682,2.0788682,167.2179
250,straight_high_BL_0_J000_003.png,straight,h3_exc,368,2.078452,2.078452,7.0147367
251,straight_high_BL_0_J000_003.png,straight,h3_exc,30,2.0638494,2.0638494,37.52013
252,straight_high_BL_0_J000_003.png,straight,h3_exc,25,2.0477571,2.0477571,11.809965
253,straight_high_BL_0_J000_003.png,straight,h3_exc,291,2.0243008,2.0243008,4.909069
254,straight_high_BL_0_J000_003.png,straight,h3_exc,35,2.008839,2.008839,3.942751
255,straight_high_BL_0_J000_003.png,straight,h3_exc,492,1.9950486,1.9950486,5.36796
256,straight_high_BL_0_J000_003.png,straight,h3_exc,322,1.9941441,1.9941441,3.776999
257,straight_high_BL_0_J000_003.png,straight,h3_exc,140,1.9908763,1.9908763,9.50422
258,straight_high_BL_0_J000_003.png,straight,h3_exc,22,1.963378,1.963378,3.8735504
259,straight_high_BL_0_J000_003.png,straight,h3_exc,80,1.9464846,1.9464846,4.8123727
260,straight_high_BL_0_J000_003.png,straight,h3_exc,188,1.9351369,1.9351369,4.301487
261,straight_high_BL_0_J000_003.png,straight,h3_exc,49,1.9351062,1.9351062,36.77815
262,straight_high_BL_0_J000_003.png,straight,h3_exc,161,1.9330403,1.9330403,3.8040512
263,straight_high_BL_0_J000_003.png,straight,h3_exc,207,1.9173648,1.9173648,3.3128338
264,straight_high_BL_0_J000_003.png,straight,h3_exc,52,1.9127183,1.9127183,5.28
265,straight_high_BL_0_J000_003.png,straight,h3_exc,310,1.9101032,1.9101032,4.3214855
266,straight_high_BL_0_J000_003.png,straight,h3_exc,470,1.9098073,1.9098073,2.5066235
267,straight_high_BL_0_J000_003.png,straight,h3_exc,465,1.9017223,1.9017223,3.126725
268,straight_high_BL_0_J000_003.png,straight,h3_exc,232,1.8699515,1.8699515,4.3904266
269,straight_high_BL_0_J000_003.png,straight,h3_exc,64,1.861575,1.861575,2.9449196
270,straight_high_BL_0_J000_003.png,straight,h3_exc,347,1.8611064,1.8611064,2.7027993
271,straight_high_BL_0_J000_003.png,straight,h3_exc,407,1.859574,1.859574,11.601141
272,straight_high_BL_0_J000_003.png,straight,h3_exc,62,1.8329098,1.8329098,7.2943163
273,straight_high_BL_0_J000_003.png,straight,h3_exc,7,1.8324883,1.8324883,147.44185
274,straight_high_BL_0_J000_003.png,straight,h3_exc,339,1.8200574,1.8200574,3.8188696
275,straight_high_BL_0_J000_003.png,straight,h3_exc,337,1.8157966,1.8157966,11.508019
276,straight_high_BL_0_J000_003.png,straight,h3_exc,59,1.8005735,1.8005735,4.573269
277,straight_high_BL_0_J000_003.png,straight,h3_exc,250,1.786709,1.786709,6.607818
278,straight_high_BL_0_J000_003.png,straight,h3_exc,56,1.7815912,1.7815912,10.291091
279,straight_high_BL_0_J000_003.png,straight,h3_exc,16,1.7422713,1.7422713,11.355197
280,straight_high_BL_0_J000_003.png,straight,h3_exc,338,1.7417244,1.7417244,3.196133
281,straight_high_BL_0_J000_003.png,straight,h3_exc,429,1.7281836,1.7281836,4.2780976
282,straight_high_BL_0_J000_003.png,straight,h3_exc,15,1.7024313,1.7024313,5.1057534
283,straight_high_BL_0_J000_003.png,straight,h3_exc,81,1.6723802,1.6723802,15.280265
284,straight_high_BL_0_J000_003.png,straight,h3_exc,108,1.6492872,1.6492872,4.93989
285,straight_high_BL_0_J000_003.png,straight,h3_exc,233,1.6426976,1.6426976,4.803875
286,straight_high_BL_0_J000_003.png,straight,h3_exc,115,1.6294246,1.6294246,3.9449563
287,straight_high_BL_0_J000_003.png,straight,h3_exc,400,1.6266189,1.6266189,4.598284
288,straight_high_BL_0_J000_003.png,straight,h3_exc,223,1.6161017,1.6161017,4.1101503
289,straight_high_BL_0_J000_003.png,straight,h3_exc,123,1.6144241,1.6144241,11.327412
290,straight_high_BL_0_J000_003.png,straight,h3_exc,245,1.6091226,1.6091226,4.0207653
291,straight_high_BL_0_J000_003.png,straight,h3_exc,79,1.6013063,1.6013063,4.168419
292,straight_high_BL_0_J000_003.png,straight,h3_exc,254,1.5957718,1.5957718,16.247437
293,straight_high_BL_0_J000_003.png,straight,h3_exc,48,1.5748622,1.5748622,9.514043
294,straight_high_BL_0_J000_003.png,straight,h3_exc,358,1.5740558,1.5740558,25.10348
295,straight_high_BL_0_J000_003.png,straight,h3_exc,220,1.5696956,1.5696956,2.8993804
296,straight_high_BL_0_J000_003.png,straight,h3_exc,308,1.5590205,1.5590205,32.501137
297,straight_high_BL_0_J000_003.png,straight,h3_exc,300,1.5511099,1.5511099,2.96461
298,straight_high_BL_0_J000_003.png,straight,h3_exc,402,1.5141684,1.5141684,3.7417665
299,straight_high_BL_0_J000_003.png,straight,h3_exc,11,1.4992507,1.4992507,3.6995084
300,straight_high_BL_0_J000_003.png,straight,h3_exc,364,1.492965,1.492965,2.6707976
301,straight_high_BL_0_J000_003.png,straight,h3_exc,195,1.4878497,1.4878497,87.365204
302,straight_high_BL_0_J000_003.png,straight,h3_exc,249,1.4330217,1.4330217,2.0521286
