rank,filename,contour_type,layer,channel,mean_activation,mean_abs_activation,max_activation
30,straight_high_BL_0_J000_003.png,straight,h0_exc,27,3.8222342,3.8222342,29.361622
31,straight_high_BL_0_J000_003.png,straight,h0_exc,22,3.4068818,3.4068818,35.89022
32,straight_high_BL_0_J000_003.png,straight,h0_exc,42,2.9906347,2.9906347,23.368223
33,straight_high_BL_0_J000_003.png,straight,h0_exc,30,2.864832,2.864832,13.797405
34,straight_high_BL_0_J000_003.png,straight,h0_exc,46,2.6462379,2.6462379,16.657084
35,straight_high_BL_0_J000_003.png,straight,h0_exc,43,2.5957656,2.5957656,11.815917
36,straight_high_BL_0_J000_003.png,straight,h0_exc,16,2.5794384,2.5794384,20.234447
37,straight_high_BL_0_J000_003.png,straight,h0_exc,48,2.304636,2.304636,25.344973
38,straight_high_BL_0_J000_003.png,straight,h0_exc,5,2.2373424,2.2373424,50.767372
39,straight_high_BL_0_J000_003.png,straight,h0_exc,8,2.153381,2.153381,9.049213
40,straight_high_BL_0_J000_003.png,straight,h0_exc,41,2.035546,2.035546,4.752405
41,straight_high_BL_0_J000_003.png,straight,h0_exc,35,1.9471259,1.9471259,38.364883
42,straight_high_BL_0_J000_003.png,straight,h0_exc,60,1.8436567,1.8436567,8.097532
43,straight_high_BL_0_J000_003.png,straight,h0_exc,14,1.8181425,1.8181425,29.027306
44,straight_high_BL_0_J000_003.png,straight,h0_exc,58,1.8008826,1.8008826,5.52168
45,straight_high_BL_0_J000_003.png,straight,h0_exc,13,1.7851357,1.7851357,11.397645
46,straight_high_BL_0_J000_003.png,straight,h0_exc,25,1.7054622,1.7054622,6.573767
47,straight_high_BL_0_J000_003.png,straight,h0_exc,6,1.7032254,1.7032254,14.004862
48,straight_high_BL_0_J000_003.png,straight,h0_exc,56,1.646521,1.646521,50.293564
49,straight_high_BL_0_J000_003.png,straight,h0_exc,51,1.5695503,1.5695503,13.221876
50,straight_high_BL_0_J000_003.png,straight,h0_exc,52,1.5610795,1.5610795,4.757769
51,straight_high_BL_0_J000_003.png,straight,h0_exc,38,1.37592,1.37592,3.7668397
52,straight_high_BL_0_J000_003.png,straight,h0_exc,34,1.3720134,1.3720134,16.93239
53,straight_high_BL_0_J000_003.png,straight,h0_exc,57,1.256184,1.256184,8.768237
54,straight_high_BL_0_J000_003.png,straight,h0_exc,15,1.2023613,1.2023613,14.438421
55,straight_high_BL_0_J000_003.png,straight,h0_exc,0,1.1633577,1.1633577,16.639004
56,straight_high_BL_0_J000_003.png,straight,h0_exc,49,1.1338748,1.1338748,9.849253
57,straight_high_BL_0_J000_003.png,straight,h0_exc,23,1.0591651,1.0591651,26.251184
58,straight_high_BL_0_J000_003.png,straight,h0_exc,19,1.0521119,1.0521119,2.7954674
59,straight_high_BL_0_J000_003.png,straight,h0_exc,3,0.9526198,0.9526198,5.1879854
60,straight_high_BL_0_J000_003.png,straight,h0_exc,37,0.9462059,0.9462059,4.9483266
61,straight_high_BL_0_J000_003.png,straight,h0_exc,63,0.8884307,0.8884307,4.5408525
62,straight_high_BL_0_J000_003.png,straight,h0_exc,20,0.83797294,0.83797294,11.757875
63,straight_high_BL_0_J000_003.png,straight,h0_exc,40,0.8002197,0.8002197,3.7126074
64,straight_high_BL_0_J000_003.png,straight,h0_exc,29,0.779899,0.779899,3.289093
