rank,filename,contour_type,layer,channel,mean_activation,mean_abs_activation,max_activation
26,C_high_BL_0_J000_008.png,C,td_h3_exc,218,1.3735608,1.3735608,3.643001
27,C_high_BL_0_J000_008.png,C,td_h3_exc,245,1.3514693,1.3514693,3.35561
28,C_high_BL_0_J000_008.png,C,td_h3_exc,5,1.3350267,1.3350267,4.4174995
29,C_high_BL_0_J000_008.png,C,td_h3_exc,98,1.3292621,1.3292621,3.79512
30,C_high_BL_0_J000_008.png,C,td_h3_exc,447,1.3026599,1.3026599,3.3970122
31,C_high_BL_0_J000_008.png,C,td_h3_exc,78,1.2754791,1.2754791,3.8043032
32,C_high_BL_0_J000_008.png,C,td_h3_exc,231,1.2709361,1.2709361,2.060553
33,C_high_BL_0_J000_008.png,C,td_h3_exc,58,1.2639726,1.2639726,2.8534296
34,C_high_BL_0_J000_008.png,C,td_h3_exc,105,1.2469658,1.2469658,2.7075381
35,C_high_BL_0_J000_008.png,C,td_h3_exc,182,1.2228498,1.2228498,3.628397
36,C_high_BL_0_J000_008.png,C,td_h3_exc,391,1.2149148,1.2149148,2.6087227
37,C_high_BL_0_J000_008.png,C,td_h3_exc,429,1.2112429,1.2112429,2.2915359
38,C_high_BL_0_J000_008.png,C,td_h3_exc,324,1.192808,1.192808,2.1772337
39,C_high_BL_0_J000_008.png,C,td_h3_exc,498,1.1884025,1.1884025,3.3711932
40,C_high_BL_0_J000_008.png,C,td_h3_exc,303,1.1831865,1.1831865,6.103248
41,C_high_BL_0_J000_008.png,C,td_h3_exc,316,1.178288,1.178288,9.26437
42,C_high_BL_0_J000_008.png,C,td_h3_exc,248,1.1629552,1.1629552,4.6444316
43,C_high_BL_0_J000_008.png,C,td_h3_exc,10,1.1433018,1.1433018,2.8666196
44,C_high_BL_0_J000_008.png,C,td_h3_exc,203,1.1324524,1.1324524,2.6778202
45,C_high_BL_0_J000_008.png,C,td_h3_exc,289,1.1232579,1.1232579,2.077754
46,C_high_BL_0_J000_008.png,C,td_h3_exc,436,1.123091,1.123091,1.9658513
47,C_high_BL_0_J000_008.png,C,td_h3_exc,79,1.1109872,1.1109872,1.7571716
48,C_high_BL_0_J000_008.png,C,td_h3_exc,290,1.1087352,1.1087352,1.8807583
49,C_high_BL_0_J000_008.png,C,td_h3_exc,260,1.1045495,1.1045495,3.2421947
50,C_high_BL_0_J000_008.png,C,td_h3_exc,397,1.0858133,1.0858133,4.0367336
51,C_high_BL_0_J000_008.png,C,td_h3_exc,362,1.0561417,1.0561417,3.2894387
52,C_high_BL_0_J000_008.png,C,td_h3_exc,313,1.0527036,1.0527036,2.6635537
53,C_high_BL_0_J000_008.png,C,td_h3_exc,175,1.0311674,1.0311674,2.297182
54,C_high_BL_0_J000_008.png,C,td_h3_exc,138,1.0132799,1.0132799,2.2511532
55,C_high_BL_0_J000_008.png,C,td_h3_exc,101,0.9758565,0.9758565,2.2029662
56,C_high_BL_0_J000_008.png,C,td_h3_exc,417,0.96904486,0.96904486,1.7648108
57,C_high_BL_0_J000_008.png,C,td_h3_exc,372,0.96721655,0.96721655,2.1965728
58,C_high_BL_0_J000_008.png,C,td_h3_exc,449,0.96561503,0.96561503,2.677398
59,C_high_BL_0_J000_008.png,C,td_h3_exc,339,0.9596858,0.9596858,1.7856929
60,C_high_BL_0_J000_008.png,C,td_h3_exc,400,0.9459144,0.9459144,2.647163
61,C_high_BL_0_J000_008.png,C,td_h3_exc,265,0.9441708,0.9441708,4.0676246
62,C_high_BL_0_J000_008.png,C,td_h3_exc,233,0.9441585,0.9441585,3.5634675
63,C_high_BL_0_J000_008.png,C,td_h3_exc,43,0.9423616,0.9423616,2.5932236
64,C_high_BL_0_J000_008.png,C,td_h3_exc,360,0.92485243,0.92485243,1.7796719
65,C_high_BL_0_J000_008.png,C,td_h3_exc,452,0.9231519,0.9231519,2.3225453
66,C_high_BL_0_J000_008.png,C,td_h3_exc,450,0.91795206,0.91795206,3.2889676
67,C_high_BL_0_J000_008.png,C,td_h3_exc,32,0.91248864,0.91248864,1.5481514
68,C_high_BL_0_J000_008.png,C,td_h3_exc,321,0.8971083,0.8971083,1.7056382
69,C_high_BL_0_J000_008.png,C,td_h3_exc,487,0.8954645,0.8954645,3.3200161
70,C_high_BL_0_J000_008.png,C,td_h3_exc,291,0.8937439,0.8937439,1.8362938
71,C_high_BL_0_J000_008.png,C,td_h3_exc,225,0.89176583,0.89176583,1.4351078
72,C_high_BL_0_J000_008.png,C,td_h3_exc,363,0.8772235,0.8772235,7.119977
73,C_high_BL_0_J000_008.png,C,td_h3_exc,85,0.8730555,0.8730555,2.644757
74,C_high_BL_0_J000_008.png,C,td_h3_exc,480,0.8714058,0.8714058,1.6340826
75,C_high_BL_0_J000_008.png,C,td_h3_exc,402,0.86571974,0.86571974,2.8930151
76,C_high_BL_0_J000_008.png,C,td_h3_exc,312,0.8456221,0.8456221,1.3131915
77,C_high_BL_0_J000_008.png,C,td_h3_exc,60,0.8245735,0.8245735,1.2506285
78,C_high_BL_0_J000_008.png,C,td_h3_exc,134,0.82346433,0.82346433,1.2280376
79,C_high_BL_0_J000_008.png,C,td_h3_exc,132,0.82261294,0.82261294,1.2261747
80,C_high_BL_0_J000_008.png,C,td_h3_exc,258,0.81194115,0.81194115,2.1588082
81,C_high_BL_0_J000_008.png,C,td_h3_exc,278,0.81041247,0.81041247,1.390467
82,C_high_BL_0_J000_008.png,C,td_h3_exc,15,0.8090638,0.8090638,3.9554555
83,C_high_BL_0_J000_008.png,C,td_h3_exc,299,0.8067598,0.8067598,1.3209267
84,C_high_BL_0_J000_008.png,C,td_h3_exc,22,0.806453,0.806453,1.2148867
85,C_high_BL_0_J000_008.png,C,td_h3_exc,472,0.79854304,0.79854304,5.765682
86,C_high_BL_0_J000_008.png,C,td_h3_exc,206,0.7835054,0.7835054,1.1691418
87,C_high_BL_0_J000_008.png,C,td_h3_exc,190,0.783134,0.783134,3.7813466
88,C_high_BL_0_J000_008.png,C,td_h3_exc,19,0.78075045,0.78075045,1.9211159
89,C_high_BL_0_J000_008.png,C,td_h3_exc,393,0.7792592,0.7792592,2.033852
90,C_high_BL_0_J000_008.png,C,td_h3_exc,104,0.7717504,0.7717504,1.4751471
91,C_high_BL_0_J000_008.png,C,td_h3_exc,115,0.76919395,0.76919395,1.1974515
92,C_high_BL_0_J000_008.png,C,td_h3_exc,158,0.76502776,0.76502776,2.1519623
93,C_high_BL_0_J000_008.png,C,td_h3_exc,212,0.76190627,0.76190627,1.8683584
94,C_high_BL_0_J000_008.png,C,td_h3_exc,146,0.75964683,0.75964683,2.8741472
95,C_high_BL_0_J000_008.png,C,td_h3_exc,344,0.7405831,0.7405831,1.1163523
96,C_high_BL_0_J000_008.png,C,td_h3_exc,75,0.73841804,0.73841804,1.5115042
97,C_high_BL_0_J000_008.png,C,td_h3_exc,62,0.7351548,0.7351548,2.3884559
98,C_high_BL_0_J000_008.png,C,td_h3_exc,59,0.7322948,0.7322948,1.4758472
99,C_high_BL_0_J000_008.png,C,td_h3_exc,343,0.7252849,0.7252849,1.1465648
100,C_high_BL_0_J000_008.png,C,td_h3_exc,122,0.7179009,0.7179009,0.93487024
101,C_high_BL_0_J000_008.png,C,td_h3_exc,224,0.7157138,0.7157138,1.7532119
102,C_high_BL_0_J000_008.png,C,td_h3_exc,398,0.7122287,0.7122287,0.8669936
103,C_high_BL_0_J000_008.png,C,td_h3_exc,478,0.708783,0.708783,1.1326063
104,C_high_BL_0_J000_008.png,C,td_h3_exc,157,0.7082993,0.7082993,1.4256206
105,C_high_BL_0_J000_008.png,C,td_h3_exc,229,0.70639604,0.70639604,1.4415467
106,C_high_BL_0_J000_008.png,C,td_h3_exc,310,0.700692,0.700692,1.5292914
107,C_high_BL_0_J000_008.png,C,td_h3_exc,500,0.69745916,0.69745916,2.6350553
108,C_high_BL_0_J000_008.png,C,td_h3_exc,284,0.69363105,0.69363105,1.7495619
109,C_high_BL_0_J000_008.png,C,td_h3_exc,96,0.6899279,0.6899279,1.6684004
110,C_high_BL_0_J000_008.png,C,td_h3_exc,448,0.685873,0.685873,0.9629827
111,C_high_BL_0_J000_008.png,C,td_h3_exc,465,0.6828941,0.6828941,1.2516844
112,C_high_BL_0_J000_008.png,C,td_h3_exc,137,0.68228334,0.68228334,1.0651178
113,C_high_BL_0_J000_008.png,C,td_h3_exc,346,0.6819467,0.6819467,1.6217892
114,C_high_BL_0_J000_008.png,C,td_h3_exc,52,0.6819232,0.6819232,1.98508
115,C_high_BL_0_J000_008.png,C,td_h3_exc,77,0.6815046,0.6815046,0.8971416
116,C_high_BL_0_J000_008.png,C,td_h3_exc,414,0.67959124,0.67959124,0.8506067
117,C_high_BL_0_J000_008.png,C,td_h3_exc,264,0.67879206,0.67879206,1.2080929
118,C_high_BL_0_J000_008.png,C,td_h3_exc,168,0.6746866,0.6746866,1.5806277
119,C_high_BL_0_J000_008.png,C,td_h3_exc,251,0.6702078,0.6702078,1.6494858
120,C_high_BL_0_J000_008.png,C,td_h3_exc,369,0.6652437,0.6652437,1.069595
121,C_high_BL_0_J000_008.png,C,td_h3_exc,413,0.66499627,0.66499627,1.6739229
122,C_high_BL_0_J000_008.png,C,td_h3_exc,508,0.66287345,0.66287345,0.95124215
123,C_high_BL_0_J000_008.png,C,td_h3_exc,176,0.6584713,0.6584713,2.1323836
124,C_high_BL_0_J000_008.png,C,td_h3_exc,473,0.6568824,0.6568824,5.6503477
125,C_high_BL_0_J000_008.png,C,td_h3_exc,401,0.6518577,0.6518577,1.880063
126,C_high_BL_0_J000_008.png,C,td_h3_exc,279,0.64829427,0.64829427,1.0777605
127,C_high_BL_0_J000_008.png,C,td_h3_exc,345,0.64588714,0.64588714,0.8630627
128,C_high_BL_0_J000_008.png,C,td_h3_exc,463,0.64369506,0.64369506,1.1020947
129,C_high_BL_0_J000_008.png,C,td_h3_exc,93,0.64208084,0.64208084,1.8377467
130,C_high_BL_0_J000_008.png,C,td_h3_exc,322,0.64040434,0.64040434,1.2764181
131,C_high_BL_0_J000_008.png,C,td_h3_exc,162,0.6373793,0.6373793,0.8820893
132,C_high_BL_0_J000_008.png,C,td_h3_exc,171,0.63190156,0.63190156,1.2973672
133,C_high_BL_0_J000_008.png,C,td_h3_exc,309,0.628893,0.628893,1.0579772
134,C_high_BL_0_J000_008.png,C,td_h3_exc,409,0.62769467,0.62769467,1.0246395
135,C_high_BL_0_J000_008.png,C,td_h3_exc,408,0.6273178,0.6273178,1.5334888
136,C_high_BL_0_J000_008.png,C,td_h3_exc,469,0.6251348,0.6251348,1.3019154
137,C_high_BL_0_J000_008.png,C,td_h3_exc,422,0.6243013,0.6243013,0.7270053
138,C_high_BL_0_J000_008.png,C,td_h3_exc,1,0.6212492,0.6212492,2.0442135
139,C_high_BL_0_J000_008.png,C,td_h3_exc,444,0.6212057,0.6212057,5.044299
140,C_high_BL_0_J000_008.png,C,td_h3_exc,82,0.6207331,0.6207331,0.9176373
141,C_high_BL_0_J000_008.png,C,td_h3_exc,399,0.61913073,0.61913073,1.0696564
142,C_high_BL_0_J000_008.png,C,td_h3_exc,246,0.6165967,0.6165967,3.0698717
143,C_high_BL_0_J000_008.png,C,td_h3_exc,46,0.6155985,0.6155985,0.795188
144,C_high_BL_0_J000_008.png,C,td_h3_exc,342,0.614087,0.614087,3.5723608
145,C_high_BL_0_J000_008.png,C,td_h3_exc,193,0.61382496,0.61382496,1.6833892
146,C_high_BL_0_J000_008.png,C,td_h3_exc,358,0.6138084,0.6138084,1.076246
147,C_high_BL_0_J000_008.png,C,td_h3_exc,411,0.6136549,0.6136549,1.4797618
148,C_high_BL_0_J000_008.png,C,td_h3_exc,161,0.6104135,0.6104135,0.9293848
149,C_high_BL_0_J000_008.png,C,td_h3_exc,368,0.60882074,0.60882074,1.6057771
150,C_high_BL_0_J000_008.png,C,td_h3_exc,119,0.6061518,0.6061518,1.060817
151,C_high_BL_0_J000_008.png,C,td_h3_exc,250,0.60413307,0.60413307,0.737627
152,C_high_BL_0_J000_008.png,C,td_h3_exc,49,0.6039876,0.6039876,1.2626456
153,C_high_BL_0_J000_008.png,C,td_h3_exc,164,0.6004097,0.6004097,0.9575516
154,C_high_BL_0_J000_008.png,C,td_h3_exc,207,0.598616,0.598616,1.2643093
155,C_high_BL_0_J000_008.png,C,td_h3_exc,66,0.5963655,0.5963655,0.93409806
156,C_high_BL_0_J000_008.png,C,td_h3_exc,333,0.5926825,0.5926825,1.2026703
157,C_high_BL_0_J000_008.png,C,td_h3_exc,254,0.5924964,0.5924964,0.7586922
158,C_high_BL_0_J000_008.png,C,td_h3_exc,48,0.59114385,0.59114385,1.0219703
159,C_high_BL_0_J000_008.png,C,td_h3_exc,108,0.5909666,0.5909666,1.2096831
160,C_high_BL_0_J000_008.png,C,td_h3_exc,283,0.5895263,0.5895263,4.486903
161,C_high_BL_0_J000_008.png,C,td_h3_exc,509,0.5885532,0.5885532,0.9386571
162,C_high_BL_0_J000_008.png,C,td_h3_exc,242,0.5878168,0.5878168,1.0627807
163,C_high_BL_0_J000_008.png,C,td_h3_exc,261,0.58421886,0.58421886,0.75826657
164,C_high_BL_0_J000_008.png,C,td_h3_exc,56,0.5833551,0.5833551,1.0307267
165,C_high_BL_0_J000_008.png,C,td_h3_exc,286,0.58292043,0.58292043,1.0877659
166,C_high_BL_0_J000_008.png,C,td_h3_exc,477,0.58257335,0.58257335,0.8972006
167,C_high_BL_0_J000_008.png,C,td_h3_exc,466,0.5819144,0.5819144,2.2039406
168,C_high_BL_0_J000_008.png,C,td_h3_exc,276,0.5814893,0.5814893,1.1101769
169,C_high_BL_0_J000_008.png,C,td_h3_exc,189,0.5788312,0.5788312,0.7208118
170,C_high_BL_0_J000_008.png,C,td_h3_exc,113,0.57753813,0.57753813,0.9446654
171,C_high_BL_0_J000_008.png,C,td_h3_exc,434,0.57518363,0.57518363,3.0940328
172,C_high_BL_0_J000_008.png,C,td_h3_exc,499,0.5671119,0.5671119,2.1897275
173,C_high_BL_0_J000_008.png,C,td_h3_exc,432,0.56615037,0.56615037,1.686237
174,C_high_BL_0_J000_008.png,C,td_h3_exc,14,0.565247,0.565247,1.2910413
175,C_high_BL_0_J000_008.png,C,td_h3_exc,220,0.56505334,0.56505334,0.92767763
176,C_high_BL_0_J000_008.png,C,td_h3_exc,170,0.5615879,0.5615879,0.92301893
177,C_high_BL_0_J000_008.png,C,td_h3_exc,474,0.5608308,0.5608308,1.6504954
178,C_high_BL_0_J000_008.png,C,td_h3_exc,437,0.5583378,0.5583378,0.8684416
179,C_high_BL_0_J000_008.png,C,td_h3_exc,209,0.5573538,0.5573538,1.6975019
180,C_high_BL_0_J000_008.png,C,td_h3_exc,315,0.555225,0.555225,0.99442774
181,C_high_BL_0_J000_008.png,C,td_h3_exc,50,0.55488896,0.55488896,1.3513
182,C_high_BL_0_J000_008.png,C,td_h3_exc,232,0.5512437,0.5512437,0.8004193
183,C_high_BL_0_J000_008.png,C,td_h3_exc,306,0.5494703,0.5494703,0.83285165
184,C_high_BL_0_J000_008.png,C,td_h3_exc,377,0.5472099,0.5472099,0.8203744
185,C_high_BL_0_J000_008.png,C,td_h3_exc,244,0.5463232,0.5463232,0.69945985
186,C_high_BL_0_J000_008.png,C,td_h3_exc,326,0.54624647,0.54624647,0.8529363
187,C_high_BL_0_J000_008.png,C,td_h3_exc,111,0.5460556,0.5460556,1.0690027
188,C_high_BL_0_J000_008.png,C,td_h3_exc,144,0.5453843,0.5453843,0.944024
189,C_high_BL_0_J000_008.png,C,td_h3_exc,153,0.54246306,0.54246306,1.0625538
190,C_high_BL_0_J000_008.png,C,td_h3_exc,211,0.5411763,0.5411763,1.2835672
191,C_high_BL_0_J000_008.png,C,td_h3_exc,311,0.5387349,0.5387349,1.082399
192,C_high_BL_0_J000_008.png,C,td_h3_exc,259,0.53828585,0.53828585,0.97555125
193,C_high_BL_0_J000_008.png,C,td_h3_exc,484,0.53436553,0.53436553,1.28476
194,C_high_BL_0_J000_008.png,C,td_h3_exc,420,0.5327854,0.5327854,1.0196612
195,C_high_BL_0_J000_008.png,C,td_h3_exc,8,0.5314251,0.5314251,1.3224038
196,C_high_BL_0_J000_008.png,C,td_h3_exc,354,0.5298086,0.5298086,1.3995153
197,C_high_BL_0_J000_008.png,C,td_h3_exc,381,0.52876043,0.52876043,0.87037426
198,C_high_BL_0_J000_008.png,C,td_h3_exc,197,0.52657205,0.52657205,0.89717877
199,C_high_BL_0_J000_008.png,C,td_h3_exc,468,0.5234289,0.5234289,1.9772197
200,C_high_BL_0_J000_008.png,C,td_h3_exc,482,0.5224807,0.5224807,0.7215867
201,C_high_BL_0_J000_008.png,C,td_h3_exc,129,0.51913625,0.51913625,1.1132007
202,C_high_BL_0_J000_008.png,C,td_h3_exc,327,0.5172112,0.5172112,0.83663774
203,C_high_BL_0_J000_008.png,C,td_h3_exc,506,0.5165204,0.5165204,0.87938523
204,C_high_BL_0_J000_008.png,C,td_h3_exc,353,0.5164388,0.5164388,1.0173993
205,C_high_BL_0_J000_008.png,C,td_h3_exc,114,0.51534426,0.51534426,0.8387651
206,C_high_BL_0_J000_008.png,C,td_h3_exc,347,0.51124495,0.51124495,0.7403026
207,C_high_BL_0_J000_008.png,C,td_h3_exc,467,0.50960565,0.50960565,0.7483252
208,C_high_BL_0_J000_008.png,C,td_h3_exc,81,0.50667864,0.50667864,1.1751705
209,C_high_BL_0_J000_008.png,C,td_h3_exc,492,0.50413793,0.50413793,0.7327633
210,C_high_BL_0_J000_008.png,C,td_h3_exc,24,0.50397855,0.50397855,2.5844975
211,C_high_BL_0_J000_008.png,C,td_h3_exc,204,0.5016334,0.5016334,0.8675226
212,C_high_BL_0_J000_008.png,C,td_h3_exc,390,0.50107515,0.50107515,1.462221
213,C_high_BL_0_J000_008.png,C,td_h3_exc,72,0.49995923,0.49995923,2.0193076
214,C_high_BL_0_J000_008.png,C,td_h3_exc,177,0.49909106,0.49909106,3.2392685
215,C_high_BL_0_J000_008.png,C,td_h3_exc,462,0.49903977,0.49903977,0.6866531
216,C_high_BL_0_J000_008.png,C,td_h3_exc,123,0.49635515,0.49635515,1.0570716
217,C_high_BL_0_J000_008.png,C,td_h3_exc,11,0.4955792,0.4955792,1.1049488
218,C_high_BL_0_J000_008.png,C,td_h3_exc,88,0.49458882,0.49458882,0.60210466
219,C_high_BL_0_J000_008.png,C,td_h3_exc,83,0.494407,0.494407,0.8364811
220,C_high_BL_0_J000_008.png,C,td_h3_exc,76,0.49365345,0.49365345,0.94834363
221,C_high_BL_0_J000_008.png,C,td_h3_exc,42,0.49001256,0.49001256,1.387407
222,C_high_BL_0_J000_008.png,C,td_h3_exc,9,0.4890785,0.4890785,0.70902205
223,C_high_BL_0_J000_008.png,C,td_h3_exc,16,0.48882088,0.48882088,0.6280272
224,C_high_BL_0_J000_008.png,C,td_h3_exc,373,0.48834756,0.48834756,0.9105878
225,C_high_BL_0_J000_008.png,C,td_h3_exc,305,0.48348117,0.48348117,1.2933437
226,C_high_BL_0_J000_008.png,C,td_h3_exc,202,0.48223308,0.48223308,0.8051288
227,C_high_BL_0_J000_008.png,C,td_h3_exc,159,0.48121518,0.48121518,0.69567025
228,C_high_BL_0_J000_008.png,C,td_h3_exc,4,0.47803894,0.47803894,0.81244177
229,C_high_BL_0_J000_008.png,C,td_h3_exc,338,0.47647777,0.47647777,0.7874713
230,C_high_BL_0_J000_008.png,C,td_h3_exc,330,0.47482643,0.47482643,1.0574455
231,C_high_BL_0_J000_008.png,C,td_h3_exc,470,0.47374,0.47374,0.6199376
232,C_high_BL_0_J000_008.png,C,td_h3_exc,479,0.47166988,0.47166988,0.9027055
233,C_high_BL_0_J000_008.png,C,td_h3_exc,439,0.4700414,0.4700414,1.2923199
234,C_high_BL_0_J000_008.png,C,td_h3_exc,380,0.46786147,0.46786147,1.1910056
235,C_high_BL_0_J000_008.png,C,td_h3_exc,296,0.46453887,0.46453887,0.8289062
236,C_high_BL_0_J000_008.png,C,td_h3_exc,51,0.46012732,0.46012732,2.128103
237,C_high_BL_0_J000_008.png,C,td_h3_exc,110,0.45955685,0.45955685,1.2577817
238,C_high_BL_0_J000_008.png,C,td_h3_exc,28,0.45780793,0.45780793,0.5999312
239,C_high_BL_0_J000_008.png,C,td_h3_exc,27,0.4576401,0.4576401,0.8793553
240,C_high_BL_0_J000_008.png,C,td_h3_exc,394,0.45656335,0.45656335,0.9062962
241,C_high_BL_0_J000_008.png,C,td_h3_exc,44,0.45393476,0.45393476,1.4556339
242,C_high_BL_0_J000_008.png,C,td_h3_exc,352,0.45389384,0.45389384,0.7132511
243,C_high_BL_0_J000_008.png,C,td_h3_exc,332,0.4518013,0.4518013,0.60882246
244,C_high_BL_0_J000_008.png,C,td_h3_exc,213,0.45054668,0.45054668,1.4279821
245,C_high_BL_0_J000_008.png,C,td_h3_exc,282,0.45046368,0.45046368,0.8359474
246,C_high_BL_0_J000_008.png,C,td_h3_exc,35,0.45039603,0.45039603,0.9943233
247,C_high_BL_0_J000_008.png,C,td_h3_exc,267,0.450285,0.450285,0.6836084
248,C_high_BL_0_J000_008.png,C,td_h3_exc,64,0.4491704,0.4491704,0.6716026
249,C_high_BL_0_J000_008.png,C,td_h3_exc,430,0.4478249,0.4478249,0.5561166
250,C_high_BL_0_J000_008.png,C,td_h3_exc,287,0.44772616,0.44772616,0.6556903
251,C_high_BL_0_J000_008.png,C,td_h3_exc,496,0.44431534,0.44431534,0.691955
252,C_high_BL_0_J000_008.png,C,td_h3_exc,483,0.44097802,0.44097802,0.7213822
253,C_high_BL_0_J000_008.png,C,td_h3_exc,227,0.43811157,0.43811157,0.89264977
254,C_high_BL_0_J000_008.png,C,td_h3_exc,493,0.4346228,0.4346228,0.8095703
255,C_high_BL_0_J000_008.png,C,td_h3_exc,443,0.43455106,0.43455106,0.9546256
256,C_high_BL_0_J000_008.png,C,td_h3_exc,458,0.4343812,0.4343812,0.7053405
257,C_high_BL_0_J000_008.png,C,td_h3_exc,270,0.4334536,0.4334536,0.65414274
258,C_high_BL_0_J000_008.png,C,td_h3_exc,416,0.43275723,0.43275723,0.9138061
259,C_high_BL_0_J000_008.png,C,td_h3_exc,255,0.4324745,0.4324745,0.68537223
260,C_high_BL_0_J000_008.png,C,td_h3_exc,446,0.43166792,0.43166792,0.6501261
261,C_high_BL_0_J000_008.png,C,td_h3_exc,131,0.43108818,0.43108818,0.6115471
262,C_high_BL_0_J000_008.png,C,td_h3_exc,192,0.42828137,0.42828137,0.81310636
263,C_high_BL_0_J000_008.png,C,td_h3_exc,243,0.42684114,0.42684114,0.6740793
264,C_high_BL_0_J000_008.png,C,td_h3_exc,297,0.42210683,0.42210683,1.419766
265,C_high_BL_0_J000_008.png,C,td_h3_exc,384,0.4210856,0.4210856,0.8520619
266,C_high_BL_0_J000_008.png,C,td_h3_exc,395,0.4142328,0.4142328,0.60439146
267,C_high_BL_0_J000_008.png,C,td_h3_exc,237,0.41313103,0.41313103,0.8556206
268,C_high_BL_0_J000_008.png,C,td_h3_exc,376,0.4099091,0.4099091,0.703319
269,C_high_BL_0_J000_008.png,C,td_h3_exc,223,0.40909064,0.40909064,0.71049476
270,C_high_BL_0_J000_008.png,C,td_h3_exc,127,0.40863627,0.40863627,0.53652465
271,C_high_BL_0_J000_008.png,C,td_h3_exc,40,0.407267,0.407267,0.6100512
272,C_high_BL_0_J000_008.png,C,td_h3_exc,456,0.40258843,0.40258843,1.0385588
273,C_high_BL_0_J000_008.png,C,td_h3_exc,41,0.40143082,0.40143082,0.6905204
274,C_high_BL_0_J000_008.png,C,td_h3_exc,364,0.4014138,0.4014138,0.896247
275,C_high_BL_0_J000_008.png,C,td_h3_exc,355,0.40119568,0.40119568,0.570079
276,C_high_BL_0_J000_008.png,C,td_h3_exc,307,0.40028226,0.40028226,0.8258636
277,C_high_BL_0_J000_008.png,C,td_h3_exc,125,0.39854252,0.39854252,0.5271323
278,C_high_BL_0_J000_008.png,C,td_h3_exc,219,0.39750662,0.39750662,0.5465147
279,C_high_BL_0_J000_008.png,C,td_h3_exc,293,0.3970559,0.3970559,0.82493424
280,C_high_BL_0_J000_008.png,C,td_h3_exc,406,0.39613017,0.39613017,0.56352925
281,C_high_BL_0_J000_008.png,C,td_h3_exc,349,0.39480942,0.39480942,1.342608
282,C_high_BL_0_J000_008.png,C,td_h3_exc,188,0.3919952,0.3919952,0.79092574
283,C_high_BL_0_J000_008.png,C,td_h3_exc,163,0.3911789,0.3911789,0.5036727
284,C_high_BL_0_J000_008.png,C,td_h3_exc,262,0.3911496,0.3911496,0.6416087
285,C_high_BL_0_J000_008.png,C,td_h3_exc,3,0.38831326,0.38831326,0.50117457
286,C_high_BL_0_J000_008.png,C,td_h3_exc,300,0.3863118,0.3863118,0.6599493
287,C_high_BL_0_J000_008.png,C,td_h3_exc,335,0.38478738,0.38478738,0.9090309
288,C_high_BL_0_J000_008.png,C,td_h3_exc,511,0.38312596,0.38312596,0.64481306
289,C_high_BL_0_J000_008.png,C,td_h3_exc,183,0.3811595,0.3811595,0.50335014
290,C_high_BL_0_J000_008.png,C,td_h3_exc,350,0.38105246,0.38105246,0.51715153
291,C_high_BL_0_J000_008.png,C,td_h3_exc,485,0.38078937,0.38078937,0.81512654
292,C_high_BL_0_J000_008.png,C,td_h3_exc,210,0.38067833,0.38067833,0.7506238
