rank,filename,contour_type,layer,channel,mean_activation,mean_abs_activation,max_activation
29,C_high_BL_0_J000_008.png,C,h3_exc,510,114.01894,114.01894,582.1855
30,C_high_BL_0_J000_008.png,C,h3_exc,23,112.206604,112.206604,546.6343
31,C_high_BL_0_J000_008.png,C,h3_exc,89,110.139885,110.139885,1079.2452
32,C_high_BL_0_J000_008.png,C,h3_exc,177,92.7977,92.7977,729.18304
33,C_high_BL_0_J000_008.png,C,h3_exc,446,92.37295,92.37295,353.5472
34,C_high_BL_0_J000_008.png,C,h3_exc,424,88.253235,88.253235,348.2284
35,C_high_BL_0_J000_008.png,C,h3_exc,404,86.084335,86.084335,637.1664
36,C_high_BL_0_J000_008.png,C,h3_exc,117,85.93454,85.93454,410.40515
37,C_high_BL_0_J000_008.png,C,h3_exc,497,84.260254,84.260254,290.87357
38,C_high_BL_0_J000_008.png,C,h3_exc,172,80.5253,80.5253,327.72226
39,C_high_BL_0_J000_008.png,C,h3_exc,362,78.90472,78.90472,373.11053
40,C_high_BL_0_J000_008.png,C,h3_exc,38,74.68428,74.68428,468.51547
41,C_high_BL_0_J000_008.png,C,h3_exc,78,73.590485,73.590485,509.57074
42,C_high_BL_0_J000_008.png,C,h3_exc,181,70.669464,70.669464,421.54453
43,C_high_BL_0_J000_008.png,C,h3_exc,367,67.78527,67.78527,729.30273
44,C_high_BL_0_J000_008.png,C,h3_exc,473,65.54507,65.54507,227.56656
45,C_high_BL_0_J000_008.png,C,h3_exc,285,64.00099,64.00099,186.20634
46,C_high_BL_0_J000_008.png,C,h3_exc,67,62.254013,62.254013,373.5365
47,C_high_BL_0_J000_008.png,C,h3_exc,456,57.949028,57.949028,525.6719
48,C_high_BL_0_J000_008.png,C,h3_exc,147,55.746265,55.746265,459.86765
49,C_high_BL_0_J000_008.png,C,h3_exc,262,54.95067,54.95067,315.38647
50,C_high_BL_0_J000_008.png,C,h3_exc,73,52.501022,52.501022,352.17133
51,C_high_BL_0_J000_008.png,C,h3_exc,371,48.355423,48.355423,163.96536
52,C_high_BL_0_J000_008.png,C,h3_exc,253,43.65212,43.65212,494.64734
53,C_high_BL_0_J000_008.png,C,h3_exc,243,42.97951,42.97951,269.03937
54,C_high_BL_0_J000_008.png,C,h3_exc,375,41.176617,41.176617,480.32098
55,C_high_BL_0_J000_008.png,C,h3_exc,68,40.517975,40.517975,374.5601
56,C_high_BL_0_J000_008.png,C,h3_exc,83,40.494385,40.494385,315.7029
57,C_high_BL_0_J000_008.png,C,h3_exc,185,40.210106,40.210106,440.14758
58,C_high_BL_0_J000_008.png,C,h3_exc,323,38.355755,38.355755,182.2767
59,C_high_BL_0_J000_008.png,C,h3_exc,130,38.320034,38.320034,67.55752
60,C_high_BL_0_J000_008.png,C,h3_exc,90,38.12343,38.12343,132.34612
61,C_high_BL_0_J000_008.png,C,h3_exc,269,37.93561,37.93561,281.66238
62,C_high_BL_0_J000_008.png,C,h3_exc,314,35.016857,35.016857,341.49518
63,C_high_BL_0_J000_008.png,C,h3_exc,448,34.320446,34.320446,66.18506
64,C_high_BL_0_J000_008.png,C,h3_exc,369,31.994436,31.994436,503.386
65,C_high_BL_0_J000_008.png,C,h3_exc,279,31.749018,31.749018,103.50599
66,C_high_BL_0_J000_008.png,C,h3_exc,166,31.682741,31.682741,196.0094
67,C_high_BL_0_J000_008.png,C,h3_exc,366,30.949722,30.949722,132.09926
68,C_high_BL_0_J000_008.png,C,h3_exc,176,30.082308,30.082308,433.27707
69,C_high_BL_0_J000_008.png,C,h3_exc,319,29.292622,29.292622,329.47775
70,C_high_BL_0_J000_008.png,C,h3_exc,121,29.120256,29.120256,275.01352
71,C_high_BL_0_J000_008.png,C,h3_exc,60,25.574013,25.574013,205.9528
72,C_high_BL_0_J000_008.png,C,h3_exc,120,24.44156,24.44156,91.32188
73,C_high_BL_0_J000_008.png,C,h3_exc,143,23.074308,23.074308,76.92198
74,C_high_BL_0_J000_008.png,C,h3_exc,12,23.067446,23.067446,298.73337
75,C_high_BL_0_J000_008.png,C,h3_exc,393,22.007256,22.007256,184.59688
76,C_high_BL_0_J000_008.png,C,h3_exc,126,20.819998,20.819998,50.5838
77,C_high_BL_0_J000_008.png,C,h3_exc,139,20.628284,20.628284,398.88165
78,C_high_BL_0_J000_008.png,C,h3_exc,302,19.135536,19.135536,202.73619
79,C_high_BL_0_J000_008.png,C,h3_exc,454,19.090235,19.090235,692.7475
80,C_high_BL_0_J000_008.png,C,h3_exc,199,18.867002,18.867002,37.495827
81,C_high_BL_0_J000_008.png,C,h3_exc,298,18.789623,18.789623,314.10095
82,C_high_BL_0_J000_008.png,C,h3_exc,297,18.028162,18.028162,55.918903
83,C_high_BL_0_J000_008.png,C,h3_exc,410,17.420366,17.420366,37.2682
84,C_high_BL_0_J000_008.png,C,h3_exc,267,17.263004,17.263004,184.89774
85,C_high_BL_0_J000_008.png,C,h3_exc,256,16.880451,16.880451,93.47845
86,C_high_BL_0_J000_008.png,C,h3_exc,468,16.79499,16.79499,32.05244
87,C_high_BL_0_J000_008.png,C,h3_exc,506,16.277504,16.277504,48.000828
88,C_high_BL_0_J000_008.png,C,h3_exc,419,16.261162,16.261162,126.69467
89,C_high_BL_0_J000_008.png,C,h3_exc,272,15.725345,15.725345,188.48083
90,C_high_BL_0_J000_008.png,C,h3_exc,428,15.662671,15.662671,93.75985
91,C_high_BL_0_J000_008.png,C,h3_exc,94,15.575678,15.575678,304.06772
92,C_high_BL_0_J000_008.png,C,h3_exc,101,15.420472,15.420472,491.4595
93,C_high_BL_0_J000_008.png,C,h3_exc,20,15.267256,15.267256,149.05722
94,C_high_BL_0_J000_008.png,C,h3_exc,505,14.525294,14.525294,24.25128
95,C_high_BL_0_J000_008.png,C,h3_exc,401,14.162449,14.162449,223.77905
96,C_high_BL_0_J000_008.png,C,h3_exc,10,13.81328,13.81328,490.20734
97,C_high_BL_0_J000_008.png,C,h3_exc,329,13.1749525,13.1749525,38.469296
98,C_high_BL_0_J000_008.png,C,h3_exc,100,13.14017,13.14017,199.4341
99,C_high_BL_0_J000_008.png,C,h3_exc,202,12.47218,12.47218,33.64372
100,C_high_BL_0_J000_008.png,C,h3_exc,406,12.405331,12.405331,110.84677
101,C_high_BL_0_J000_008.png,C,h3_exc,222,12.390913,12.390913,26.175621
102,C_high_BL_0_J000_008.png,C,h3_exc,413,12.318363,12.318363,155.15857
103,C_high_BL_0_J000_008.png,C,h3_exc,462,12.225703,12.225703,76.4442
104,C_high_BL_0_J000_008.png,C,h3_exc,283,12.184034,12.184034,364.7899
105,C_high_BL_0_J000_008.png,C,h3_exc,251,12.013807,12.013807,118.21169
106,C_high_BL_0_J000_008.png,C,h3_exc,271,11.648443,11.648443,170.09717
107,C_high_BL_0_J000_008.png,C,h3_exc,427,11.602072,11.602072,44.02533
108,C_high_BL_0_J000_008.png,C,h3_exc,439,11.573223,11.573223,172.34035
109,C_high_BL_0_J000_008.png,C,h3_exc,340,11.144857,11.144857,78.201614
110,C_high_BL_0_J000_008.png,C,h3_exc,403,11.001778,11.001778,26.650269
111,C_high_BL_0_J000_008.png,C,h3_exc,5,10.971535,10.971535,90.25887
112,C_high_BL_0_J000_008.png,C,h3_exc,293,10.764502,10.764502,528.1886
113,C_high_BL_0_J000_008.png,C,h3_exc,169,10.645268,10.645268,96.26389
114,C_high_BL_0_J000_008.png,C,h3_exc,227,10.266461,10.266461,360.66406
115,C_high_BL_0_J000_008.png,C,h3_exc,415,10.220753,10.220753,136.54169
116,C_high_BL_0_J000_008.png,C,h3_exc,290,10.188336,10.188336,181.46799
117,C_high_BL_0_J000_008.png,C,h3_exc,434,9.983915,9.983915,108.86568
118,C_high_BL_0_J000_008.png,C,h3_exc,46,9.394071,9.394071,109.03877
119,C_high_BL_0_J000_008.png,C,h3_exc,3,9.332685,9.332685,30.749245
120,C_high_BL_0_J000_008.png,C,h3_exc,433,9.14959,9.14959,30.202946
121,C_high_BL_0_J000_008.png,C,h3_exc,461,8.842396,8.842396,43.202747
122,C_high_BL_0_J000_008.png,C,h3_exc,396,8.710559,8.710559,25.484499
123,C_high_BL_0_J000_008.png,C,h3_exc,466,8.437488,8.437488,138.0312
124,C_high_BL_0_J000_008.png,C,h3_exc,255,8.37991,8.37991,269.71173
125,C_high_BL_0_J000_008.png,C,h3_exc,163,7.9296026,7.9296026,63.833008
126,C_high_BL_0_J000_008.png,C,h3_exc,504,7.8542495,7.8542495,16.9566
127,C_high_BL_0_J000_008.png,C,h3_exc,442,7.8018956,7.8018956,29.801601
128,C_high_BL_0_J000_008.png,C,h3_exc,460,7.7463713,7.7463713,86.71425
129,C_high_BL_0_J000_008.png,C,h3_exc,503,7.7165356,7.7165356,246.19731
130,C_high_BL_0_J000_008.png,C,h3_exc,4,7.68888,7.68888,15.229692
131,C_high_BL_0_J000_008.png,C,h3_exc,55,7.6583056,7.6583056,24.978706
132,C_high_BL_0_J000_008.png,C,h3_exc,211,7.4953833,7.4953833,51.845337
133,C_high_BL_0_J000_008.png,C,h3_exc,260,7.3874846,7.3874846,395.67056
134,C_high_BL_0_J000_008.png,C,h3_exc,72,7.3147154,7.3147154,152.92137
135,C_high_BL_0_J000_008.png,C,h3_exc,261,7.297326,7.297326,107.92559
136,C_high_BL_0_J000_008.png,C,h3_exc,128,7.289719,7.289719,32.275936
137,C_high_BL_0_J000_008.png,C,h3_exc,306,7.2353997,7.2353997,20.76173
138,C_high_BL_0_J000_008.png,C,h3_exc,57,7.159287,7.159287,34.413406
139,C_high_BL_0_J000_008.png,C,h3_exc,430,7.029892,7.029892,169.56877
140,C_high_BL_0_J000_008.png,C,h3_exc,431,6.817019,6.817019,30.858067
141,C_high_BL_0_J000_008.png,C,h3_exc,282,6.717204,6.717204,15.385322
142,C_high_BL_0_J000_008.png,C,h3_exc,374,6.6234574,6.6234574,146.50542
143,C_high_BL_0_J000_008.png,C,h3_exc,426,6.454629,6.454629,28.820763
144,C_high_BL_0_J000_008.png,C,h3_exc,324,6.4157243,6.4157243,56.130676
145,C_high_BL_0_J000_008.png,C,h3_exc,304,6.4040937,6.4040937,13.927694
146,C_high_BL_0_J000_008.png,C,h3_exc,493,6.313954,6.313954,299.77753
147,C_high_BL_0_J000_008.png,C,h3_exc,359,6.2182035,6.2182035,23.068933
148,C_high_BL_0_J000_008.png,C,h3_exc,85,5.896391,5.896391,24.28101
149,C_high_BL_0_J000_008.png,C,h3_exc,312,5.894997,5.894997,23.758593
150,C_high_BL_0_J000_008.png,C,h3_exc,445,5.676989,5.676989,14.272398
151,C_high_BL_0_J000_008.png,C,h3_exc,153,5.4062486,5.4062486,57.79626
152,C_high_BL_0_J000_008.png,C,h3_exc,28,5.296388,5.296388,37.323345
153,C_high_BL_0_J000_008.png,C,h3_exc,230,5.2807155,5.2807155,20.047594
154,C_high_BL_0_J000_008.png,C,h3_exc,343,5.0788136,5.0788136,11.155992
155,C_high_BL_0_J000_008.png,C,h3_exc,423,5.052314,5.052314,31.771564
156,C_high_BL_0_J000_008.png,C,h3_exc,318,4.935583,4.935583,15.260466
157,C_high_BL_0_J000_008.png,C,h3_exc,156,4.9286366,4.9286366,13.852011
158,C_high_BL_0_J000_008.png,C,h3_exc,33,4.915293,4.915293,13.065345
159,C_high_BL_0_J000_008.png,C,h3_exc,499,4.879187,4.879187,78.65314
160,C_high_BL_0_J000_008.png,C,h3_exc,239,4.7530174,4.7530174,97.22339
161,C_high_BL_0_J000_008.png,C,h3_exc,158,4.7162733,4.7162733,41.322346
162,C_high_BL_0_J000_008.png,C,h3_exc,119,4.6858196,4.6858196,370.42908
163,C_high_BL_0_J000_008.png,C,h3_exc,36,4.5951166,4.5951166,29.016111
164,C_high_BL_0_J000_008.png,C,h3_exc,463,4.5757084,4.5757084,13.462681
165,C_high_BL_0_J000_008.png,C,h3_exc,316,4.5299406,4.5299406,15.627795
166,C_high_BL_0_J000_008.png,C,h3_exc,478,4.525456,4.525456,138.92842
167,C_high_BL_0_J000_008.png,C,h3_exc,218,4.3468633,4.3468633,8.758785
168,C_high_BL_0_J000_008.png,C,h3_exc,313,4.301846,4.301846,19.511316
169,C_high_BL_0_J000_008.png,C,h3_exc,411,4.2974653,4.2974653,16.72087
170,C_high_BL_0_J000_008.png,C,h3_exc,225,4.2608423,4.2608423,7.2012835
171,C_high_BL_0_J000_008.png,C,h3_exc,248,4.2177243,4.2177243,13.787353
172,C_high_BL_0_J000_008.png,C,h3_exc,105,4.0698977,4.0698977,9.612135
173,C_high_BL_0_J000_008.png,C,h3_exc,231,3.9613488,3.9613488,5.323323
174,C_high_BL_0_J000_008.png,C,h3_exc,496,3.8762755,3.8762755,6.8020554
175,C_high_BL_0_J000_008.png,C,h3_exc,391,3.8298142,3.8298142,12.060157
176,C_high_BL_0_J000_008.png,C,h3_exc,303,3.785069,3.785069,32.99063
177,C_high_BL_0_J000_008.png,C,h3_exc,132,3.639025,3.639025,4.801606
178,C_high_BL_0_J000_008.png,C,h3_exc,502,3.4337933,3.4337933,21.022787
179,C_high_BL_0_J000_008.png,C,h3_exc,370,3.3940537,3.3940537,21.221079
180,C_high_BL_0_J000_008.png,C,h3_exc,372,3.379401,3.379401,192.4079
181,C_high_BL_0_J000_008.png,C,h3_exc,193,3.2748666,3.2748666,7.4440937
182,C_high_BL_0_J000_008.png,C,h3_exc,360,3.260404,3.260404,6.920132
183,C_high_BL_0_J000_008.png,C,h3_exc,348,3.258609,3.258609,8.278086
184,C_high_BL_0_J000_008.png,C,h3_exc,82,3.2585006,3.2585006,28.248554
185,C_high_BL_0_J000_008.png,C,h3_exc,436,3.2464285,3.2464285,6.0389376
186,C_high_BL_0_J000_008.png,C,h3_exc,145,3.2374887,3.2374887,30.169436
187,C_high_BL_0_J000_008.png,C,h3_exc,447,3.2342434,3.2342434,14.402999
188,C_high_BL_0_J000_008.png,C,h3_exc,417,3.2226288,3.2226288,6.5642414
189,C_high_BL_0_J000_008.png,C,h3_exc,165,3.2123797,3.2123797,76.642746
190,C_high_BL_0_J000_008.png,C,h3_exc,58,3.2115726,3.2115726,70.35637
191,C_high_BL_0_J000_008.png,C,h3_exc,498,3.208689,3.208689,7.8724327
192,C_high_BL_0_J000_008.png,C,h3_exc,2,3.185399,3.185399,13.14118
193,C_high_BL_0_J000_008.png,C,h3_exc,438,3.1670256,3.1670256,10.2865715
194,C_high_BL_0_J000_008.png,C,h3_exc,327,3.1087759,3.1087759,10.685174
195,C_high_BL_0_J000_008.png,C,h3_exc,224,3.1037443,3.1037443,5.88496
196,C_high_BL_0_J000_008.png,C,h3_exc,469,3.0254157,3.0254157,112.20074
197,C_high_BL_0_J000_008.png,C,h3_exc,174,3.0037143,3.0037143,5.594406
198,C_high_BL_0_J000_008.png,C,h3_exc,258,2.9861994,2.9861994,12.319638
199,C_high_BL_0_J000_008.png,C,h3_exc,49,2.9808395,2.9808395,183.37234
200,C_high_BL_0_J000_008.png,C,h3_exc,98,2.9781222,2.9781222,18.496727
201,C_high_BL_0_J000_008.png,C,h3_exc,175,2.902508,2.902508,4.818867
202,C_high_BL_0_J000_008.png,C,h3_exc,213,2.88424,2.88424,17.996004
203,C_high_BL_0_J000_008.png,C,h3_exc,104,2.871714,2.871714,111.49312
204,C_high_BL_0_J000_008.png,C,h3_exc,30,2.8652816,2.8652816,87.49978
205,C_high_BL_0_J000_008.png,C,h3_exc,129,2.8305678,2.8305678,6.880773
206,C_high_BL_0_J000_008.png,C,h3_exc,353,2.8209927,2.8209927,7.8651304
207,C_high_BL_0_J000_008.png,C,h3_exc,335,2.7899354,2.7899354,24.056488
208,C_high_BL_0_J000_008.png,C,h3_exc,450,2.7787695,2.7787695,9.407101
209,C_high_BL_0_J000_008.png,C,h3_exc,171,2.7434874,2.7434874,4.3550014
210,C_high_BL_0_J000_008.png,C,h3_exc,206,2.7106836,2.7106836,42.392395
211,C_high_BL_0_J000_008.png,C,h3_exc,179,2.7101374,2.7101374,11.156107
212,C_high_BL_0_J000_008.png,C,h3_exc,212,2.673365,2.673365,18.202993
213,C_high_BL_0_J000_008.png,C,h3_exc,32,2.6616142,2.6616142,4.9373307
214,C_high_BL_0_J000_008.png,C,h3_exc,397,2.627022,2.627022,8.524712
215,C_high_BL_0_J000_008.png,C,h3_exc,157,2.5962658,2.5962658,5.0630684
216,C_high_BL_0_J000_008.png,C,h3_exc,63,2.5953012,2.5953012,15.60746
217,C_high_BL_0_J000_008.png,C,h3_exc,65,2.5770757,2.5770757,15.738715
218,C_high_BL_0_J000_008.png,C,h3_exc,416,2.5626845,2.5626845,32.118782
219,C_high_BL_0_J000_008.png,C,h3_exc,77,2.5618472,2.5618472,4.0108814
220,C_high_BL_0_J000_008.png,C,h3_exc,50,2.5500364,2.5500364,12.751472
221,C_high_BL_0_J000_008.png,C,h3_exc,173,2.506206,2.506206,12.170085
222,C_high_BL_0_J000_008.png,C,h3_exc,278,2.4858363,2.4858363,4.6045523
223,C_high_BL_0_J000_008.png,C,h3_exc,395,2.461086,2.461086,256.53873
224,C_high_BL_0_J000_008.png,C,h3_exc,301,2.452335,2.452335,7.201011
225,C_high_BL_0_J000_008.png,C,h3_exc,88,2.4500306,2.4500306,3.315362
226,C_high_BL_0_J000_008.png,C,h3_exc,452,2.4464445,2.4464445,7.119166
227,C_high_BL_0_J000_008.png,C,h3_exc,296,2.4446995,2.4446995,6.0284953
228,C_high_BL_0_J000_008.png,C,h3_exc,286,2.4404962,2.4404962,6.106248
229,C_high_BL_0_J000_008.png,C,h3_exc,264,2.4336064,2.4336064,3.757546
230,C_high_BL_0_J000_008.png,C,h3_exc,381,2.4273443,2.4273443,20.987915
231,C_high_BL_0_J000_008.png,C,h3_exc,357,2.4106414,2.4106414,29.943169
232,C_high_BL_0_J000_008.png,C,h3_exc,19,2.3868318,2.3868318,8.115271
233,C_high_BL_0_J000_008.png,C,h3_exc,1,2.3776522,2.3776522,6.260312
234,C_high_BL_0_J000_008.png,C,h3_exc,307,2.3440397,2.3440397,5.4565897
235,C_high_BL_0_J000_008.png,C,h3_exc,242,2.3403509,2.3403509,309.26508
236,C_high_BL_0_J000_008.png,C,h3_exc,390,2.3208685,2.3208685,5.398038
237,C_high_BL_0_J000_008.png,C,h3_exc,164,2.3142383,2.3142383,4.4716496
238,C_high_BL_0_J000_008.png,C,h3_exc,134,2.2957554,2.2957554,4.552144
239,C_high_BL_0_J000_008.png,C,h3_exc,189,2.2493224,2.2493224,166.99336
240,C_high_BL_0_J000_008.png,C,h3_exc,197,2.2187417,2.2187417,3.716994
241,C_high_BL_0_J000_008.png,C,h3_exc,41,2.1932418,2.1932418,7.447699
242,C_high_BL_0_J000_008.png,C,h3_exc,244,2.1863723,2.1863723,3.1045275
243,C_high_BL_0_J000_008.png,C,h3_exc,137,2.1787274,2.1787274,3.173811
244,C_high_BL_0_J000_008.png,C,h3_exc,216,2.1540253,2.1540253,4.794633
245,C_high_BL_0_J000_008.png,C,h3_exc,449,2.1424744,2.1424744,39.77066
246,C_high_BL_0_J000_008.png,C,h3_exc,17,2.1305747,2.1305747,12.933402
247,C_high_BL_0_J000_008.png,C,h3_exc,25,2.119437,2.119437,11.097102
248,C_high_BL_0_J000_008.png,C,h3_exc,414,2.108214,2.108214,4.560096
249,C_high_BL_0_J000_008.png,C,h3_exc,35,2.0939658,2.0939658,13.353226
250,C_high_BL_0_J000_008.png,C,h3_exc,42,2.0756364,2.0756364,4.065459
251,C_high_BL_0_J000_008.png,C,h3_exc,8,2.0712793,2.0712793,5.3535094
252,C_high_BL_0_J000_008.png,C,h3_exc,291,2.033095,2.033095,4.8226786
253,C_high_BL_0_J000_008.png,C,h3_exc,492,2.025213,2.025213,5.598654
254,C_high_BL_0_J000_008.png,C,h3_exc,80,1.9854504,1.9854504,9.056493
255,C_high_BL_0_J000_008.png,C,h3_exc,322,1.9768269,1.9768269,4.103819
256,C_high_BL_0_J000_008.png,C,h3_exc,22,1.9753914,1.9753914,3.835112
257,C_high_BL_0_J000_008.png,C,h3_exc,368,1.9483446,1.9483446,6.1233544
258,C_high_BL_0_J000_008.png,C,h3_exc,140,1.9449048,1.9449048,8.733302
259,C_high_BL_0_J000_008.png,C,h3_exc,339,1.930476,1.930476,43.79492
260,C_high_BL_0_J000_008.png,C,h3_exc,470,1.9262915,1.9262915,2.5997238
261,C_high_BL_0_J000_008.png,C,h3_exc,465,1.9243833,1.9243833,4.0060334
262,C_high_BL_0_J000_008.png,C,h3_exc,93,1.9097737,1.9097737,439.33658
263,C_high_BL_0_J000_008.png,C,h3_exc,188,1.9086865,1.9086865,3.1508913
264,C_high_BL_0_J000_008.png,C,h3_exc,52,1.9066978,1.9066978,5.503531
265,C_high_BL_0_J000_008.png,C,h3_exc,207,1.8947539,1.8947539,3.4422035
266,C_high_BL_0_J000_008.png,C,h3_exc,161,1.8932662,1.8932662,2.535156
267,C_high_BL_0_J000_008.png,C,h3_exc,310,1.8917327,1.8917327,4.100409
268,C_high_BL_0_J000_008.png,C,h3_exc,347,1.8888644,1.8888644,2.8374307
269,C_high_BL_0_J000_008.png,C,h3_exc,64,1.879024,1.879024,2.936338
270,C_high_BL_0_J000_008.png,C,h3_exc,232,1.8786081,1.8786081,3.9474056
271,C_high_BL_0_J000_008.png,C,h3_exc,407,1.847897,1.847897,11.322028
272,C_high_BL_0_J000_008.png,C,h3_exc,337,1.8463062,1.8463062,12.408029
273,C_high_BL_0_J000_008.png,C,h3_exc,59,1.830806,1.830806,4.5050917
274,C_high_BL_0_J000_008.png,C,h3_exc,62,1.8072171,1.8072171,7.5563664
275,C_high_BL_0_J000_008.png,C,h3_exc,276,1.8020002,1.8020002,143.01823
276,C_high_BL_0_J000_008.png,C,h3_exc,250,1.7995162,1.7995162,10.2738
277,C_high_BL_0_J000_008.png,C,h3_exc,56,1.7889785,1.7889785,14.085438
278,C_high_BL_0_J000_008.png,C,h3_exc,195,1.7781687,1.7781687,95.42088
279,C_high_BL_0_J000_008.png,C,h3_exc,338,1.7626938,1.7626938,4.359807
280,C_high_BL_0_J000_008.png,C,h3_exc,358,1.7262447,1.7262447,55.816097
281,C_high_BL_0_J000_008.png,C,h3_exc,429,1.7207295,1.7207295,5.3411045
282,C_high_BL_0_J000_008.png,C,h3_exc,16,1.7047955,1.7047955,12.848341
283,C_high_BL_0_J000_008.png,C,h3_exc,81,1.6804341,1.6804341,17.012312
284,C_high_BL_0_J000_008.png,C,h3_exc,108,1.6791213,1.6791213,4.4751425
285,C_high_BL_0_J000_008.png,C,h3_exc,233,1.6759332,1.6759332,5.4395547
286,C_high_BL_0_J000_008.png,C,h3_exc,15,1.6618654,1.6618654,6.525032
287,C_high_BL_0_J000_008.png,C,h3_exc,123,1.6603148,1.6603148,20.162539
288,C_high_BL_0_J000_008.png,C,h3_exc,254,1.6486406,1.6486406,17.618946
289,C_high_BL_0_J000_008.png,C,h3_exc,115,1.6484313,1.6484313,3.2874224
290,C_high_BL_0_J000_008.png,C,h3_exc,79,1.6173599,1.6173599,4.2187963
291,C_high_BL_0_J000_008.png,C,h3_exc,223,1.6154855,1.6154855,3.2737346
292,C_high_BL_0_J000_008.png,C,h3_exc,245,1.61167,1.61167,4.988511
293,C_high_BL_0_J000_008.png,C,h3_exc,400,1.5948416,1.5948416,3.9404259
294,C_high_BL_0_J000_008.png,C,h3_exc,48,1.5740057,1.5740057,8.300246
295,C_high_BL_0_J000_008.png,C,h3_exc,220,1.564828,1.564828,2.6226788
296,C_high_BL_0_J000_008.png,C,h3_exc,308,1.5319078,1.5319078,16.395237
297,C_high_BL_0_J000_008.png,C,h3_exc,11,1.5293001,1.5293001,3.4224424
298,C_high_BL_0_J000_008.png,C,h3_exc,300,1.5241145,1.5241145,2.4401689
299,C_high_BL_0_J000_008.png,C,h3_exc,345,1.5092815,1.5092815,45.754448
300,C_high_BL_0_J000_008.png,C,h3_exc,402,1.49906,1.49906,4.596628
301,C_high_BL_0_J000_008.png,C,h3_exc,364,1.4803271,1.4803271,2.5908964
302,C_high_BL_0_J000_008.png,C,h3_exc,168,1.4557259,1.4557259,3.7878275
303,C_high_BL_0_J000_008.png,C,h3_exc,249,1.4393452,1.4393452,2.0700932
304,C_high_BL_0_J000_008.png,C,h3_exc,86,1.4170734,1.4170734,5.7196937
305,C_high_BL_0_J000_008.png,C,h3_exc,146,1.4123667,1.4123667,6.0322556
306,C_high_BL_0_J000_008.png,C,h3_exc,386,1.3992282,1.3992282,4.0042663
307,C_high_BL_0_J000_008.png,C,h3_exc,408,1.3889585,1.3889585,3.6231039
308,C_high_BL_0_J000_008.png,C,h3_exc,284,1.3843215,1.3843215,3.9485621
309,C_high_BL_0_J000_008.png,C,h3_exc,196,1.38371,1.38371,1.7918489
310,C_high_BL_0_J000_008.png,C,h3_exc,363,1.3811876,1.3811876,8.892325
311,C_high_BL_0_J000_008.png,C,h3_exc,315,1.3697503,1.3697503,2.7042656
312,C_high_BL_0_J000_008.png,C,h3_exc,162,1.3401158,1.3401158,2.1508117
313,C_high_BL_0_J000_008.png,C,h3_exc,287,1.3380897,1.3380897,18.04159
314,C_high_BL_0_J000_008.png,C,h3_exc,203,1.3364074,1.3364074,6.343549
315,C_high_BL_0_J000_008.png,C,h3_exc,305,1.3331033,1.3331033,2.9720106
