rank,filename,contour_type,layer,channel,mean_activation,mean_abs_activation,max_activation
64,straight_high_BL_0_J000_003.png,straight,td_h1_exc,53,0.8066935,0.8066935,7.9776015
65,straight_high_BL_0_J000_003.png,straight,td_h1_exc,91,0.790429,0.790429,2.2912068
66,straight_high_BL_0_J000_003.png,straight,td_h1_exc,60,0.7614346,0.7614346,3.4555364
67,straight_high_BL_0_J000_003.png,straight,td_h1_exc,114,0.757988,0.757988,3.5876286
68,straight_high_BL_0_J000_003.png,straight,td_h1_exc,123,0.75758773,0.75758773,4.044856
69,straight_high_BL_0_J000_003.png,straight,td_h1_exc,39,0.7495934,0.7495934,3.9910583
70,straight_high_BL_0_J000_003.png,straight,td_h1_exc,27,0.7482469,0.7482469,4.8703704
71,straight_high_BL_0_J000_003.png,straight,td_h1_exc,18,0.7388641,0.7388641,3.9226859
72,straight_high_BL_0_J000_003.png,straight,td_h1_exc,68,0.73170835,0.73170835,5.3594275
73,straight_high_BL_0_J000_003.png,straight,td_h1_exc,12,0.72960985,0.72960985,3.0463243
74,straight_high_BL_0_J000_003.png,straight,td_h1_exc,10,0.6939183,0.6939183,3.9623847
75,straight_high_BL_0_J000_003.png,straight,td_h1_exc,124,0.69359887,0.69359887,11.670055
76,straight_high_BL_0_J000_003.png,straight,td_h1_exc,75,0.68939555,0.68939555,2.0105176
77,straight_high_BL_0_J000_003.png,straight,td_h1_exc,52,0.6811379,0.6811379,1.4787855
78,straight_high_BL_0_J000_003.png,straight,td_h1_exc,71,0.67858696,0.67858696,3.905642
79,straight_high_BL_0_J000_003.png,straight,td_h1_exc,38,0.672021,0.672021,1.7490687
80,straight_high_BL_0_J000_003.png,straight,td_h1_exc,3,0.6555626,0.6555626,3.1440475
81,straight_high_BL_0_J000_003.png,straight,td_h1_exc,51,0.65309644,0.65309644,3.138022
82,straight_high_BL_0_J000_003.png,straight,td_h1_exc,81,0.6462001,0.6462001,3.439776
83,straight_high_BL_0_J000_003.png,straight,td_h1_exc,89,0.636699,0.636699,3.6207442
84,straight_high_BL_0_J000_003.png,straight,td_h1_exc,97,0.6359726,0.6359726,1.51747
85,straight_high_BL_0_J000_003.png,straight,td_h1_exc,100,0.6316862,0.6316862,3.4391527
86,straight_high_BL_0_J000_003.png,straight,td_h1_exc,107,0.62632495,0.62632495,1.6957734
87,straight_high_BL_0_J000_003.png,straight,td_h1_exc,16,0.62408525,0.62408525,1.866272
88,straight_high_BL_0_J000_003.png,straight,td_h1_exc,74,0.6195346,0.6195346,2.5777845
89,straight_high_BL_0_J000_003.png,straight,td_h1_exc,8,0.6063537,0.6063537,2.6046736
90,straight_high_BL_0_J000_003.png,straight,td_h1_exc,122,0.5999175,0.5999175,1.4432505
91,straight_high_BL_0_J000_003.png,straight,td_h1_exc,66,0.5869179,0.5869179,1.9330295
92,straight_high_BL_0_J000_003.png,straight,td_h1_exc,104,0.57297266,0.57297266,3.2362685
93,straight_high_BL_0_J000_003.png,straight,td_h1_exc,31,0.5673318,0.5673318,2.7146788
94,straight_high_BL_0_J000_003.png,straight,td_h1_exc,85,0.5656776,0.5656776,1.4300361
95,straight_high_BL_0_J000_003.png,straight,td_h1_exc,126,0.5600772,0.5600772,2.3810322
96,straight_high_BL_0_J000_003.png,straight,td_h1_exc,118,0.5573915,0.5573915,3.2233226
97,straight_high_BL_0_J000_003.png,straight,td_h1_exc,42,0.5491571,0.5491571,1.970675
98,straight_high_BL_0_J000_003.png,straight,td_h1_exc,87,0.5480156,0.5480156,1.6015053
99,straight_high_BL_0_J000_003.png,straight,td_h1_exc,101,0.543535,0.543535,2.8991148
100,straight_high_BL_0_J000_003.png,straight,td_h1_exc,77,0.54047793,0.54047793,1.5433187
101,straight_high_BL_0_J000_003.png,straight,td_h1_exc,117,0.5306082,0.5306082,0.8657604
102,straight_high_BL_0_J000_003.png,straight,td_h1_exc,56,0.51144606,0.51144606,2.0841773
103,straight_high_BL_0_J000_003.png,straight,td_h1_exc,34,0.5097316,0.5097316,1.2903471
104,straight_high_BL_0_J000_003.png,straight,td_h1_exc,46,0.50899935,0.50899935,2.0983136
105,straight_high_BL_0_J000_003.png,straight,td_h1_exc,106,0.4938507,0.4938507,3.5750277
106,straight_high_BL_0_J000_003.png,straight,td_h1_exc,111,0.49366197,0.49366197,3.697868
107,straight_high_BL_0_J000_003.png,straight,td_h1_exc,125,0.4834202,0.4834202,10.088833
108,straight_high_BL_0_J000_003.png,straight,td_h1_exc,76,0.48242268,0.48242268,8.108902
109,straight_high_BL_0_J000_003.png,straight,td_h1_exc,115,0.46193418,0.46193418,2.6356218
110,straight_high_BL_0_J000_003.png,straight,td_h1_exc,119,0.4406987,0.4406987,5.405215
111,straight_high_BL_0_J000_003.png,straight,td_h1_exc,67,0.42865697,0.42865697,0.88082945
112,straight_high_BL_0_J000_003.png,straight,td_h1_exc,112,0.4047804,0.4047804,2.4747176
113,straight_high_BL_0_J000_003.png,straight,td_h1_exc,127,0.3892279,0.3892279,1.5161036
114,straight_high_BL_0_J000_003.png,straight,td_h1_exc,69,0.3723605,0.3723605,3.7610786
115,straight_high_BL_0_J000_003.png,straight,td_h1_exc,9,0.35967773,0.35967773,1.0099621
116,straight_high_BL_0_J000_003.png,straight,td_h1_exc,33,0.35786557,0.35786557,1.3791429
117,straight_high_BL_0_J000_003.png,straight,td_h1_exc,109,0.3465569,0.3465569,0.89645714
118,straight_high_BL_0_J000_003.png,straight,td_h1_exc,116,0.34141788,0.34141788,2.5508063
119,straight_high_BL_0_J000_003.png,straight,td_h1_exc,30,0.3303389,0.3303389,1.3111793
120,straight_high_BL_0_J000_003.png,straight,td_h1_exc,19,0.31285435,0.31285435,1.5121682
121,straight_high_BL_0_J000_003.png,straight,td_h1_exc,120,0.29709533,0.29709533,0.74491155
122,straight_high_BL_0_J000_003.png,straight,td_h1_exc,59,0.26771092,0.26771092,1.0122163
123,straight_high_BL_0_J000_003.png,straight,td_h1_exc,73,0.25386432,0.25386432,0.50261086
124,straight_high_BL_0_J000_003.png,straight,td_h1_exc,103,0.24046476,0.24046476,0.41988572
125,straight_high_BL_0_J000_003.png,straight,td_h1_exc,5,0.22410803,0.22410803,2.2374392
126,straight_high_BL_0_J000_003.png,straight,td_h1_exc,70,0.20816612,0.20816612,1.5248071
127,straight_high_BL_0_J000_003.png,straight,td_h1_exc,32,0.20212546,0.20212546,0.5694547
128,straight_high_BL_0_J000_003.png,straight,td_h1_exc,44,0.1797777,0.1797777,3.2661304
