filename,contour_type,layer,channel,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,rank_contour_enrichment
C_high_BL_0_J000_000.png,C,td_h1_exc,89,0.5231049,0.45828024,1.1414521,1.8827823,1.6533203125,1.138788602805518,72
C_high_BL_0_J000_000.png,C,td_h1_exc,17,0.60846007,0.5409973,1.1247007,1.8556644,1.6533203125,1.1223864771940786,73
C_high_BL_0_J000_000.png,C,td_h1_exc,88,0.91394305,0.819778,1.1148665,1.8397373,1.6533203125,1.1127530890823072,74
C_high_BL_0_J000_000.png,C,td_h1_exc,125,0.4609965,0.42776832,1.077678,1.7794615,1.6533203125,1.0762956692736532,75
C_high_BL_0_J000_000.png,C,td_h1_exc,97,0.50318414,0.470216,1.0701127,1.767191,1.6533203125,1.0688739673656487,76
C_high_BL_0_J000_000.png,C,td_h1_exc,32,0.15702799,0.14929175,1.0518194,1.7375062,1.6533203125,1.0509192487104029,77
C_high_BL_0_J000_000.png,C,td_h1_exc,10,0.5626301,0.5557542,1.0123723,1.6734334,1.6533203125,1.012165277513727,78
C_high_BL_0_J000_000.png,C,td_h1_exc,52,0.47600818,0.47316337,1.0060123,1.6630954,1.6533203125,1.0059123645919343,79
C_high_BL_0_J000_000.png,C,td_h1_exc,120,0.24183081,0.24421968,0.99021834,1.6374127,1.6533203125,0.9903783586223203,80
C_high_BL_0_J000_000.png,C,td_h1_exc,50,0.8511233,0.8748469,0.97288257,1.6092079,1.6533203125,0.9733188703219668,81
C_high_BL_0_J000_000.png,C,td_h1_exc,79,0.50476074,0.52248275,0.96608114,1.5981379,1.6533203125,0.9666232452240272,82
C_high_BL_0_J000_000.png,C,td_h1_exc,127,0.21789321,0.24947098,0.873421,1.447073,1.6533203125,0.8752526434804566,83
C_high_BL_0_J000_000.png,C,td_h1_exc,67,0.20968385,0.24941872,0.8406901,1.3936006,1.6533203125,0.8429102117181997,84
C_high_BL_0_J000_000.png,C,td_h1_exc,34,0.30406207,0.36429358,0.8346622,1.3837466,1.6533203125,0.8369501089181223,85
C_high_BL_0_J000_000.png,C,td_h1_exc,103,0.16446643,0.21005003,0.7829869,1.2991897,1.6533203125,0.7858063976439191,86
C_high_BL_0_J000_000.png,C,td_h1_exc,71,0.3723878,0.48031875,0.77529305,1.2865875,1.6533203125,0.7781840331974428,87
C_high_BL_0_J000_000.png,C,td_h1_exc,114,0.4235259,0.55931634,0.7572207,1.2569736,1.6533203125,0.7602722879065265,88
C_high_BL_0_J000_000.png,C,td_h1_exc,38,0.34782222,0.4670325,0.7447495,1.2365278,1.6533203125,0.7479057649822106,89
C_high_BL_0_J000_000.png,C,td_h1_exc,104,0.3003409,0.41432428,0.7248933,1.203957,1.6533203125,0.7282055057614372,90
C_high_BL_0_J000_000.png,C,td_h1_exc,74,0.28426963,0.40850475,0.6958784,1.1563238,1.6533203125,0.6993948933027961,91
C_high_BL_0_J000_000.png,C,td_h1_exc,5,0.15216708,0.21903981,0.69470054,1.1543894,1.6533203125,0.6982248785662595,92
C_high_BL_0_J000_000.png,C,td_h1_exc,106,0.30022353,0.43932155,0.68337995,1.1357915,1.6533203125,0.6869760957322739,93
C_high_BL_0_J000_000.png,C,td_h1_exc,110,0.41335657,0.63438785,0.6515834,1.0835176,1.6533203125,0.6553585150297572,94
C_high_BL_0_J000_000.png,C,td_h1_exc,100,0.38969848,0.60966384,0.63920224,1.0631478,1.6533203125,0.6430379937941028,95
C_high_BL_0_J000_000.png,C,td_h1_exc,73,0.1107737,0.17963001,0.6166769,1.0260673,1.6533203125,0.6206100795857665,96
C_high_BL_0_J000_000.png,C,td_h1_exc,126,0.27484646,0.45616275,0.60251844,1.0027457,1.6533203125,0.6065042169505076,97
C_high_BL_0_J000_000.png,C,td_h1_exc,31,0.24740833,0.4162107,0.59443045,0.9894182,1.6533203125,0.5984431420421802,98
C_high_BL_0_J000_000.png,C,td_h1_exc,122,0.3158747,0.53419304,0.5913119,0.9842785,1.6533203125,0.5953344229095138,99
C_high_BL_0_J000_000.png,C,td_h1_exc,96,0.6409703,1.1031566,0.58103293,0.9673341,1.6533203125,0.5850857081346743,100
C_high_BL_0_J000_000.png,C,td_h1_exc,42,0.25174385,0.43338826,0.5808737,0.96707165,1.6533203125,0.584926973467608,101
C_high_BL_0_J000_000.png,C,td_h1_exc,95,0.35199967,0.6077862,0.5791505,0.9642304,1.6533203125,0.5832084715121871,102
C_high_BL_0_J000_000.png,C,td_h1_exc,107,0.2556306,0.4678022,0.5464502,0.910283,1.6533203125,0.5505787455046766,103
C_high_BL_0_J000_000.png,C,td_h1_exc,27,0.3469988,0.67419803,0.5146838,0.8578202,1.6533203125,0.5188469537130691,104
C_high_BL_0_J000_000.png,C,td_h1_exc,9,0.15148619,0.30343106,0.49924415,0.8323013,1.6533203125,0.5034120172108858,105
C_high_BL_0_J000_000.png,C,td_h1_exc,16,0.26552224,0.5362655,0.49513206,0.8255022,1.6533203125,0.49929962487105917,106
C_high_BL_0_J000_000.png,C,td_h1_exc,116,0.12868896,0.26015,0.49467218,0.82474196,1.6533203125,0.4988397882418447,107
C_high_BL_0_J000_000.png,C,td_h1_exc,81,0.24966647,0.52878773,0.47214875,0.78748566,1.6533203125,0.476305558218569,108
C_high_BL_0_J000_000.png,C,td_h1_exc,39,0.24654661,0.55655587,0.44298628,0.73920566,1.6533203125,0.44710371509742425,109
C_high_BL_0_J000_000.png,C,td_h1_exc,86,0.3152275,0.7229926,0.43600377,0.72763884,1.6533203125,0.44010760091249895,110
C_high_BL_0_J000_000.png,C,td_h1_exc,30,0.10196359,0.2370435,0.43014714,0.71793514,1.6533203125,0.43423838389386016,111
C_high_BL_0_J000_000.png,C,td_h1_exc,109,0.1237898,0.28866848,0.42883033,0.7157529,1.6533203125,0.432918467102892,112
C_high_BL_0_J000_000.png,C,td_h1_exc,59,0.10036169,0.23507972,0.42692617,0.7125974,1.6533203125,0.4310099017441612,113
C_high_BL_0_J000_000.png,C,td_h1_exc,4,0.5663189,1.3876151,0.40812394,0.6814279,1.6533203125,0.4121572128215321,114
C_high_BL_0_J000_000.png,C,td_h1_exc,33,0.12178017,0.32074225,0.37968236,0.6342412,1.6533203125,0.3836166620006367,115
C_high_BL_0_J000_000.png,C,td_h1_exc,49,0.36360854,1.0194696,0.35666442,0.59602004,1.6533203125,0.3604988306168182,116
C_high_BL_0_J000_000.png,C,td_h1_exc,66,0.17805183,0.5007827,0.35554707,0.59416395,1.6533203125,0.35937618752518846,117
C_high_BL_0_J000_000.png,C,td_h1_exc,56,0.16837901,0.48323578,0.3484407,0.58235735,1.6533203125,0.3522350382356509,118
C_high_BL_0_J000_000.png,C,td_h1_exc,44,0.06428071,0.18590477,0.34577224,0.5779233,1.6533203125,0.34955313257638865,119
C_high_BL_0_J000_000.png,C,td_h1_exc,124,0.23371497,0.6857746,0.34080434,0.56966734,1.6533203125,0.344559569958925,120
C_high_BL_0_J000_000.png,C,td_h1_exc,35,0.33670947,1.0036361,0.3354896,0.5608333,1.6533203125,0.33921634403556167,121
C_high_BL_0_J000_000.png,C,td_h1_exc,119,0.12634543,0.3988211,0.31679726,0.5297511,1.6533203125,0.32041650658282117,122
C_high_BL_0_J000_000.png,C,td_h1_exc,112,0.11020737,0.37063116,0.29735053,0.49739388,1.6533203125,0.30084543784113754,123
C_high_BL_0_J000_000.png,C,td_h1_exc,68,0.19510157,0.6728381,0.28996807,0.48510486,1.6533203125,0.29341250589706863,124
C_high_BL_0_J000_000.png,C,td_h1_exc,70,0.056021936,0.20713842,0.2704565,0.45261058,1.6533203125,0.27375855480253797,125
C_high_BL_0_J000_000.png,C,td_h1_exc,113,0.22245276,0.9969974,0.2231227,0.3736931,1.6533203125,0.22602583629625395,126
C_high_BL_0_J000_000.png,C,td_h1_exc,98,0.15876123,0.85425895,0.18584673,0.31145653,1.6533203125,0.18838244897110049,127
C_high_BL_0_J000_000.png,C,td_h1_exc,11,0.21545425,1.3885391,0.15516613,0.26017335,1.6533203125,0.1573641520229883,128
straight_high_BL_0_J000_000.png,straight,h1_exc,99,3.8771803,1.3172889,2.943303,2.3960342,0.8271484375000001,2.896740298509302,1
straight_high_BL_0_J000_000.png,straight,h1_exc,84,3.6777527,1.2541492,2.9324682,2.3874254,0.8271484375000001,2.8863324713771608,2
straight_high_BL_0_J000_000.png,straight,h1_exc,61,7.392915,2.7307332,2.7073004,2.2081559,0.8271484375000001,2.669600453354682,3
straight_high_BL_0_J000_000.png,straight,h1_exc,13,4.7875915,1.8478478,2.5909014,2.1152256,0.8271484375000001,2.557250225042069,4
straight_high_BL_0_J000_000.png,straight,h1_exc,7,11.141887,4.323046,2.577323,2.1043732,0.8271484375000001,2.5441300446000388,5
straight_high_BL_0_J000_000.png,straight,h1_exc,72,10.119224,3.992416,2.5346115,2.0702217,0.8271484375000001,2.5028417435569956,6
straight_high_BL_0_J000_000.png,straight,h1_exc,62,5.166372,2.0654278,2.5013568,2.0436144,0.8271484375000001,2.470674270971423,7
straight_high_BL_0_J000_000.png,straight,h1_exc,94,6.361403,2.6331084,2.415929,1.9751987,0.8271484375000001,2.3879616188574646,8
straight_high_BL_0_J000_000.png,straight,h1_exc,25,10.461374,4.345165,2.4075897,1.9685152,0.8271484375000001,2.3798813425199405,9
straight_high_BL_0_J000_000.png,straight,h1_exc,20,4.66015,1.9384612,2.404046,1.9656746,0.8271484375000001,2.3764472322825325,10
straight_high_BL_0_J000_000.png,straight,h1_exc,0,4.439494,1.8584154,2.38886,1.9535002,0.8271484375000001,2.361728608133809,11
straight_high_BL_0_J000_000.png,straight,h1_exc,57,3.480735,1.4800605,2.351752,1.9237385,0.8271484375000001,2.32574755526487,12
straight_high_BL_0_J000_000.png,straight,h1_exc,29,11.234739,4.8367085,2.3228068,1.9005113,0.8271484375000001,2.297666483622367,13
straight_high_BL_0_J000_000.png,straight,h1_exc,105,4.512535,1.9987514,2.257677,1.8482074,0.8271484375000001,2.234432477183115,14
straight_high_BL_0_J000_000.png,straight,h1_exc,78,8.368777,3.7916934,2.2071345,1.8075795,0.8271484375000001,2.1853145258602464,15
straight_high_BL_0_J000_000.png,straight,h1_exc,53,3.0732477,1.4139738,2.1734827,1.7805105,0.8271484375000001,2.1525888734463425,16
straight_high_BL_0_J000_000.png,straight,h1_exc,28,6.63566,3.07675,2.1567109,1.767014,0.8271484375000001,2.1362719497117175,17
straight_high_BL_0_J000_000.png,straight,h1_exc,41,2.649417,1.2951556,2.045636,1.6775355,0.8271484375000001,2.0280948830591004,18
straight_high_BL_0_J000_000.png,straight,h1_exc,118,1.846311,0.9602983,1.9226432,1.5782669,0.8271484375000001,1.9080817522232794,19
straight_high_BL_0_J000_000.png,straight,h1_exc,23,7.282695,3.8279846,1.902488,1.56198,0.8271484375000001,1.8883913931047778,20
straight_high_BL_0_J000_000.png,straight,h1_exc,1,4.92697,2.7019293,1.8235006,1.4981012,0.8271484375000001,1.8111636901017516,21
straight_high_BL_0_J000_000.png,straight,h1_exc,58,3.9568336,2.2154727,1.7859997,1.4677447,0.8271484375000001,1.7744634744795529,22
straight_high_BL_0_J000_000.png,straight,h1_exc,123,2.1868706,1.2453163,1.7560765,1.4435083,0.8271484375000001,1.745162276209977,23
straight_high_BL_0_J000_000.png,straight,h1_exc,21,2.4159002,1.426484,1.6936048,1.3928715,0.8271484375000001,1.6839437990501507,24
straight_high_BL_0_J000_000.png,straight,h1_exc,24,2.6904554,1.5913846,1.6906381,1.3904655,0.8271484375000001,1.6810350091004442,25
straight_high_BL_0_J000_000.png,straight,h1_exc,40,3.4811022,2.096947,1.6600811,1.3656775,0.8271484375000001,1.6510669639251907,26
straight_high_BL_0_J000_000.png,straight,h1_exc,90,2.8886511,1.7409439,1.6592442,1.3649979,0.8271484375000001,1.6502453312886511,27
straight_high_BL_0_J000_000.png,straight,h1_exc,80,6.0960445,3.719369,1.6389997,1.3485682,0.8271484375000001,1.6303823154610506,28
straight_high_BL_0_J000_000.png,straight,h1_exc,12,2.2960742,1.4077585,1.6310142,1.3420861,0.8271484375000001,1.622545603262406,29
straight_high_BL_0_J000_000.png,straight,h1_exc,6,3.9514694,2.424073,1.6300951,1.3413397,0.8271484375000001,1.621643262982214,30
straight_high_BL_0_J000_000.png,straight,h1_exc,110,1.657479,1.0170684,1.6296633,1.340989,0.8271484375000001,1.6212192596114545,31
straight_high_BL_0_J000_000.png,straight,h1_exc,47,2.8947976,1.8000135,1.6082088,1.3235687,0.8271484375000001,1.6001586000003698,32
straight_high_BL_0_J000_000.png,straight,h1_exc,92,4.639176,2.9964008,1.5482495,1.2748508,0.8271484375000001,1.5412600352331725,33
straight_high_BL_0_J000_000.png,straight,h1_exc,37,3.521708,2.3137739,1.5220623,1.2535583,0.8271484375000001,1.5155178999278736,34
straight_high_BL_0_J000_000.png,straight,h1_exc,74,0.96663684,0.65794486,1.469176,1.2105292,0.8271484375000001,1.463496923486988,35
straight_high_BL_0_J000_000.png,straight,h1_exc,77,1.6062539,1.1002705,1.4598718,1.2029548,0.8271484375000001,1.4543396324690814,36
straight_high_BL_0_J000_000.png,straight,h1_exc,22,3.2600977,2.2842913,1.4271812,1.1763341,0.8271484375000001,1.4221560183547781,37
straight_high_BL_0_J000_000.png,straight,h1_exc,83,2.4540837,1.7230116,1.424299,1.1739866,0.8271484375000001,1.4193178475932675,38
straight_high_BL_0_J000_000.png,straight,h1_exc,45,4.5738635,3.2253373,1.4181039,1.1689397,0.8271484375000001,1.4132163497331485,39
straight_high_BL_0_J000_000.png,straight,h1_exc,93,2.0436199,1.4591236,1.4005804,1.154662,0.8271484375000001,1.3959550024469989,40
straight_high_BL_0_J000_000.png,straight,h1_exc,46,1.5843614,1.1587615,1.3672886,1.1275252,0.8271484375000001,1.3631473453023122,41
straight_high_BL_0_J000_000.png,straight,h1_exc,65,3.3814495,2.4815671,1.3626267,1.1237239,0.8271484375000001,1.358551621479479,42
straight_high_BL_0_J000_000.png,straight,h1_exc,79,1.7174333,1.2640818,1.3586409,1.1204736,0.8271484375000001,1.3546221680791544,43
straight_high_BL_0_J000_000.png,straight,h1_exc,54,1.9730624,1.4548148,1.3562293,1.1185073,0.8271484375000001,1.3522448956112154,44
straight_high_BL_0_J000_000.png,straight,h1_exc,63,2.7228618,2.0148191,1.3514174,1.1145829,0.8271484375000001,1.3475004391307943,45
straight_high_BL_0_J000_000.png,straight,h1_exc,66,1.3126115,0.9737155,1.3480442,1.1118319,0.8271484375000001,1.3441745636083557,46
straight_high_BL_0_J000_000.png,straight,h1_exc,108,3.3111348,2.4612737,1.3452933,1.1095881,0.8271484375000001,1.3414619220568829,47
straight_high_BL_0_J000_000.png,straight,h1_exc,64,3.061727,2.2939181,1.334715,1.1009594,0.8271484375000001,1.3310300267524378,48
straight_high_BL_0_J000_000.png,straight,h1_exc,33,2.3276944,1.7534606,1.3274859,1.0950618,0.8271484375000001,1.323899938798128,49
straight_high_BL_0_J000_000.png,straight,h1_exc,89,1.8444319,1.4019696,1.3156005,1.0853635,0.8271484375000001,1.3121749917457384,50
straight_high_BL_0_J000_000.png,straight,h1_exc,87,2.2685986,1.7380797,1.3052328,1.0769024,0.8271484375000001,1.3019457302751778,51
straight_high_BL_0_J000_000.png,straight,h1_exc,43,1.059292,0.813953,1.3014166,1.0737877,0.8271484375000001,1.2981801422156258,52
straight_high_BL_0_J000_000.png,straight,h1_exc,102,4.997291,3.8441076,1.2999873,1.072621,0.8271484375000001,1.2967696320220086,53
straight_high_BL_0_J000_000.png,straight,h1_exc,125,1.2851422,0.9908912,1.2969558,1.0701464,0.8271484375000001,1.293777972616766,54
straight_high_BL_0_J000_000.png,straight,h1_exc,26,2.2308114,1.7327943,1.2874069,1.0623513,0.8271484375000001,1.28435391401243,55
straight_high_BL_0_J000_000.png,straight,h1_exc,8,1.1334931,0.8819791,1.28517,1.0605248,0.8271484375000001,1.2821456952337844,56
straight_high_BL_0_J000_000.png,straight,h1_exc,60,2.3145092,1.805801,1.2817078,1.057698,0.8271484375000001,1.2787281588874835,57
straight_high_BL_0_J000_000.png,straight,h1_exc,85,0.8652489,0.6774082,1.2772932,1.0540935,0.8271484375000001,1.2743703784926323,58
straight_high_BL_0_J000_000.png,straight,h1_exc,10,1.265077,1.0106823,1.2517059,1.0331955,0.8271484375000001,1.249105283009636,59
straight_high_BL_0_J000_000.png,straight,h1_exc,117,1.6828061,1.3495303,1.2469568,1.0293158,0.8271484375000001,1.2444148718263035,60
straight_high_BL_0_J000_000.png,straight,h1_exc,121,2.7990258,2.2907162,1.2218999,1.0088409,0.8271484375000001,1.219661261034954,61
straight_high_BL_0_J000_000.png,straight,h1_exc,111,1.6307433,1.3398738,1.2170873,1.0049074,0.8271484375000001,1.2149057072535305,62
straight_high_BL_0_J000_000.png,straight,h1_exc,112,2.075993,1.7064128,1.2165831,1.0044951,0.8271484375000001,1.2144073375539772,63
straight_high_BL_0_J000_000.png,straight,h1_exc,69,0.91193044,0.7613946,1.1977106,0.989067,0.8271484375000001,1.1957551525623504,64
straight_high_BL_0_J000_000.png,straight,h1_exc,18,1.7531158,1.4680481,1.1941814,0.9861813,0.8271484375000001,1.1922664205446847,65
straight_high_BL_0_J000_000.png,straight,h1_exc,2,1.129142,0.9759282,1.1569929,0.95576376,0.8271484375000001,1.1554924150768608,66
straight_high_BL_0_J000_000.png,straight,h1_exc,15,1.061434,0.92988193,1.1414719,0.9430631,0.8271484375000001,1.1401376417512061,67
straight_high_BL_0_J000_000.png,straight,h1_exc,71,1.5864439,1.3948808,1.137333,0.93967587,0.8271484375000001,1.136042593560602,68
straight_high_BL_0_J000_000.png,straight,h1_exc,120,0.7620798,0.6766294,1.1262883,0.93063533,0.8271484375000001,1.1251128329793765,69
straight_high_BL_0_J000_000.png,straight,h1_exc,70,1.0471259,0.9411113,1.1126484,0.9194686,0.8271484375000001,1.1116125339478231,70
straight_high_BL_0_J000_000.png,straight,h1_exc,36,1.3394129,1.2053267,1.1112448,0.91831946,0.8271484375000001,1.1102232815710606,71
straight_high_BL_0_J000_000.png,straight,h1_exc,9,0.7468612,0.6741548,1.1078482,0.91553813,0.8271484375000001,1.106860727306998,72
straight_high_BL_0_J000_000.png,straight,h1_exc,14,1.6050612,1.4603877,1.0990651,0.90834576,0.8271484375000001,1.0981653434282088,73
straight_high_BL_0_J000_000.png,straight,h1_exc,114,1.0638777,0.9709054,1.0957583,0.90563744,0.8271484375000001,1.0948910631493909,74
straight_high_BL_0_J000_000.png,straight,h1_exc,88,1.1438129,1.0499579,1.0893893,0.900421,0.8271484375000001,1.0885845534623158,75
straight_high_BL_0_J000_000.png,straight,h1_exc,16,1.8471581,1.7062019,1.082614,0.894871,0.8271484375000001,1.0818747217381672,76
straight_high_BL_0_J000_000.png,straight,h1_exc,75,1.1724839,1.0890826,1.0765795,0.88992715,0.8271484375000001,1.0758977442425406,77
straight_high_BL_0_J000_000.png,straight,h1_exc,68,1.5836531,1.509443,1.0491638,0.8674614,0.8271484375000001,1.0487372441604477,78
straight_high_BL_0_J000_000.png,straight,h1_exc,55,2.1407754,2.0536408,1.0424293,0.8619413,0.8271484375000001,1.0420635867551504,79
straight_high_BL_0_J000_000.png,straight,h1_exc,97,1.1865338,1.1436571,1.0374908,0.8578928,0.8271484375000001,1.0371691005300112,80
straight_high_BL_0_J000_000.png,straight,h1_exc,76,0.93268,0.9080343,1.0271418,0.84940803,0.8271484375000001,1.0269112310821917,81
straight_high_BL_0_J000_000.png,straight,h1_exc,32,0.8025961,0.82830954,0.9689567,0.8016769,0.8271484375000001,0.9692056261727308,82
straight_high_BL_0_J000_000.png,straight,h1_exc,48,1.7602334,1.8609068,0.94590086,0.78275067,0.8271484375000001,0.946324288593324,83
straight_high_BL_0_J000_000.png,straight,h1_exc,52,2.9235785,3.1003122,0.94299483,0.78036475,0.8271484375000001,0.9434397829971092,84
straight_high_BL_0_J000_000.png,straight,h1_exc,91,0.66145414,0.70844555,0.9336697,0.77270734,0.8271484375000001,0.9341821839078062,85
straight_high_BL_0_J000_000.png,straight,h1_exc,30,0.96608,1.0721295,0.9010852,0.7459415,0.8271484375000001,0.9018230306685591,86
straight_high_BL_0_J000_000.png,straight,h1_exc,81,0.9272947,1.0482005,0.8846539,0.7324389,0.8271484375000001,0.8854987567735302,87
straight_high_BL_0_J000_000.png,straight,h1_exc,127,0.7797683,0.8865776,0.87952626,0.72822446,0.8271484375000001,0.8804035823452018,88
straight_high_BL_0_J000_000.png,straight,h1_exc,34,1.0379709,1.1914912,0.87115276,0.72134143,0.8271484375000001,0.8720821919222662,89
straight_high_BL_0_J000_000.png,straight,h1_exc,101,0.97883666,1.1265233,0.86890054,0.7194899,0.8271484375000001,0.869843707777251,90
straight_high_BL_0_J000_000.png,straight,h1_exc,122,0.571666,0.6609022,0.8649782,0.7162652,0.8271484375000001,0.8659451682868611,91
straight_high_BL_0_J000_000.png,straight,h1_exc,67,1.0498086,1.2139889,0.8647597,0.7160856,0.8271484375000001,0.865728050313357,92
straight_high_BL_0_J000_000.png,straight,h1_exc,115,0.46999082,0.5437258,0.8643894,0.71578133,0.8271484375000001,0.8653601819911737,93
straight_high_BL_0_J000_000.png,straight,h1_exc,109,0.9406448,1.0930779,0.8605469,0.71262205,0.8271484375000001,0.8615406927553254,94
straight_high_BL_0_J000_000.png,straight,h1_exc,27,1.5406522,1.806975,0.852614,0.7060991,0.8271484375000001,0.8536546191853398,95
straight_high_BL_0_J000_000.png,straight,h1_exc,100,1.9116776,2.253128,0.84845495,0.702679,0.8271484375000001,0.8495197936560784,96
straight_high_BL_0_J000_000.png,straight,h1_exc,50,1.1164047,1.3659047,0.81733716,0.6770821,0.8271484375000001,0.8185738889055012,97
straight_high_BL_0_J000_000.png,straight,h1_exc,95,0.7388236,0.9100679,0.81183344,0.67255354,0.8271484375000001,0.8130989561896299,98
straight_high_BL_0_J000_000.png,straight,h1_exc,126,0.7915873,0.9783225,0.80912715,0.6703266,0.8271484375000001,0.8104066356698624,99
straight_high_BL_0_J000_000.png,straight,h1_exc,19,1.0763063,1.3472886,0.7988684,0.6618839,0.8271484375000001,0.8001996408617023,100
straight_high_BL_0_J000_000.png,straight,h1_exc,56,0.5180304,0.6506842,0.79613185,0.6596315,0.8271484375000001,0.7974765505527922,101
straight_high_BL_0_J000_000.png,straight,h1_exc,17,1.3733119,1.7352699,0.7914111,0.6557458,0.8271484375000001,0.7927788612694517,102
straight_high_BL_0_J000_000.png,straight,h1_exc,104,1.0617855,1.3468682,0.7883366,0.65321505,0.8271484375000001,0.7897192489106697,103
straight_high_BL_0_J000_000.png,straight,h1_exc,5,0.31429997,0.40994623,0.76668584,0.63538915,0.8271484375000001,0.7681682183040006,104
straight_high_BL_0_J000_000.png,straight,h1_exc,103,0.30924827,0.4042718,0.76495135,0.6339609,0.8271484375000001,0.7664415070922167,105
straight_high_BL_0_J000_000.png,straight,h1_exc,4,1.1941348,1.5638038,0.7636091,0.6328556,0.8271484375000001,0.7651052191066011,106
straight_high_BL_0_J000_000.png,straight,h1_exc,116,0.95404625,1.2564439,0.75932264,0.6293254,0.8271484375000001,0.7608372980257095,107
straight_high_BL_0_J000_000.png,straight,h1_exc,39,1.1394157,1.5145707,0.75230277,0.62354356,0.8271484375000001,0.7538472234210574,108
straight_high_BL_0_J000_000.png,straight,h1_exc,42,0.7893767,1.0797212,0.73109305,0.6060705,0.8271484375000001,0.7327227903594079,109
straight_high_BL_0_J000_000.png,straight,h1_exc,44,0.45796165,0.62822545,0.7289766,0.60432667,0.8271484375000001,0.7306145193501782,110
straight_high_BL_0_J000_000.png,straight,h1_exc,59,0.6374823,0.89985335,0.7084291,0.5873926,0.8271484375000001,0.7101417284506255,111
straight_high_BL_0_J000_000.png,straight,h1_exc,51,0.52910054,0.74903876,0.70637274,0.58569753,0.8271484375000001,0.7080924028454205,112
straight_high_BL_0_J000_000.png,straight,h1_exc,31,0.9946547,1.426987,0.6970314,0.5779968,0.8271484375000001,0.6987824158481395,113
straight_high_BL_0_J000_000.png,straight,h1_exc,82,1.6155642,2.3665078,0.6826786,0.5661626,0.8271484375000001,0.6844751845008548,114
straight_high_BL_0_J000_000.png,straight,h1_exc,38,0.9094835,1.3569924,0.6702201,0.5558878,0.8271484375000001,0.6720532692972101,115
straight_high_BL_0_J000_000.png,straight,h1_exc,107,1.4403079,2.1556938,0.6681412,0.55417323,0.8271484375000001,0.6699803799424744,116
straight_high_BL_0_J000_000.png,straight,h1_exc,11,1.819512,2.783233,0.65374047,0.54229367,0.8271484375000001,0.6556183106337437,117
straight_high_BL_0_J000_000.png,straight,h1_exc,86,1.4095203,2.2487946,0.6267893,0.5200532,0.8271484375000001,0.6287301988489774,118
straight_high_BL_0_J000_000.png,straight,h1_exc,73,0.49375919,0.81583476,0.6052196,0.50224644,0.8271484375000001,0.6072022996294624,119
straight_high_BL_0_J000_000.png,straight,h1_exc,106,0.6964888,1.2375442,0.56279916,0.467208,0.8271484375000001,0.5648417759223784,120
straight_high_BL_0_J000_000.png,straight,h1_exc,3,0.56650525,1.0108585,0.5604199,0.46524203,0.8271484375000001,0.5624649718470143,121
straight_high_BL_0_J000_000.png,straight,h1_exc,49,1.1654155,2.1988924,0.53000116,0.44010058,0.8271484375000001,0.532069644552978,122
straight_high_BL_0_J000_000.png,straight,h1_exc,119,0.26714876,0.5357873,0.49860975,0.41414183,0.8271484375000001,0.5006862251073693,123
straight_high_BL_0_J000_000.png,straight,h1_exc,98,1.6806481,3.4253752,0.49064642,0.40755442,0.8271484375000001,0.4927222182189817,124
straight_high_BL_0_J000_000.png,straight,h1_exc,96,0.9602717,1.9678476,0.48798072,0.4053492,0.8271484375000001,0.4900561637135992,125
straight_high_BL_0_J000_000.png,straight,h1_exc,124,0.59892225,1.2480614,0.47988203,0.39864874,0.8271484375000001,0.4819554942839736,126
straight_high_BL_0_J000_000.png,straight,h1_exc,35,0.66142005,1.6235696,0.40738633,0.33862883,0.8271484375000001,0.4093930533860346,127
straight_high_BL_0_J000_000.png,straight,h1_exc,113,0.69133896,2.2976534,0.30088913,0.25032756,0.8271484375000001,0.30263921558694956,128
straight_high_BL_0_J000_000.png,straight,td_h1_exc,72,4.8530097,1.5219908,3.1885934,2.5905435,0.8271484375000001,3.1318967186112774,1
straight_high_BL_0_J000_000.png,straight,td_h1_exc,25,5.4701257,1.7681227,3.0937479,2.5154252,0.8271484375000001,3.0410807308330376,2
straight_high_BL_0_J000_000.png,straight,td_h1_exc,84,2.56357,0.8872685,2.8892834,2.3530939,0.8271484375000001,2.8448265479378403,3
straight_high_BL_0_J000_000.png,straight,td_h1_exc,61,5.2535067,1.8447567,2.8478045,2.3200967,0.8271484375000001,2.804933912646814,4
straight_high_BL_0_J000_000.png,straight,td_h1_exc,7,6.794818,2.582743,2.6308534,2.1471424,0.8271484375000001,2.595836837713849,5
straight_high_BL_0_J000_000.png,straight,td_h1_exc,57,3.174792,1.21036,2.6230147,2.1408815,0.8271484375000001,2.5882676137055953,6
straight_high_BL_0_J000_000.png,straight,td_h1_exc,94,3.0502892,1.2098752,2.5211601,2.059461,0.8271484375000001,2.4898325361249873,7
straight_high_BL_0_J000_000.png,straight,td_h1_exc,0,3.683435,1.5048845,2.447653,2.0006163,0.8271484375000001,2.4186907659365184,8
straight_high_BL_0_J000_000.png,straight,td_h1_exc,78,5.042822,2.060609,2.4472482,2.0002923,0.8271484375000001,2.41829904562322,9
straight_high_BL_0_J000_000.png,straight,td_h1_exc,63,1.8905313,0.78428614,2.4105122,1.9708575,0.8271484375000001,2.382713171966593,10
straight_high_BL_0_J000_000.png,straight,td_h1_exc,53,1.5725435,0.6636017,2.36971,1.9381436,0.8271484375000001,2.34316296767792,11
