filename,contour_type,contrast,quadrant,position,jitter,stimulus_id,layer,channel,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,55,2.6759813,2.1378057,1.251742,2.053338,1.647186279296875,1.246573058666474,0.03360298693216074,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,56,0.35083613,0.6655386,0.52714616,0.87512416,1.647186279296875,0.5312842646648221,0.008187862312904665,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,57,3.8905525,1.4253633,2.7295165,4.371486,1.647186279296875,2.6539112275195254,0.2238234041855619,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,58,5.038299,2.1513348,2.341941,3.774187,1.647186279296875,2.2912934089706156,0.2224478433169939,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,59,0.3961615,0.9000205,0.44016942,0.73178923,1.647186279296875,0.4442662229860648,0.003340647823665103,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,60,2.8531482,1.725181,1.6538254,2.6951332,1.647186279296875,1.6362042512987234,0.10166049847702431,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,61,13.2355,2.6825225,4.933975,7.632585,1.647186279296875,4.633710891276065,0.24825598532726942,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,62,5.827419,2.177633,2.6760335,4.2895036,1.647186279296875,2.6041399216614254,0.21720761143673492,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,63,2.2317247,2.07531,1.0753694,1.7691373,1.647186279296875,1.074035933150716,0.03976025939146505,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,64,6.1073794,2.2180996,2.753429,4.4080944,1.647186279296875,2.676135926319292,0.2073166737627461,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,65,3.9579842,2.4349797,1.6254691,2.6501462,1.647186279296875,1.6088928515108476,0.11122392165849695,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,66,1.0105934,0.9313936,1.0850337,1.7847527,1.647186279296875,1.0835160164650945,0.0653063898077276,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,67,2.0534549,1.2621422,1.62696,2.6525133,1.647186279296875,1.6103298593761393,0.12321095208458939,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,68,1.6882275,1.3704526,1.2318759,2.0214086,1.647186279296875,1.2271887952362164,0.06288278256310782,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,69,1.4362227,0.74424297,1.9297767,3.130753,1.647186279296875,1.9006672533985987,0.16008908394191199,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,70,1.3592185,0.9879786,1.375757,2.2521887,1.647186279296875,1.3672944567293184,0.11390954049712969,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,71,2.1387608,1.4047437,1.5225275,2.4864852,1.647186279296875,1.5095349317805575,0.13801460714632102,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,72,16.30374,3.8772712,4.2049522,6.5790234,1.647186279296875,3.99409793777145,0.2307012085284018,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,73,0.7287164,0.8782919,0.82969725,1.3705106,1.647186279296875,0.8320313173202405,0.020305898536003567,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,74,1.5267164,0.70718646,2.1588597,3.4894357,1.647186279296875,2.118421999644937,0.16460878393863537,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,75,1.8757997,0.95689666,1.960295,3.1786902,1.647186279296875,1.9297697022724052,0.1585170143778343,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,76,3.7849298,0.88412255,4.281001,6.690048,1.647186279296875,4.0615006701088925,0.19454360855461483,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,77,2.066206,1.0779816,1.9167359,3.1102543,1.647186279296875,1.88822254527591,0.1955261520321634,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,78,12.538491,3.4268796,3.6588655,5.7739534,1.647186279296875,3.5053433089646893,0.23777552156675144,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,79,2.050316,1.3094537,1.5657797,2.5553164,1.647186279296875,1.551322072564387,0.150984181049962,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,80,9.635676,3.6751032,2.621879,4.20635,1.647186279296875,2.5536576385033345,0.2311597288179245,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,81,0.98057616,1.1102507,0.88320243,1.4576032,1.647186279296875,0.884904898518469,0.04709658402382763,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,82,2.3305387,2.2037816,1.057518,1.7402805,1.647186279296875,1.0565171166753213,0.036157599973786994,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,83,2.9967334,1.7154385,1.7469198,2.84253,1.647186279296875,1.725688242186688,0.1423377984475347,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,84,3.7860713,1.2260141,3.0881138,4.917559,1.647186279296875,2.9854298683971163,0.17508924769915335,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,85,0.793996,0.5877569,1.3508918,2.2123835,1.647186279296875,1.3431288999052067,0.07879998689939449,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,86,1.0118879,2.372513,0.42650467,0.7092323,1.647186279296875,0.4305719852855057,0.00019650869550971194,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,87,4.1780157,1.6969199,2.4621172,3.9601893,1.647186279296875,2.404214610230421,0.18190154914349002,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,88,1.3045888,1.0237391,1.2743372,2.089628,1.647186279296875,1.2686045256471268,0.12458651295315737,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,89,2.564298,1.3112732,1.9555787,3.1712856,1.647186279296875,1.9252744209194272,0.09982641731893367,90
