filename,contour_type,contrast,quadrant,position,jitter,stimulus_id,condition,bias_strength,layer,channel_group,n_channels,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
C_BL_0_J020_001.png,C,NA,BL,0,20,1,C_bias,0.25,h1_exc,all_channels,128,2.7066152,0.6352639,4.2606153,6.660313,1.647186279296875,4.043448620658504,0.2513346215569216,90
C_BL_0_J020_001.png,C,NA,BL,0,20,1,straight_bias,0.25,h1_exc,all_channels,128,2.7130115,0.64628994,4.197824,6.5686035,1.647186279296875,3.987772092511104,0.2512036157599151,90
C_BL_0_J020_002.png,C,NA,BL,0,20,2,baseline,0.0,h1_exc,all_channels,128,2.0028517,0.6304836,3.176691,5.0514855,1.647186279296875,3.066736028162889,0.25094160416590217,90
C_BL_0_J020_002.png,C,NA,BL,0,20,2,C_bias,0.25,h1_exc,all_channels,128,2.255034,0.651569,3.460929,5.478709,1.647186279296875,3.3261017630403518,0.255592309959632,90
C_BL_0_J020_002.png,C,NA,BL,0,20,2,straight_bias,0.25,h1_exc,all_channels,128,2.210962,0.65822065,3.3589983,5.325946,1.647186279296875,3.233359753413482,0.2542084233967858,90
C_BL_0_J020_003.png,C,NA,BL,0,20,3,baseline,0.0,h1_exc,all_channels,128,1.6722441,0.61408514,2.723147,4.36173,1.647186279296875,2.647988346592074,0.22336488389603923,90
C_BL_0_J020_003.png,C,NA,BL,0,20,3,C_bias,0.25,h1_exc,all_channels,128,1.8521487,0.6512938,2.8437989,4.5461946,1.647186279296875,2.7599759559168335,0.22867061867480146,90
C_BL_0_J020_003.png,C,NA,BL,0,20,3,straight_bias,0.25,h1_exc,all_channels,128,1.8557441,0.66525304,2.7895312,4.463312,1.647186279296875,2.70965839021953,0.22408541577957486,90
C_BL_0_J020_004.png,C,NA,BL,0,20,4,baseline,0.0,h1_exc,all_channels,128,1.771137,0.59260446,2.9887338,4.7668476,1.647186279296875,2.8939335164745876,0.22965316215235002,90
C_BL_0_J020_004.png,C,NA,BL,0,20,4,C_bias,0.25,h1_exc,all_channels,128,2.0019867,0.6379347,3.1382315,4.9933825,1.647186279296875,3.0314618852552213,0.23835724110819467,90
C_BL_0_J020_004.png,C,NA,BL,0,20,4,straight_bias,0.25,h1_exc,all_channels,128,1.9840925,0.62013113,3.1994724,5.0858693,1.647186279296875,3.0876102753728927,0.23423836504757664,90
C_BL_0_J020_005.png,C,NA,BL,0,20,5,baseline,0.0,h1_exc,all_channels,128,2.005924,0.63627934,3.1525838,5.015073,1.647186279296875,3.0446300185703685,0.24262273605599102,90
C_BL_0_J020_005.png,C,NA,BL,0,20,5,C_bias,0.25,h1_exc,all_channels,128,2.2334998,0.67574227,3.305254,5.2451987,1.647186279296875,3.184338505448003,0.24602888677815934,90
C_BL_0_J020_005.png,C,NA,BL,0,20,5,straight_bias,0.25,h1_exc,all_channels,128,2.2411134,0.68797606,3.2575457,5.173407,1.647186279296875,3.1407540916320094,0.24412930272156547,90
C_BL_0_J030_000.png,C,NA,BL,0,30,0,baseline,0.0,h1_exc,all_channels,128,1.4572519,0.6130739,2.3769596,3.8284614,1.647186279296875,2.3242431250744238,0.19631218681420223,90
C_BL_0_J030_000.png,C,NA,BL,0,30,0,C_bias,0.25,h1_exc,all_channels,128,1.6333174,0.65430367,2.496268,4.012914,1.647186279296875,2.4362236419953356,0.20495856941662954,90
C_BL_0_J030_000.png,C,NA,BL,0,30,0,straight_bias,0.25,h1_exc,all_channels,128,1.6035216,0.6537877,2.4526641,3.9455845,1.647186279296875,2.3953480922203307,0.20109389840493855,90
C_BL_0_J030_001.png,C,NA,BL,0,30,1,baseline,0.0,h1_exc,all_channels,128,2.3703084,0.60407686,3.9238522,6.166336,1.647186279296875,3.7435571796815412,0.2455703664886367,90
C_BL_0_J030_001.png,C,NA,BL,0,30,1,C_bias,0.25,h1_exc,all_channels,128,2.6436665,0.62938124,4.2004213,6.5724,1.647186279296875,3.990076979018649,0.24891101431230178,90
C_BL_0_J030_001.png,C,NA,BL,0,30,1,straight_bias,0.25,h1_exc,all_channels,128,2.6719506,0.63938826,4.178917,6.540952,1.647186279296875,3.9709850963184365,0.24878000851529533,90
C_BL_0_J030_002.png,C,NA,BL,0,30,2,baseline,0.0,h1_exc,all_channels,128,1.5550148,0.638017,2.4372623,3.9217794,1.647186279296875,2.380896089065826,0.2217273114334583,90
C_BL_0_J030_002.png,C,NA,BL,0,30,2,C_bias,0.25,h1_exc,all_channels,128,1.7386322,0.6608517,2.630896,4.220205,1.647186279296875,2.562068939980755,0.23096322012241477,90
C_BL_0_J030_002.png,C,NA,BL,0,30,2,straight_bias,0.25,h1_exc,all_channels,128,1.7261835,0.6672643,2.5869563,4.1526484,1.647186279296875,2.5210557396739315,0.23319031867152484,90
C_BL_0_J030_003.png,C,NA,BL,0,30,3,baseline,0.0,h1_exc,all_channels,128,1.6935035,0.6137161,2.7594247,4.417271,1.647186279296875,2.6817070819130753,0.2383650476532806,90
