contour_type,layer,channel,mean_activation_on_contour_pct_full_td,mean_activation_on_contour_pct_no_td,mean_contour_enrichment_full_td,mean_contour_enrichment_no_td,mean_contour_preference_ratio_full_td,mean_contour_preference_ratio_no_td,mean_dice_top_activation_full_td,mean_dice_top_activation_no_td,td_effect_contour_preference_ratio,td_effect_activation_on_contour_pct,td_effect_contour_enrichment,td_effect_dice_top_activation
straight,h1_exc,4,0.6181259,0.9813571,0.747297460896014,1.1864341086178891,0.7457685,1.1882904,0.0006494092180024809,0.018154595472158242,-0.44252187,-0.36323118,-0.4391366477218751,-0.01750518625415576
straight,h1_exc,5,0.64088666,1.0739236,0.7748145561719215,1.2983445148615873,0.7733999,1.301584,0.000757644087669561,0.05079101650577181,-0.5281841,-0.43303692,-0.5235299586896658,-0.05003337241810225
straight,h1_exc,6,2.009131,1.2328541,2.428984772231783,1.490487173677212,2.4605558,1.496614,0.11311937618908564,0.04452060972305896,0.9639418,0.7762768,0.9384975985545712,0.06859876646602668
straight,h1_exc,7,2.3046606,0.86417204,2.7862718380864235,1.0447605508468438,2.8289983,1.0451524,0.11723235329745905,0.02102634860502541,1.7838459,1.4404886,1.7415112872395797,0.09620600469243365
straight,h1_exc,8,0.93746024,0.8181991,1.133363999105087,0.9891804509109484,1.1347734,0.9890945,0.014106611346609446,0.011819194405095173,0.14567888,0.119261146,0.1441835481941386,0.0022874169415142732
straight,h1_exc,9,0.74172705,0.79361504,0.8967278274160723,0.9594590165881222,0.8960422,0.95913726,0.009560722091605503,0.01218003066653542,-0.06309503,-0.05188799,-0.0627311891720499,-0.002619308574929917
straight,h1_exc,10,0.98995095,0.8688395,1.196823828413694,1.0504033324021853,1.1988192,1.0508451,0.032484778332588844,0.03341558584723245,0.14797401,0.12111145,0.14642049601150875,-0.0009308075146436043
straight,h1_exc,11,0.65876466,1.1807351,0.7964285978301643,1.4274766870570554,0.79526865,1.432587,0.019345179038496127,0.04040768467570992,-0.6373184,-0.52197045,-0.6310480892268912,-0.02106250563721379
straight,h1_exc,12,1.4876313,1.2531337,1.798505866455711,1.515004460958284,1.8106678,1.5215423,0.09060701722730169,0.05273202850180145,0.28912544,0.23449767,0.283501405497427,0.03787498872550024
straight,h1_exc,13,4.661511,1.1030272,5.635639955018206,1.333530020957382,5.899566,1.3372556,0.11417335618281393,0.028364751510752805,4.5623107,3.5584836,4.302109934060824,0.08580860467206113
straight,h1_exc,14,1.379629,0.9573809,1.667934083196257,1.1574475173905177,1.6784843,1.1589738,0.046945070803601566,0.019287311908382274,0.5195105,0.42224813,0.5104865658057394,0.027657758895219292
straight,h1_exc,15,0.86835366,1.0877163,1.049815968113426,1.3150195268814344,1.0502689,1.318496,0.010368867975966044,0.03063046811578368,-0.2682271,-0.21936268,-0.2652035587680084,-0.020261600139817634
straight,h1_exc,16,1.3626026,1.0377313,1.6473494113256912,1.2545889235037742,1.6572534,1.2572651,0.06910418855663818,0.007446559033095114,0.3999883,0.3248713,0.3927604878219171,0.06165762952354306
straight,h1_exc,17,0.7681331,0.4541827,0.92865205869334,0.5490945559146323,0.9281628,0.5470439,0.0020492468656967177,0.004466492288261507,0.3811189,0.3139504,0.3795575027787077,-0.0024172454225647897
straight,h1_exc,18,1.1209104,0.8434938,1.3551502266619084,1.0197611103377608,1.3594121,1.0199453,0.03622236226634511,0.006703346261381163,0.3394668,0.2774166,0.3353891163241476,0.029519016004963945
straight,h1_exc,19,0.86374456,0.5223525,1.0442437250386367,0.6315100237489593,1.0448016,0.6295793,0.03196536484167767,0.0012483088301603244,0.4152223,0.34139204,0.41273370128967746,0.030717056011517342
straight,h1_exc,20,2.6993048,0.62334687,3.2633862630756925,0.7536094212314515,3.3288848,0.75207114,0.12056604845490877,0.0033985625430530287,2.5768137,2.075958,2.509776841844241,0.11716748591185575
straight,h1_exc,21,2.7144158,0.86397934,3.28165520493902,1.0445275853510254,3.3527787,1.0449182,0.10782357716234524,0.01663930729681912,2.3078604,1.8504364,2.2371276195879948,0.09118426986552612
straight,h1_exc,22,1.6049708,0.5853951,1.9403661586548409,0.7077267453361901,1.9564127,0.7060063,0.11254261747982994,0.0019193650220962213,1.2504064,1.0195757,1.2326394133186507,0.11062325245773372
straight,h1_exc,23,2.1976593,0.65875053,2.6569103639456757,0.7964115324871556,2.6968787,0.79506284,0.09936682601235738,0.0025110183904244413,1.9018159,1.5389087,1.86049883145852,0.09685580762193294
straight,h1_exc,24,1.4349012,1.0144112,1.7347567146566893,1.2263955961761985,1.7455564,1.2287253,0.0850431019727628,0.026798953729569044,0.51683104,0.42049003,0.5083611184804908,0.05824414824319375
straight,h1_exc,25,2.6046247,0.6579921,3.148920474124178,0.7954946129476211,3.20922,0.79414123,0.12915988148816762,0.0002020384233785496,2.4150786,1.9466326,2.353425861176557,0.12895784306478908
straight,h1_exc,26,1.9572937,0.62050647,2.3663148603381767,0.7501754810565783,2.3970406,0.7486166,0.0798690320332064,0.005808604672133301,1.648424,1.3367872,1.6161393792815986,0.0740604273610731
straight,h1_exc,27,1.1850631,0.7541551,1.432709078891672,0.911753042608536,1.4391518,0.9110908,0.0485756871631783,0.003817074610342566,0.528061,0.43090802,0.5209560362831361,0.04475861255283573
straight,h1_exc,28,2.0262995,0.7339268,2.4497410660241603,0.8872975600880066,2.4805524,0.88646734,0.12119419139521855,0.009770000901948435,1.5940851,1.2923727,1.5624435059361537,0.11142419049327011
straight,h1_exc,29,2.8513567,0.98340905,3.447212852408031,1.1889147733421783,3.5233076,1.1907971,0.11999639217090285,0.019388472986362957,2.3325105,1.8679477,2.258298079065853,0.1006079191845399
straight,h1_exc,30,0.67240095,0.786347,0.8129144873403991,0.9506721044765998,0.81167203,0.95028514,0.00406236793581967,0.005390096509420591,-0.1386131,-0.11394602,-0.13775761713620072,-0.0013277285736009213
straight,h1_exc,31,0.48354772,0.70903677,0.5845960583770683,0.8572062224574107,0.5826091,0.8561894,0.000757644087669561,0.011429602236843663,-0.2735803,-0.22548905,-0.27261016408034244,-0.010671958149174102
straight,h1_exc,32,0.7891436,0.8456928,0.9540531523207223,1.0224196864152344,0.95370597,1.0226159,0.008355731938298588,0.021646901698744715,-0.06890994,-0.05654919,-0.0683665340945121,-0.013291169760446126
straight,h1_exc,33,1.1052574,1.0368443,1.3362261116770742,1.2535165552777334,1.3399994,1.2561812,0.06296360049353378,0.03651122936769504,0.0838182,0.06841314,0.08270955639934074,0.026452371125838738
straight,h1_exc,34,0.6598675,0.799942,0.7977619097214201,0.967108141163592,0.7964599,0.9668473,0.0066167583656475,0.007828960272355393,-0.17038739,-0.14007449,-0.16934623144217187,-0.0012122019067078932
straight,h1_exc,35,0.3324649,0.7047797,0.40194103272965104,0.8520595104337787,0.39997265,0.85101235,0.0012771714620715456,0.002143050419408187,-0.4510397,-0.37231478,-0.45011847770412766,-0.0008658789573366414
straight,h1_exc,36,3.1753995,0.314611,3.838971867904024,0.38035613806043017,3.9697776,0.3784057,0.07932172815001413,0.0007215657977805343,3.591372,2.8607886,3.458615729843594,0.0786001623522336
straight,h1_exc,37,0.8597415,0.6935406,1.0394041459529237,0.8384716868451001,1.0399239,0.8373452,0.007778447412696733,0.004625236763773225,0.20257872,0.16620094,0.20093245910782365,0.003153210648923508
straight,h1_exc,38,0.5271134,0.9930217,0.6372657369158892,1.2005362416657421,0.63536024,1.2025512,6.49409218002481e-05,0.025233060937015807,-0.567191,-0.46590835,-0.563270504749853,-0.02516812001521556
straight,h1_exc,39,0.5587744,0.99092776,0.6755431067213523,1.1980047195962886,0.6737331,1.2000009,0.003117164246411908,0.027354559393860053,-0.52626777,-0.43215334,-0.5224616128749363,-0.024237395147448146
straight,h1_exc,40,1.583227,0.7448594,1.9140786010937396,0.9005147251759641,1.929293,0.8997699,0.06848363676444448,0.0033769279336129006,1.0295231,0.83836764,1.0135638759177756,0.06510670883083158
straight,h1_exc,41,2.241796,0.728211,2.7102704416100414,0.8803873284022533,2.751073,0.87951165,0.12009694023032157,0.007460990349050725,1.8715613,1.5135851,1.8298831132077882,0.11263594988127085
straight,h1_exc,42,0.52100146,0.8940168,0.6298766091320296,1.0808420126717342,0.62796044,1.0815718,0.0013204654099383778,0.01925859114276246,-0.45361137,-0.37301534,-0.4509654035397046,-0.017938125732824082
straight,h1_exc,43,1.7537035,0.49789566,2.120179756410843,0.6019423072219245,2.1419036,0.5999536,0.09738973572643872,0.00042572251916490596,1.54195,1.2558079,1.5182374491889186,0.09696401320727381
straight,h1_exc,44,0.557986,0.9254792,0.6745899566558574,1.1188792167065988,0.67278594,1.1199914,6.49409218002481e-05,0.018118452756751557,-0.44720548,-0.36749315,-0.44428926005074143,-0.01805351183495131
straight,h1_exc,45,1.5842421,0.7351797,1.9153056339891765,0.8888123070858168,1.9310242,0.8879895,0.08800919814170648,0.010614130064828526,1.0430347,0.8490624,1.0264933269033598,0.07739506807687795
straight,h1_exc,46,0.96886665,0.7744227,1.1713334807796796,0.9362559812235328,1.1731104,0.93576103,0.028285379272996944,0.014784828532447558,0.23734933,0.19444394,0.23507749955614676,0.013500550740549386
straight,h1_exc,47,1.4317765,0.8620518,1.730978939742946,1.0421972069064644,1.741826,1.0425675,0.07190403174883024,0.008889656138227538,0.69925857,0.56972474,0.6887817328364816,0.0630143756106027
straight,h1_exc,48,1.330959,0.8002731,1.609093371397479,0.9675085144892563,1.6191912,0.9672495,0.061354739785278826,0.010267844208937138,0.65194166,0.53068584,0.6415848569082228,0.05108689557634169
straight,h1_exc,49,0.41377068,0.85905147,0.5002375237564443,1.0385698249218356,0.49816975,1.0389066,0.0003391359249568511,0.012223324614402252,-0.5407368,-0.4452808,-0.5383323011653913,-0.0118841886894454
straight,h1_exc,50,0.80822694,0.63501984,0.9771243603966531,0.7677217320896524,0.9771276,0.76624036,0.012533566670833258,0.004329394786683206,0.21088725,0.1732071,0.20940262830700063,0.008204171884150051
straight,h1_exc,51,0.9815056,0.7579315,1.186613602417372,0.9163185327715739,1.1895564,0.9156811,0.042196595182937564,0.008947385306626808,0.27387524,0.2235741,0.27029506964579797,0.033249209876310755
straight,h1_exc,52,0.6681404,0.9435671,0.807763615990703,1.1407469988728607,0.806504,1.1420901,0.0037881495070800335,0.020932551558941984,-0.33558607,-0.2754267,-0.3329833828821577,-0.01714440205186195
straight,h1_exc,53,2.3650134,1.2727774,2.859236840063653,1.5387533711179637,2.9069202,1.5457023,0.11622981870648846,0.04110038784157923,1.3612179,1.0922359,1.3204834689456892,0.07512943086490922
straight,h1_exc,54,1.5529747,1.4591336,1.8775043066901336,1.7640529609358442,1.8926477,1.7753719,0.06507801930182638,0.0505096058446374,0.117275834,0.093841076,0.11345134575428939,0.014568413457188983
straight,h1_exc,55,0.93447614,0.8578652,1.1297563040206777,1.0371357798028462,1.1310426,1.0374583,0.00875259312707788,0.0019482224479050055,0.0935843,0.07661092,0.09262052421783151,0.006804370679172875
straight,h1_exc,56,0.4600999,0.8281668,0.5562483041794035,1.0012311974262675,0.5542858,1.0012517,0.0022584983440018538,0.016646522954796926,-0.44696587,-0.36806688,-0.444982893246864,-0.014388024610795072
straight,h1_exc,57,1.8818676,0.5700161,2.275126833382026,0.6891339928768657,2.2997828,0.68735427,0.11789622246498055,0.00210697212951916,1.6124284,1.3118515,1.5859928405051602,0.11578925033546139
straight,h1_exc,58,1.6762279,0.6480688,2.0265139125572578,0.7834975571922417,2.0442657,0.78208727,0.1078957337421233,0.002330657526831126,1.2621784,1.0281591,1.243016355365016,0.10556507621529218
straight,h1_exc,59,0.43871412,1.1736603,0.5303934202959224,1.4189234005145799,0.52841574,1.4239007,6.49409218002481e-05,0.045494723550062684,-0.895485,-0.73494613,-0.8885299802186575,-0.04542978262826244
straight,h1_exc,60,0.99442863,0.8264806,1.2022371840798742,0.9991926318794109,1.2043003,0.99919784,0.021827299655817894,0.014691079642811678,0.20510244,0.16794801,0.20304455220046336,0.007136220013006216
straight,h1_exc,61,3.6930444,1.1291378,4.46479029062048,1.3650968903182203,4.608459,1.3692721,0.13235681428688342,0.03234057905652355,3.2391868,2.5639067,3.09969340030226,0.10001623523035988
straight,h1_exc,62,2.2623181,0.85106796,2.735081153059275,1.0289180179943602,2.7758124,1.0291711,0.1301776855775862,0.018306124289692156,1.7466413,1.4112501,1.706163135064915,0.11187156128789404
straight,h1_exc,63,1.0332634,0.7878943,1.249187368448062,0.9525428211839863,1.2518673,0.95216674,0.013514927392429408,0.006840443762959465,0.29970056,0.24536914,0.29664454726407585,0.006674483629469943
straight,h1_exc,64,1.7779896,0.91229904,2.1495412548198907,1.1029447232590048,2.1721418,1.1038953,0.09221610895635228,0.019806981149075666,1.0682465,0.8656906,1.0465965315608858,0.07240912780727661
straight,h1_exc,65,1.1481093,0.68597704,1.3880330168580037,0.8293275915269308,1.3927248,0.8281508,0.02615662285859259,0.001443125738695827,0.56457394,0.46213228,0.5587054253310729,0.024713497119896764
straight,h1_exc,66,1.0629616,0.9557467,1.2850916741127196,1.155471753920086,1.288231,1.1569746,0.05354739785329345,0.02972851086855801,0.13125646,0.10721487,0.12961992019263358,0.023818886984735443
straight,h1_exc,67,0.9957003,0.61305964,1.203774644514541,0.7411724396401864,1.2061015,0.7395786,0.04043654730762114,0.0006133270235366264,0.46652293,0.38264066,0.46260220487435455,0.03982322028408451
straight,h1_exc,68,1.2236868,0.96972924,1.4794041118092847,1.172376321537807,1.4858735,1.1740677,0.05305673311080269,0.025709306077281443,0.31180573,0.25395757,0.30702779027147775,0.027347427033521245
straight,h1_exc,69,1.3525035,0.6920341,1.6351399186401394,0.836650510218837,1.6443982,0.8355137,0.05810047803728862,0.006667267971492137,0.8088845,0.6604694,0.7984894084213024,0.051433210065796486
straight,h1_exc,70,1.0496495,0.9126814,1.2689977628920015,1.1034070339363407,1.271969,1.1043634,0.05100730338075787,0.02252720676593453,0.16760552,0.13696808,0.16559072895566085,0.028480096614823338
straight,h1_exc,71,1.0591351,0.76882577,1.280465494684071,0.9294894667917977,1.2835552,0.92895055,0.037506990168632175,0.0027419500315660305,0.3546046,0.2903093,0.35097602789227333,0.03476504013706615
straight,h1_exc,72,3.1909492,0.8445051,3.857770819745633,1.0209836956655496,3.9572918,1.021163,0.1296509425452064,0.010325533030042522,2.9361289,2.3464441,2.8367871240800833,0.11932540951516388
straight,h1_exc,73,0.5169028,0.67235637,0.6249214595830221,0.8128605890465185,0.62297994,0.8115976,0.0003968611887792939,0.003990258861726354,-0.18861765,-0.15545356,-0.18793912946349633,-0.0035933976729470604
straight,h1_exc,74,1.5102723,0.7433445,1.82587810015851,0.8986833332679472,1.8389311,0.89792615,0.0702299990979794,0.009625687742392327,0.94100493,0.7669278,0.9271947668905628,0.060604311355587075
straight,h1_exc,75,1.2611824,0.7376482,1.5247352576095685,0.8917965673295859,1.5320431,0.8909935,0.06205451674283454,0.003174889510234351,0.6410496,0.52353424,0.6329386902799826,0.05887962723260019
straight,h1_exc,76,2.4540277,0.61781466,2.9668527551172033,0.7469210923295045,3.0298045,0.74535197,0.09562911517985422,7.215657977805343e-05,2.2844524,1.836213,2.219931662787699,0.09555695860007617
straight,h1_exc,77,1.4263387,0.9512298,1.724404748743619,1.1500109306297746,1.7350588,1.1514548,0.0894164336609638,0.01972760891131981,0.583604,0.47510886,0.5743938181138444,0.069688824749644
straight,h1_exc,78,2.2733564,0.67501855,2.7484261907613523,0.8160790628721668,2.7910898,0.8148314,0.11002435284557587,0.0070208352124045996,1.9762584,1.5983379,1.9323471278891855,0.10300351763317127
straight,h1_exc,79,1.3102151,0.88973296,1.584014540508785,1.075663000296146,1.5918891,1.0763429,0.08243861061613163,0.02386209112733523,0.5155462,0.42048216,0.5083515402126391,0.0585765194887964
straight,h1_exc,80,1.9416112,0.49252266,2.347355205165977,0.5954464977566628,2.375597,0.59344786,0.11556597817253036,0.0024533080941465052,1.7821491,1.4490886,1.751908707409314,0.11311267007838385
straight,h1_exc,81,0.8642121,0.8956688,1.0448089754330354,1.0828392501402093,1.04527,1.0835949,0.033985749075463166,0.018024713628557745,-0.038324952,-0.03145671,-0.038030274707173906,0.01596103544690542
straight,h1_exc,82,0.9464257,0.7664892,1.144202975116867,0.9266646387332322,1.1463313,0.92610013,0.02182013150352483,0.01218003066653542,0.22023118,0.17993647,0.21753833638363473,0.009640100836989409
straight,h1_exc,83,1.4739453,0.8128418,1.78195975607244,0.9827036365661034,1.7939427,0.9825718,0.07751059799758499,0.0066167583656475,0.8113709,0.6611035,0.7992561195063367,0.07089383963193749
straight,h1_exc,84,3.0271816,1.0648261,3.659780592376147,1.287345884718584,3.7466223,1.2904433,0.12920315851620154,0.024987733121110058,2.4561791,1.9623555,2.372434707657563,0.10421542539509149
straight,h1_exc,85,1.3103294,0.5945988,1.5841526716408958,0.7188538505182248,1.592151,0.7171734,0.06062585941357419,0.00042572251916490596,0.87497765,0.7157306,0.865298821122671,0.060200136894409284
straight,h1_exc,86,0.40106526,0.65870076,0.4848769913639317,0.7963513822333078,0.4828531,0.7950019,0.000230901055289771,0.00034635158293465644,-0.3121488,-0.2576355,-0.3114743908693761,-0.00011545052764488545
straight,h1_exc,87,1.6694541,1.092987,2.0183245598393373,1.3213914357016103,2.0370977,1.324947,0.08649409217995264,0.03303316313279961,0.7121507,0.57646716,0.696933124137727,0.053460929047153036
straight,h1_exc,88,1.074872,0.83212626,1.2994910649418079,1.0060180052426952,1.302941,1.0060693,0.051923874808287244,0.00590236332321125,0.29687166,0.24274576,0.29347305969911264,0.046021511485075994
straight,h1_exc,89,1.7158067,1.0843644,2.0743637334995753,1.3109671845639854,2.0953245,1.3143814,0.065907819969274,0.026734012807768798,0.78094316,0.6314423,0.7633965489355898,0.0391738071615052
straight,h1_exc,90,1.8828753,0.6376021,2.2763451094981266,0.7708436449845023,2.302416,0.76937425,0.09834220257950901,0.0021141877874969657,1.5330418,1.2452732,1.5055014645136242,0.09622801479201205
straight,h1_exc,91,1.1957723,0.65517527,1.4456562596171174,0.7920890588039866,1.4514734,0.7907216,0.0578046360601986,0.006609542707669694,0.66075176,0.540597,0.6535672008131308,0.051195093352528906
straight,h1_exc,92,1.9833918,0.84295905,2.3978666834883056,1.019114578698957,2.4293456,1.0192814,0.10658248399016271,0.02860986587645863,1.4100642,1.1404327,1.3787521047893485,0.07797261811370408
straight,h1_exc,93,1.3292428,0.60346365,1.6070185306472167,0.7295711165209612,1.615398,0.7279308,0.05742942184535273,0.00036078289889026715,0.88746727,0.7257792,0.8774474141262555,0.05706863894646246
straight,h1_exc,94,1.8140106,1.0139022,2.193089479417002,1.225780148509864,2.2154675,1.2281016,0.1108830161449347,0.02963470731484654,0.98736584,0.80010843,0.9673093309071381,0.08124830883008816
straight,h1_exc,95,0.64038414,0.6953049,0.7742070120898333,0.8406046572757033,0.7728296,0.83949286,0.00829073505089714,0.0041706503111714885,-0.066663265,-0.054920733,-0.06639764518586999,0.004120084739725651
straight,h1_exc,96,0.4383543,0.83172107,0.5299584205087153,1.0055281069633097,0.52790827,1.0055846,0.0013421084792949658,0.014683804114655847,-0.47767633,-0.39336675,-0.4755696864545944,-0.01334169563536088
straight,h1_exc,97,1.1530594,1.0889299,1.3940174281040938,1.3164866361925787,1.3997056,1.3199772,0.040912780734156294,0.042702263912652014,0.079728484,0.06412947,0.07753079191151513,-0.0017894831784957196
straight,h1_exc,98,0.32941344,0.76292753,0.3982519238097073,0.9223587043521804,0.39628407,0.92177343,0.0,0.009423608320957087,-0.52548933,-0.4335141,-0.5241067805424731,-0.009423608320957087
straight,h1_exc,99,4.028107,1.0724998,4.869872227041774,1.2966229977631556,5.048432,1.2998503,0.1130332822223207,0.033213673671837994,3.7485814,2.9556074,3.573249229278618,0.0798196085504827
straight,h1_exc,100,0.6107331,0.857874,0.7383597090809211,1.0371463496217488,0.73677415,1.0374751,0.0035068097772133966,0.019128709299161963,-0.30070096,-0.24714088,-0.2987866405408277,-0.015621899521948566
straight,h1_exc,101,0.98242515,0.93153083,1.1877252867955348,1.126195433781666,1.1899638,1.1274059,0.017663806433971793,0.020651213132478894,0.062557936,0.05089432,0.06152985301386882,-0.002987406698507101
straight,h1_exc,102,1.245653,0.64663345,1.5059607255949965,0.7817623053823098,1.5126399,0.780343,0.03827184991427954,0.003542888067102423,0.7322969,0.5990196,0.7241984202126867,0.034728961847177116
straight,h1_exc,103,0.5337384,0.646303,0.6452752240026827,0.7813628371352208,0.6434103,0.7799449,0.005786957698199885,0.004574705031993229,-0.13653457,-0.11256462,-0.13608761313253814,0.0012122526662066554
straight,h1_exc,104,0.54226077,0.78460044,0.6555785275302547,0.9485605907495447,0.6537827,0.9481621,0.002713082193552372,0.003679980362578288,-0.29437935,-0.24233967,-0.29298206321929,-0.000966898169025916
straight,h1_exc,105,2.6498296,0.82083267,3.203572104680249,0.9923643674530342,3.2663617,0.99230546,0.12601425092439253,0.0022224109434335624,2.2740562,1.8289969,2.211207737227215,0.12379183998095897
straight,h1_exc,106,0.4909864,1.0252074,0.5935892404900632,1.2394478150174415,0.59159434,1.2419353,0.0013132438950953307,0.0271453053125037,-0.6503409,-0.534221,-0.6458585745273783,-0.02583206141740837
straight,h1_exc,107,0.3708764,0.8058824,0.4483794629003105,0.9742898993043344,0.44643077,0.97408557,2.886002886000283e-05,0.01549201767834807,-0.52765477,-0.435006,-0.5259104364040239,-0.015463157649488067
straight,h1_exc,108,1.1339941,0.8980625,1.3709680658578502,1.0857331552944935,1.3752754,1.0865126,0.06790655722912609,0.019395688644340763,0.2887628,0.23593158,0.2852349105633567,0.04851086858478532
straight,h1_exc,109,0.9076882,0.7082325,1.097370427904134,0.8562338365897761,1.0985093,0.85521746,0.02824208532513011,0.004892216108952022,0.24329185,0.19945568,0.24113659131435794,0.023349869216178088
straight,h1_exc,110,1.3487887,0.9917858,1.6306488928080345,1.1990421385302121,1.6394707,1.2010401,0.062321637954304746,0.02767204834488349,0.43843055,0.3570029,0.43160675427782236,0.03464958960942126
straight,h1_exc,111,0.7758328,0.7287875,0.9379606736606789,0.8810842158458648,0.93758255,0.8802195,0.025363037791985777,0.006486876522047004,0.057363033,0.04704529,0.056876457814814096,0.018876161269938775
straight,h1_exc,112,1.0023323,1.013298,1.2117925338435218,1.2250498077479586,1.2140021,1.2273619,0.039851933891313474,0.028285281007813447,-0.013359785,-0.010965705,-0.013257273904436762,0.011566652883500027
straight,h1_exc,113,0.23044258,0.52831334,0.27859881536014014,0.6387164813110752,0.276942,0.63680196,0.0003679985568680725,0.006883712981839722,-0.35985994,-0.29787076,-0.36011766595093503,-0.006515714424971649
straight,h1_exc,114,0.8700984,0.7900623,1.0519253892065776,0.9551639143258147,1.0524004,0.9548086,0.006378641652379923,0.008564986019654943,0.09759176,0.080036104,0.09676147488076292,-0.00218634436727502
straight,h1_exc,115,0.80161345,0.97167856,0.9691289394991819,1.174732964555545,0.96895635,1.1764733,0.0067682871831814114,0.025803012667335024,-0.20751691,-0.1700651,-0.20560402505636322,-0.019034725484153612
straight,h1_exc,116,0.6928101,0.6289151,0.8375886587510679,0.7603412256115845,0.8364769,0.7588265,0.01710102480823406,0.004084062415437824,0.07765043,0.06389505,0.07724743313948346,0.013016962392796235
straight,h1_exc,117,0.9807402,1.1400188,1.1856882172225014,1.378251694339377,1.187538,1.3826158,0.04594914796272607,0.03599170199329305,-0.19507778,-0.15927863,-0.1925634771168756,0.009957445969433015
straight,h1_exc,118,2.3964524,1.1006819,2.897245989545101,1.33069454237227,2.9471781,1.3343954,0.10297465500126006,0.03359610354466167,1.6127827,1.2957705,1.5665514471728308,0.06937855145659838
straight,h1_exc,119,0.8593466,0.7765281,1.0389266925039475,0.9388014080670214,1.0402833,0.9383324,0.01956866204857585,0.009784398378238204,0.10195094,0.08281851,0.10012528443692614,0.009784263670337644
straight,h1_exc,120,1.258219,0.72258484,1.521152567482612,0.8735854553753509,1.5282493,0.87267137,0.0629133219084848,0.0029728393731253177,0.6555779,0.53563416,0.6475671121072611,0.059940482535359475
straight,h1_exc,121,1.6377069,1.0220522,1.9799431059977213,1.2356333065961729,1.9989803,1.2380702,0.08123387751413254,0.03818526201854588,0.76091003,0.6156547,0.7443097994015484,0.04304861549558666
straight,h1_exc,122,0.7710426,1.2080289,0.9321695283969776,1.4604740532829785,0.9316777,1.4661092,0.010101848283493363,0.03625868133847185,-0.53443146,-0.43698633,-0.5283045248860009,-0.026156833054978484
straight,h1_exc,123,1.5415459,0.98930097,1.8636869909167297,1.1960379809698667,1.8774235,1.1979977,0.09017407774863337,0.02610625056369973,0.67942584,0.5522449,0.667649009946863,0.06406782718493365
straight,h1_exc,124,0.31577876,0.5400435,0.3817679467823855,0.6528979096188168,0.37984356,0.6510193,7.215657977805343e-06,0.005260214665820095,-0.2711757,-0.22426471,-0.27112996283643126,-0.00525299900784229
straight,h1_exc,125,1.220502,0.8956955,1.475553740370076,1.0828715072559276,1.4815212,1.0836219,0.07248850004503248,0.011660459040262718,0.3978994,0.3248065,0.3926822331141484,0.06082804100476975
straight,h1_exc,126,0.6506264,0.64598686,0.7865896630248411,0.7809806086172989,0.7852063,0.77955955,0.0035068097772133966,0.006883737710826298,0.005646765,0.004639566,0.005609054407542224,-0.0033769279336129015
straight,h1_exc,127,0.6609913,0.6228602,0.7991204672518522,0.7530210682740573,0.7978344,0.75147593,0.006609542707669694,0.0023739365071534513,0.046358466,0.038131118,0.0460993989777948,0.004235606200516243
