condition,filename,contour_type,contrast,jitter,quadrant,position,layer,channel,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,105,7.647145,1.7500916,4.3695683,6.84307,1.6533203125,4.138986218874354,0.24067711388566101,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,106,0.77539957,1.3467702,0.5757475,0.9586189,1.6533203125,0.5798143688627146,0.006536495432827841,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,107,0.9333551,2.2922883,0.4071718,0.67984885,1.6533203125,0.4112021370096036,0.0006704097879823427,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,108,3.2935197,2.3663359,1.3918226,2.2863176,1.6533203125,1.3828642615616333,0.11899773736686582,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,109,1.7651793,1.162283,1.5187174,2.4895754,1.6533203125,1.5058034139947272,0.08061677700487671,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,110,1.3708287,0.8825951,1.5531796,2.5446308,1.6533203125,1.539103300966602,0.11212603704004681,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,111,1.1227623,1.2661935,0.88672256,1.4687871,1.6533203125,0.8883862697992393,0.025810776837320193,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,112,1.7684432,1.6747942,1.0559168,1.744156,1.6533203125,1.0549413681439532,0.049275119416702186,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,113,0.88794655,2.04201,0.43483946,0.72570974,1.6533203125,0.43894079475769493,0.0056984831978499125,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,114,0.88906616,0.9648398,0.92146504,1.5254575,1.6533203125,0.9226630076770487,0.01122936394870424,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,115,0.73693913,0.5357396,1.3755547,2.260199,1.6533203125,1.367066647169219,0.05530880750854327,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,116,1.1346006,1.2567124,0.9028323,1.4950728,1.6533203125,0.9042850446449328,0.05245956590961832,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,117,1.7958742,1.3990281,1.2836585,2.112392,1.6533203125,1.2776664751243032,0.10257269756129843,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,118,3.3044548,1.0223619,3.2321773,5.153629,1.6533203125,3.117138739544743,0.21687756641228786,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,119,0.76203084,0.543913,1.401016,2.301072,1.6533203125,1.3917883007501257,0.07592390848900031,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,120,1.2431655,0.66325414,1.8743426,3.0547304,1.6533203125,1.847633742700963,0.14899857537907565,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,121,5.489661,2.3891673,2.29773,3.7190876,1.6533203125,2.2494658476612344,0.16223916869172694,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,122,0.6570406,0.6900361,0.9521829,1.5755088,1.6533203125,0.9529362286850609,0.03636973099804209,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,123,2.5003412,1.2078693,2.0700428,3.3629496,1.6533203125,2.0340581096053576,0.17112209838249298,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,124,0.48421356,1.2431751,0.38949746,0.6505302,1.6533203125,0.3934689546998319,0.0,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,125,1.3622652,0.8431081,1.6157658,2.6444561,1.6533203125,1.5994820314970049,0.12318779854175547,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,126,0.8300331,0.94007313,0.88294524,1.462622,1.6533203125,0.8846573931051659,0.02195592055642172,90
full_td,C_high_BL_0_J000_007.png,C,high,0,BL,0,h1_exc,127,0.6338569,0.67070657,0.9450584,1.5639051,1.6533203125,0.9459177986339276,0.04759909494674633,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,0,8.001434,1.7505286,4.5708675,7.1358247,1.6533203125,4.316056957152881,0.22307885695112453,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,1,5.0425487,2.6994195,1.8680122,3.0447273,1.6533203125,1.8415834390975698,0.19961451437174255,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,2,2.0863526,1.0356778,2.0144804,3.27564,1.6533203125,1.9812494688752247,0.1719601106174709,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,3,0.97079873,1.04603,0.9280792,1.536239,1.6533203125,0.9291841436110998,0.020279896086465868,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,4,0.9575748,1.5709374,0.6095563,1.0143398,1.6533203125,0.6135168066618579,0.0,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,5,0.3116424,0.38549447,0.8084225,1.3408284,1.6533203125,0.8109913127446539,0.006536495432827841,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,6,5.929517,2.4005501,2.4700658,3.9869084,1.6533203125,2.4114555307666543,0.16894326657155037,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,7,11.632118,4.232444,2.748322,4.416205,1.6533203125,2.671112711343211,0.19877650213676462,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,8,1.2092555,0.8669992,1.3947595,2.2910314,1.6533203125,1.3857153568172031,0.056817229531503546,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,9,0.48001823,0.666254,0.72047335,1.1967038,1.6533203125,0.7238184732458868,0.009218134584757212,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,10,1.0194893,0.94855434,1.0747821,1.7747649,1.6533203125,1.0734549568443643,0.037375345680015604,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,11,1.8725226,2.4373407,0.7682646,1.2750727,1.6533203125,0.7712193919546816,0.03419089918709948,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,12,2.070947,1.3333964,1.5531367,2.544562,1.6533203125,1.5390617696614781,0.12721025726964952,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,13,11.679131,1.8103434,6.4513345,9.784284,1.6533203125,5.9179600618503185,0.24319115059059482,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,14,2.330667,1.4312042,1.6284658,2.664688,1.6533203125,1.6117192017105704,0.07173384731411067,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,15,0.8794538,0.90324306,0.9736624,1.6104773,1.6533203125,0.9740866947460365,0.011061761501708654,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,16,2.8639605,1.5220932,1.8815935,3.066185,1.6533203125,1.8545619719487805,0.156540685493877,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,17,1.7866497,1.8192856,0.98206115,1.6241434,1.6533203125,0.9823525060100918,0.024469957261355507,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,18,2.1932209,1.3948888,1.5723267,2.5751922,1.6533203125,1.5575881926888198,0.14346769462822134,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,19,2.024159,1.4141167,1.4313946,2.3497944,1.6533203125,1.4212577900598466,0.12938908908059213,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,20,6.090427,1.7478446,3.4845357,5.533742,1.6533203125,3.3470476807671186,0.1895583675520074,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,21,4.919306,1.3844069,3.553367,5.636891,1.6533203125,3.4094366418302533,0.22291125450412894,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,22,4.81923,2.1484566,2.2431126,3.6338975,1.6533203125,2.1979391975649603,0.22777172546700092,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,23,10.885768,3.603419,3.0209553,4.833119,1.6533203125,2.9232804132290955,0.19089918712797208,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,24,2.3991349,1.5468926,1.5509382,2.5410516,1.6533203125,1.5369384816870202,0.12117656917780845,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,25,12.801694,4.126707,3.102157,4.9565916,1.6533203125,2.9979620637852147,0.2187211933292393,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,26,5.1552625,1.733805,2.9733808,4.760629,1.6533203125,2.879435468315612,0.22626330344404066,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,27,2.9267128,1.7933004,1.632026,2.6703582,1.6533203125,1.6151487069135424,0.12335540098875106,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,28,6.863042,3.1006718,2.213405,3.587497,1.6533203125,2.169874129715661,0.1733009301934356,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,29,18.158741,4.4947634,4.039977,6.359732,1.6533203125,3.8466424591061026,0.24905723623544032,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,30,0.820828,1.0504228,0.7814263,1.296634,1.6533203125,0.7842605822783796,0.015754630017585054,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,31,0.75182873,1.4956311,0.5026833,0.83798665,1.6533203125,0.5068507515927744,0.0018436269169514424,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,32,0.78318626,0.78222847,1.0012244,1.6553111,1.6533203125,1.0012041133883165,0.02396714992036875,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,33,2.170099,1.7196581,1.2619363,2.0773885,1.6533203125,1.2564948828959643,0.08866169446066482,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,34,0.7601132,1.1940578,0.6365799,1.0588326,1.6533203125,0.6404280108377243,0.017933461828527668,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,35,1.0732455,1.6064699,0.668077,1.1106403,1.6533203125,0.6717635247596081,0.022626330344404064,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,36,7.639557,1.1381646,6.712172,10.139765,1.6533203125,6.132970512595028,0.20648621469856154,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,37,3.2015498,2.40888,1.3290615,2.1854746,1.6533203125,1.321870060162242,0.05346518059159183,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,38,1.2064445,1.5995517,0.75423914,1.2520865,1.6533203125,0.7573163549467029,0.006368892985832255,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,39,0.913151,1.4401304,0.6340753,1.0547104,1.6533203125,0.6379346904710861,0.0025140367049337853,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,40,3.746103,2.064462,1.8145663,2.9601932,1.6533203125,1.790453499488781,0.09570099723447942,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,41,2.725801,1.3622974,2.0008855,3.2542536,1.6533203125,1.9683140535942643,0.15050699740203594,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,42,0.80507547,1.2422357,0.64808595,1.0777644,1.6533203125,0.6518787540634667,0.0028492415989249563,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,43,1.7877179,0.7122657,2.5099032,4.048607,1.6533203125,2.4487734273033435,0.20246375597066749,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,44,0.37111363,0.5970836,0.6215438,1.0340811,1.6533203125,0.6254572010908924,0.0,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,45,5.772353,3.0940216,1.8656473,3.0409906,1.6533203125,1.8393232997044917,0.1486633704850845,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,46,1.7843528,1.0940568,1.6309507,2.6686454,1.6533203125,1.6141127315801747,0.12486382301171133,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,47,2.5367553,1.7586985,1.4424049,2.3674407,1.6533203125,1.4319310470648412,0.07592390848900031,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,48,3.9233072,1.8689351,2.0992208,3.4087355,1.6533203125,2.0617514145914297,0.1717925081704753,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,49,1.1130033,2.157502,0.5158759,0.85979,1.6533203125,0.5200383830288102,0.007542110114801355,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,50,0.83442616,1.3409846,0.6222489,1.0352423,1.6533203125,0.6261595560270238,0.001508422022960271,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,51,1.3373253,0.71127695,1.8801752,3.0639453,1.6533203125,1.8532073015309554,0.11547808597995853,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,52,1.970497,3.2506504,0.60618544,1.008787,1.6533203125,0.6101582507718057,0.0005027652086471402,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,53,3.4990575,1.3870839,2.5225997,4.068253,1.6533203125,2.4606562835700707,0.17698818402733846,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,54,3.149371,1.3823984,2.2781935,3.6886334,1.6533203125,2.2310458486032725,0.14816056314409773,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,55,2.6281815,2.0702102,1.269524,2.0896182,1.6533203125,1.2638919255915515,0.03419089918709948,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,56,0.35434943,0.655612,0.5404865,0.90043813,1.6533203125,0.5446241225295808,0.007039302773814598,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,57,3.8871412,1.383072,2.8105125,4.511628,1.6533203125,2.7288288237562273,0.20983826363847327,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,58,4.9021673,2.0353253,2.4085424,3.8914688,1.6533203125,2.353729468145118,0.22056482024619076,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,59,0.44709572,0.95842844,0.46648836,0.7781182,1.6533203125,0.4706397075994127,0.00016760244699558569,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,60,2.7309942,1.7374805,1.5718129,2.5743718,1.6533203125,1.5570919801161418,0.0831308137098105,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,61,12.954086,2.704425,4.7899594,7.45237,1.6533203125,4.507517427421306,0.2529120925163388,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,62,5.4329147,2.131385,2.5490067,4.109091,1.6533203125,2.485356738880654,0.21821838598825255,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,63,1.9182975,1.9973894,0.96040237,1.5888932,1.6533203125,0.9610316606539638,0.015754630017585054,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,64,6.236576,2.3326447,2.6736073,4.3013115,1.6533203125,2.6016201666328467,0.22257604961013777,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,65,3.958889,2.482642,1.5946275,2.6107633,1.6533203125,1.5791031392140336,0.11547808597995853,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,66,1.0855736,0.9748632,1.1135651,1.8376293,1.6533203125,1.1114780924355963,0.06704097879823427,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,67,2.0725837,1.2521645,1.6552008,2.7072508,1.6533203125,1.6374629868564703,0.12670744992866276,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,68,1.7279416,1.3567657,1.273574,2.0961452,1.6533203125,1.2678397068730487,0.06687337635123869,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,69,1.3545222,0.70278776,1.927356,3.1384177,1.6533203125,1.8982514628798908,0.1684404592305636,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,70,1.3312384,0.9716049,1.3701438,2.251508,1.6533203125,1.3618099087467168,0.1146400737449806,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,71,1.9292499,1.2575054,1.5341882,2.5142982,1.6533203125,1.5207568469281305,0.12922148663359656,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,72,15.029374,3.8186297,3.935803,6.2059183,1.6533203125,3.7536091630983712,0.22324645939812013,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,73,0.74052894,0.8471516,0.87413985,1.4482468,1.6533203125,0.875962641330378,0.026983993966289293,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,74,1.4920763,0.6539867,2.2815087,3.6938024,1.6533203125,2.2341722329612086,0.16676443476060773,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,75,1.7515435,0.9170552,1.9099653,3.1109805,1.6533203125,1.8816562455408092,0.15871951730481965,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,76,3.6685634,0.8600727,4.265411,6.690867,1.6533203125,4.046927178065987,0.20430738288761893,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,77,1.9570204,0.9928529,1.9711081,3.2073765,1.6533203125,1.9399607181097474,0.19374842872689704,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,78,11.502665,3.3739915,3.4092157,5.420611,1.6533203125,3.2786211062216006,0.21587195173031434,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,79,2.0433407,1.2449139,1.641351,2.6852062,1.6533203125,1.6241294190288185,0.161401156456749,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,80,8.6753845,3.703469,2.3425024,3.788811,1.6533203125,2.291637571278356,0.21939160311722164,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,81,0.9687105,1.1022768,0.87882686,1.455899,1.6533203125,0.8805910024540007,0.04491745579481696,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,82,2.6638298,2.2040699,1.2085959,1.9913285,1.6533203125,1.204442025395534,0.05078354143966246,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,83,3.081078,1.7219533,1.7892925,2.9201667,1.6533203125,1.766243776925894,0.1486633704850845,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,84,3.3074257,1.2308081,2.6871984,4.3222322,1.6533203125,2.6142739477509362,0.16123355400975342,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,85,0.87506986,0.6267299,1.3962471,2.2934196,1.6533203125,1.3871598675235428,0.09218134584757212,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,86,1.0328813,2.3428721,0.44086114,0.73568565,1.6533203125,0.4449746588861434,0.00016760244699558569,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,87,4.2544284,1.6681596,2.5503726,4.111202,1.6533203125,2.4866335381013718,0.18453029414213984,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,88,1.3081096,1.0579382,1.2364707,2.0363212,1.6533203125,1.2316555572838732,0.10441632447824988,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,89,2.609563,1.3870169,1.8814213,3.0659134,1.6533203125,1.8543977214052525,0.10106427553833816,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,90,4.309964,1.5717176,2.7422001,4.4068003,1.6533203125,2.6654243646004456,0.1707868934885018,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,91,0.9099088,0.69851357,1.3026358,2.142952,1.6533203125,1.2961505016109975,0.06502974943428724,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,92,8.570839,3.1492577,2.7215426,4.3750567,1.6533203125,2.6462244999240467,0.21134668566143353,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,93,2.5935066,1.3550335,1.9139796,3.1173158,1.6533203125,1.885488085262169,0.17011648370051946,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,94,4.7194715,2.6168694,1.8034799,2.9426398,1.6533203125,1.7798364827928084,0.12100896673081285,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,95,0.86487705,0.8671869,0.9973364,1.6489891,1.6533203125,0.9973802770955484,0.03620212855104651,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,96,1.1692514,1.9802914,0.59044415,0.98284847,1.6533203125,0.5944694757979408,0.008212519902783698,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,97,2.318075,1.1848941,1.9563563,3.184137,1.6533203125,1.9259045344141243,0.0923489482945677,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,98,1.502585,3.4798634,0.43179426,0.7206643,1.6533203125,0.4358891090666136,0.0028492415989249563,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,99,5.7092633,1.2168305,4.6919136,7.3109794,1.6533203125,4.421998125110744,0.18989357244599855,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,100,1.8747985,2.4098306,0.7779794,1.2909881,1.6533203125,0.7808457139763452,0.03134165758817452,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,101,1.2435946,1.1071962,1.1231927,1.853223,1.6533203125,1.120909808567452,0.040224587278940564,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,102,6.3067007,3.8274558,1.6477528,2.695397,1.6533203125,1.6302932126916998,0.10693036118318366,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,103,0.2372166,0.43830222,0.54121697,0.90164423,1.6533203125,0.5453536242302592,0.0056984831978499125,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,104,1.0529852,1.4104253,0.7465728,1.2395173,1.6533203125,0.7497139630202254,0.02983323556521425,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,105,7.100786,1.8589303,3.8198237,6.0340796,1.6533203125,3.6496736110837817,0.23481102824081554,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,106,0.7463575,1.3420881,0.55611664,0.9262362,1.6533203125,0.5602279241647503,0.00620129053883667,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,107,1.0819778,2.297643,0.47090775,0.7854319,1.6533203125,0.4750633684187876,0.000502807340986757,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,108,3.4407296,2.460236,1.3985363,2.2970924,1.6533203125,1.3893813597299085,0.13257353557350826,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,109,1.7114631,1.2339926,1.3869314,2.278466,1.6533203125,1.3781152721854546,0.07223665465509743,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,110,1.4272752,0.9652895,1.4785981,2.4254045,1.6533203125,1.4669901020617375,0.10156708287932492,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,111,1.3382607,1.3531096,0.98902607,1.6354736,1.6533203125,0.9892055318703324,0.03217966982315245,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,112,1.6962178,1.684883,1.0067273,1.6642576,1.6533203125,1.0066153684547083,0.04726389005275516,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,113,0.74868304,2.117741,0.35352907,0.5908115,1.6533203125,0.3573484720245875,0.0011732171289690998,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,114,0.99649954,1.0224689,0.97460127,1.6120052,1.6533203125,0.975010838388003,0.01122936394870424,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,115,0.7554167,0.536943,1.4068843,2.3104875,1.6533203125,1.397483280965237,0.06419173719930932,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,116,1.0014331,1.1620705,0.8617662,1.4280394,1.6533203125,0.8637403243266312,0.0502807340986757,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,117,1.7310907,1.3260617,1.3054374,2.147462,1.6533203125,1.298878300804481,0.09335456297654122,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,118,2.6563902,1.0056496,2.641467,4.2518024,1.6533203125,2.571674941991169,0.19475404340887056,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,119,0.6282924,0.553916,1.1342738,1.871164,1.6533203125,1.1317613040902699,0.05011313165168012,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,120,1.0925511,0.61331254,1.7813938,2.9076505,1.6533203125,1.758673398713783,0.14464091175719043,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,121,4.225793,2.240476,1.886114,3.0733254,1.6533203125,1.858880795063902,0.14447330931019486,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,122,0.7196087,0.697318,1.0319663,1.7052697,1.6533203125,1.0314212382932275,0.04139780440790966,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,123,2.5539324,1.2269092,2.0815985,3.3810875,1.6533203125,2.0450287192185654,0.16911086901854594,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,124,0.4687254,1.2203877,0.3840791,0.6415387,1.6533203125,0.3880304807659328,0.0,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,125,1.4228165,0.97150993,1.4645414,2.402901,1.6533203125,1.4533789378369903,0.10810357831215275,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,126,0.83679265,0.9428056,0.8875559,1.4701475,1.6533203125,0.8892091087820061,0.019944691192474696,90
full_td,C_high_BL_0_J000_008.png,C,high,0,BL,0,h1_exc,127,0.8271287,0.7629336,1.0841424,1.7899444,1.6533203125,1.0826361872921917,0.0690522081621813,90
full_td,C_high_BL_0_J000_009.png,C,high,0,BL,0,h1_exc,0,9.028633,1.5857155,5.693728,8.735648,1.6533203125,5.283699738235331,0.23833067962772284,90
full_td,C_high_BL_0_J000_009.png,C,high,0,BL,0,h1_exc,1,5.6679077,2.6016297,2.1785989,3.533076,1.6533203125,2.1369579746984204,0.21805078354125695,90
full_td,C_high_BL_0_J000_009.png,C,high,0,BL,0,h1_exc,2,2.3744583,1.0485799,2.2644515,3.6671994,1.6533203125,2.218081592138198,0.1919048018099456,90
full_td,C_high_BL_0_J000_009.png,C,high,0,BL,0,h1_exc,3,1.126096,1.1490418,0.98003054,1.6208395,1.6533203125,0.9803541724658068,0.023799547473373164,90
full_td,C_high_BL_0_J000_009.png,C,high,0,BL,0,h1_exc,4,1.0814178,1.5509237,0.6972734,1.1586149,1.6533203125,0.700780640096504,0.0,90
